"","ureslo","uresmed","uresmdh","ureshi","umix","umixhi","ucom","uindlt","uind","upub","uoth","ubigany","uany","unonindany","rres","rcntr","rcom","rind","rpub","rreserve","rany","rfor","rnatrs","xrec","xagfor","xcons","xhalo","xother","xother2","xwater","xtp"
"496",610254.89606824,970525.858798202,0,0,0,0,764656.73691379,139696.903946598,29409.8745549159,0,0,0,0,0,534165.394979179,0,248958.007509212,55058.0209388581,0,0,0,0,0,0,1442451.75152451,0,0,0,0,0,545792.5547665
"497",0,0,0,0,0,0,16646.2994828756,2172342.13436089,7515804.39604987,1373319.74032991,0,0,0,0,106828.472180559,0,2777.05864090078,1616248.1676043,0,0,0,0,229107.343378395,0,2088011.04780178,0,0,0,0,19423.3581237764,242791.982046741
"498",322304.672225516,164441.159049953,0,0,0,0,0,2400840.92497370,3880811.35845498,2295598.58285665,0,0,0,0,229056.861776691,0,0,2956071.66278996,0,0,0,0,1080281.68605019,0,2389233.31404940,0,0,0,0,29019.0279082892,773840.749864673
"499",0,0,0,0,0,0,2413800.37924255,0,0,1905631.87845530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498396.029347377,1114061.71295478
"500",0,38626.3134373635,0,0,0,0,492485.495083582,6238149.60870042,0,415232.868208855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197415.71456978
"501",9912559.0809824,1816109.65200648,0,0,0,0,474156.707264857,2021875.76940190,0,1037776.94387212,0,0,0,0,2824870.50415119,0,40411.3914638046,172320.272932132,0,0,0,0,88447.5737416933,0,0,0,0,0,0,310682.625100530,1417489.47908289
"502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33417155.8381787,0,0,77827.4373112609,0,0,0,0,48642.1485699481,0,23844381.0589100,0,0,0,0,1974871.21851791,1410622.29851209
"503",1786.92710339817,3573.85402281415,0,0,0,0,33951.6140446543,0,0,162610.361993661,0,0,0,0,19116996.6645135,0,150852.450923062,0,0,0,0,0,722503.843851639,0,43886102.1423007,0,0,0,0,3170848.69244432,1128277.44880221
"504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37251183.2875078,0,0,0,0,0,0,0,485294.206873449,0,34853829.911329,0,0,0,0,407647.133693751,1552941.46059599
"505",13392338.568073,57642.777464587,0,0,0,0,185737.837471216,0,0,211356.849604429,0,0,0,0,39204789.1000784,0,96410.7844306339,0,0,0,0,0,109708.823697855,0,21122229.6102711,0,0,0,0,0,1060489.64890880
"506",6093111.1664158,0,0,0,0,0,0,0,0,320184.506768181,0,0,0,0,51889392.2648522,0,0,0,0,0,0,0,0,0,19667090.7770203,0,0,0,0,0,1959917.28494351
"507",7195264.81202131,244829.426165086,0,0,0,0,13601.6344757435,0,0,3346002.16085717,0,0,0,0,24998174.6382766,0,5839.94064999742,0,0,0,0,0,1436625.43417238,0,4870114.68559751,0,0,0,0,0,583247.267784174
"508",3390672.74416522,0,0,0,0,0,0,0,0,2547266.14440677,0,0,0,0,10556335.8019058,0,0,0,0,0,0,0,0,0,3128391.50074237,0,0,0,0,0,774833.808779864
"509",8181630.54034516,464865.371412741,0,0,1563638.06787478,0,2358135.24866125,202850.344363866,0,1741132.11941072,0,0,0,0,1292005.13623969,233647.067613473,352365.037156278,30310.9709968996,0,0,0,0,260169.167268268,0,2234462.60103949,0,0,0,0,0,1476688.32761740
"510",0,0,0,0,48069.7822675828,0,672976.94679689,672976.94679689,0,9613.95665148736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009465.42069026,672976.94679689
"511",20646265.2123934,951261.867123755,0,0,941555.113112445,0,1048329.40423863,320322.873378552,0,2921732.87645221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378154.66680998,1261877.98649100
"512",20749567.8970609,964869.525952267,0,0,0,0,97461.5680043344,0,0,2095423.71861571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198777.29036683
"513",20892786.1338806,0,0,0,0,0,1471716.54468248,0,0,4871568.05519775,0,0,0,0,9803704.55975662,0,62622.4399744452,0,0,0,0,0,207288.203166775,0,9944070.37877696,0,0,0,0,2855035.83136175,1330407.85320261
"514",8194683.94438115,1920174.46289731,0,0,484892.541518943,0,1881383.05953585,0,0,2191714.28542900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669151.70623774
"515",3861189.50191692,482648.687818244,0,0,0,0,598728.752008912,0,0,3451854.53832096,0,0,0,0,2551143.06381272,0,351634.346417932,0,0,0,0,0,2027279.64949009,0,5789456.83268437,0,0,0,0,0,543064.627529845
"516",1003471.20521691,397928.236812589,0,0,0,0,3590004.7427174,1790677.06387532,0,3538101.05915147,0,0,0,0,173206.672610387,0,443708.451347094,221319.637108185,0,0,0,0,437293.389333327,0,0,0,0,0,0,0,485989.541827328
"517",11201547.0164763,3778951.58150096,0,0,0,0,1903973.04736029,4378171.52601710,0,1527044.37351490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343412.45513045
"518",4237592.36637897,0,0,0,0,0,8159.67716025986,0,0,1166833.84175829,0,0,0,0,11603030.0773300,0,21048.6000495582,0,0,0,0,0,3009949.82731370,0,57034029.6819676,0,0,0,0,0,1255955.92804161
"519",0,0,0,0,0,0,0,0,0,1014534.68017247,0,0,0,0,30878407.7930498,0,0,0,0,0,0,0,1924880.19919336,0,18994634.7684325,0,0,0,0,7595913.69748081,1202928.86167099
"520",1494391.34095027,0,0,0,0,0,240661.18225132,0,0,2699989.26352934,0,0,1146.00566123295,0,22844911.0801297,0,1800574.24462694,0,0,0,8574.16330506456,0,20200728.1905702,0,176659379.761219,0,0,0,0,10342259.4999195,6065385.26783779
"521",18089415.2568571,44282.5342056004,0,0,0,0,4583242.29809564,5683979.57999113,1132367.6624474,12405435.6768660,0,0,0,0,83483287.0329021,0,9496219.45312776,14123086.9050528,0,0,0,0,25703362.8023830,0,431525417.169973,0,0,0,0,12981477.5010588,12126410.1270397
"522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,31260788.6302547,0,0,0,0,0,0,0,0,0,150581592.210719,0,0,0,0,0,2619619.15902686
"523",10801618.4810616,1631951.84401014,0,0,0,0,826953.176865285,4420174.50165031,0,2056405.68730300,0,0,0,0,13132023.1403946,0,268992.218756448,1437799.11578148,0,0,0,0,668909.853624183,0,10707289.5220133,0,0,0,0,0,1542082.45853967
"524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,31609185.1757450,0,0,0,0,0,0,0,8674555.12047857,0,15348037.0581372,0,0,0,0,0,990822.645639254
"525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26720310.6191680,0,0,0,0,0,0,0,1751513.44240526,0,79732784.1354202,0,0,0,0,0,2189391.80300657
"526",8707448.41586737,805059.727621411,0,0,0,0,7458926.87182055,4413279.22833611,0,4034998.15116505,0,0,0,0,36579586.1291175,0,0,0,0,0,0,0,0,0,20155591.7257146,0,0,0,0,0,1804109.75035735
"527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37510931.5370432,0,0,0,0,0,0,0,0,0,18925660.5573825,0,0,0,0,0,768307.905574257
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,111026794.748931,0,902911.113858254,0,0,0,0,0,58252.3295393928,0,215186261.867312,0,0,0,0,0,3873779.94035951
"529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35375322.3103538,0,543638.32316128,0,0,0,0,0,2329878.52811964,0,66644233.7220932,0,0,0,0,0,1397927.11627207
"530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64639284.4492394,0,48615.5873195937,0,0,0,0,0,0,0,51328336.7274289,0,0,0,0,0,2255763.23601209
"531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45210285.5493117,0,0,0,0,0,0,0,0,0,137766135.522183,0,0,0,0,0,2660570.92850575
"532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27133126.4093204,0,0,0,0,0,0,0,4418601.47337964,0,587152143.882849,0,0,0,0,0,7293120.23445074
"533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,65970552.293582,0,0,0,0,0,0,0,1884040.50416589,0,167513600.750239,0,0,0,0,2058848.38582048,4175966.06619242
"534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28125810.3463122,0,0,0,0,0,0,0,42043036.2591313,0,257475454.784401,0,0,0,0,5157046.02791422,3855644.58224094
"535",0,18205.6307924488,0,0,0,0,34590.6985478278,476987.52714642,0,249872.282812633,0,3472268.93513796,910.281518534834,0,333679781.478463,0,704865.55224995,9719724.97963653,0,0,70774066.1330287,1060535.93832783,5091726.15791947,0,12789593185.2971,0,0,0,0,2130801.56342802,77292637.5438452
"536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,111197638.764319,0,0,0,0,0,0,0,48304603.9103537,0,591494246.807128,0,0,0,0,9167580.63700688,7069913.88119174
"537",742372.749185837,39113.8382752748,0,0,0,0,208212.048303566,90080.3548638589,92055.8012561902,441709.810217444,0,0,0,0,135901030.070815,0,4920827.10446637,4304556.53763196,0,408765.928921432,0,3766486.05669918,10439249.9095811,0,17106191973.4899,1236543898.73391,0,0,0,12934521.8817750,35076009.6841567
"538",0,0,0,0,0,0,107637.947394066,216944.700220705,0,2131064.47897609,0,0,0,0,216985385.101481,0,1145074.67686393,2307902.44998913,0,0,0,0,22670703.3041608,0,741871651.882075,0,0,0,0,5787726.54478862,13575908.9140503
"539",47629920.0660215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12937841.5484629,0,0,0,0,0,1448338.38551562
"540",31173606.9390574,0,0,0,0,0,0,0,0,4656678.55154414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27978796.2918809,0,0,0,0,0,919718.217517574
"541",30158306.5473665,0,0,0,0,0,48330.6198130294,0,0,67662.8671411061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42782264.355149,0,0,0,0,0,1217931.61053036
"542",37480829.7599038,709155.853230758,0,0,0,0,0,660583.535146587,0,1738889.01101810,0,0,0,0,49609337.7502546,0,0,0,0,0,0,0,0,0,38809282.6773595,0,0,0,0,0,3506921.41308674
"543",53513606.9483236,0,0,0,0,0,2118773.39593694,884442.105854555,0,971914.40141117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12187806.5922751,0,0,0,0,0,2264560.55619865
"544",18734368.7951343,0,0,0,0,0,0,0,0,204481.155962699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12405190.1524648,0,0,0,0,0,486859.896438267
"545",16007910.7919605,0,0,0,0,0,0,0,0,611403.823996252,0,0,0,0,13058032.9125374,0,0,0,0,0,0,0,0,0,15052179.8559565,0,0,0,0,0,951072.615549373
"546",7317626.38939461,0,0,0,0,0,0,0,0,3280315.27687569,0,0,0,0,27251849.9989808,0,0,0,0,0,0,0,0,0,16100719.0727339,0,0,0,0,19410.1491061262,533779.112908913
"547",1671219.34152756,0,0,0,0,0,38809.157494614,0,0,5559411.80036475,0,0,0,0,19654412.6613054,0,0,0,0,0,0,0,0,0,52916286.1475076,0,0,0,0,1300106.77357220,1076954.11822790
"548",0,0,0,0,0,0,42254.6211546187,122756.959735940,0,348600.624478724,0,0,0,0,37671367.8040683,0,1084002.76689481,3149214.93491627,0,0,0,0,8943022.82567953,0,146129063.608989,0,0,0,0,0,2679715.85408322
"549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12115505.5623953,0,427149.234206418,1873631.86885967,0,0,0,0,1019333.40044683,0,8358533.8822647,0,0,0,0,0,300946.051827035
"550",0,1885040.47440737,0,0,0,0,72501.5566818753,0,0,158185.214948791,0,0,0,0,50668022.8477254,0,34392.6179180319,0,0,0,0,0,75038.4392694779,0,32845664.570705,0,0,0,0,0,2507154.278344
"551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,104913595.328156,0,330141.900829215,0,0,0,0,0,3291708.95112102,0,152241683.786655,0,0,0,0,883615.0876017,4680246.94563805
"552",510566.467409991,0,0,0,0,0,242664.670352943,0,0,0,0,0,0,0,36908325.7503838,0,0,0,0,0,0,0,0,0,67354005.9860325,0,0,0,0,0,3591437.12582076
"553",19475054.851903,10256093.9746482,0,0,0,0,7800105.17801336,2304740.21857214,0,9204556.25049012,0,0,0,0,84297861.2906666,0,2737775.01304908,808945.525473437,0,0,0,0,3230726.19326075,0,93391111.7949469,0,0,0,0,1118980.81417246,5770048.89480389
"554",217667.198101905,435334.396680642,0,0,0,0,208404.764353174,1472727.00133373,0,171355.028404588,0,0,0,0,31258671.3752724,0,228209.794386390,1612682.54689273,0,0,0,0,187639.164203635,0,116410572.691202,0,0,0,0,0,1280736.03916918
"555",3886999.85673924,58159.5984706744,1405523.63902281,0,0,0,0,0,0,6416942.40717991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560615.90294197,203558.59564538
"556",19387.9195408781,0,0,0,0,0,0,4197484.68090826,0,67857.71989021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562249.679660649
"557",0,38743.9674671836,77487.9349343673,0,0,0,58115.9507021401,6538044.49787067,0,164661.860987577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251835.788038058
"558",660103.885188334,2727782.23082270,0,0,533907.553755501,0,388296.402640412,0,0,1795870.86308645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640689.064506601
"559",1646777.33485183,4634642.79934139,0,0,147914.131915476,0,0,0,0,631100.296240383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266245.437650914
"560",27847547.3679251,4641257.89498672,0,0,9689.47395132205,0,0,0,0,2499884.21060467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901121.05253222
"561",408379.841173021,7370283.79573668,0,0,0,0,0,0,0,350039.863290524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427826.499799777
"562",2935737.21822107,4697179.54814617,0,0,137001.069914971,0,0,0,0,39143.1629767841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420789.000740996
"563",405320.559658738,12294723.6366888,106155.384554239,0,0,0,202660.279332561,0,0,19300.9785582183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772039.161207424
"564",8512785.10562354,3407055.38440232,0,0,0,0,0,417388.550881485,0,30051975.6974466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427095.261646004
"565",30926509.1162864,0,0,0,0,0,300822.649392216,0,0,1280922.24809026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339145.98623108
"566",0,9556272.95399988,77144.4841341627,0,57858.3626041968,0,0,0,0,356793.238375865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790730.960885892
"567",0,271380.479393273,193843.200279414,0,87229.4403752126,0,465223.679672687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193843.200279414
"568",0,1442246.86419030,19489.8220280654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185153.313781638
"569",0,1429310.44760224,620621.641530939,0,0,0,225680.597448435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244487.313418385
"570",0,3592678.98653256,39264.2512907308,0,29448.1882153824,0,98160.6277214955,0,0,58896.3764307647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245401.56980907
"571",0,9695852.3977629,19489.1500834205,0,0,0,0,0,0,1305773.08669155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565185.365462126
"572",0,4315371.24201309,813863.874598735,0,0,0,1078842.81001609,0,0,246051.869019414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482640.204352676
"573",29213.6129447502,4158070.93654084,3262186.8005537,0,0,0,0,0,0,77902.9685210753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477155.681439627
"574",0,4143328.42306944,138440.567572825,0,69220.2837864127,0,1582177.91788151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336212.807689814
"575",0,3022178.75646372,291528.497414511,0,58305.6990826914,0,291528.497414511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87458.5496245639
"576",233506.407103793,9009455.5242259,0,0,262694.707741331,0,194588.672586494,0,0,243235.839981810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535118.848360679
"577",37769.5556311703,2455021.11116512,0,0,0,0,66096.7221115007,0,0,651524.832936356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188847.778155851
"578",0,148899.152481743,0,0,119119.322189803,0,496330.508613159,297798.304963486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109192.711751809
"579",814980.000070513,95879.9997179481,0,0,201347.999703846,0,1035504.00031026,124644.000521796,0,143820.000070513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268463.999605127
"580",8979039.47303427,0,0,0,0,0,0,0,0,853744.737078448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235515.789887283
"581",12084788.8474378,96833.2436550977,0,0,0,0,0,0,0,5480761.60862506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397016.300281996
"582",16564451.6298919,0,0,0,0,0,0,0,0,3501586.95685919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787857.065118062,0,0,0,0,0,622504.348130877
"583",14253213.5649980,694807.973874153,0,0,0,0,0,0,0,1997572.92352202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482505.537605802
"584",19236882.7864020,77882.1166902284,0,0,0,0,0,0,0,9024590.25418978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730144.842717961
"585",7116961.60078206,2045884.05653198,0,0,0,0,0,3480911.73697455,0,843563.568834613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804779.036876797
"586",9409038.57611792,770273.62457003,0,0,0,0,399762.26075114,282758.672018245,0,4914150.71774658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526516.148796083
"587",798827.74766341,1967843.96395192,0,0,204577.837449282,0,77934.4145529693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194836.036382423
"588",956214.581896625,2173214.96021205,202833.395888673,0,193174.663461448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57952.3985412024
"589",4522811.85763820,393287.987312614,0,0,0,0,422784.586183903,0,0,609596.380385168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353959.18848012
"590",4414131.87357652,769793.417348114,0,0,0,0,701583.874178482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302070.834896881
"591",657996.728628251,1024594.90657371,0,0,0,0,0,0,0,112799.439442282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216198.925355753
"592",1839309.23065362,2053408.71775603,0,0,38927.1795642554,0,0,0,0,1012106.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369808.205359433
"593",0,1886651.32747607,684277.68339974,0,332363.446452782,0,0,0,0,303037.260208282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254160.282463130
"594",0,1783176.08656179,117572.049896207,0,0,0,871992.701631525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382109.161910482
"595",0,196217.647355920,932033.82367796,0,0,0,0,0,0,392435.293701711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147163.235264408
"596",0,1549952.39248203,847178.946951074,0,0,0,1309276.55546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317692.105106653
"597",0,3234407.78070024,0,0,0,0,351778.489421641,0,0,322463.615470853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361550.114407267
"598",0,1558815.57166770,0,0,57379.713919992,0,0,0,0,860695.714707702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200828.999704609
"599",0,4397290.25919385,0,0,174726.765074036,0,0,0,0,291211.275456539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388281.700275573
"600",0,2939307.61513052,0,0,0,0,1415586.27570596,0,0,117965.523228533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226100.585934985
"601",0,0,0,0,0,0,376665.692267379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152702.307732621
"602",0,0,0,0,0,0,3085623.4338277,0,0,163413.078609167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278763.487563131
"603",542790.723738051,11282292.9023373,0,0,271395.361370045,0,911113.000738507,445863.809105601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339244.202710517
"604",1610888.38846933,300828.554876455,0,0,0,0,1290651.54021333,0,0,747219.312597328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145562.203843557
"605",2003716.85720036,2189427.20016102,0,0,0,0,0,29322.6855187652,0,596227.943242433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312775.313877421
"606",0,5524095.17890377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954424.821096227
"607",0,5842325.4268148,0,0,183477.988697813,0,2375557.11556841,0,0,791852.371856136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984987.09706285
"608",0,4129535.69998041,0,0,136352.593630774,0,136352.593630774,0,0,516191.962748246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788897.150009793
"609",0,6455324.82075908,0,0,0,0,0,0,0,300924.916754022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378430.26248690
"610",0,6931806.66717828,0,0,9722.02925436981,0,933314.782393993,0,0,1652744.92719774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534711.593975623
"611",0,5317593.13462443,0,0,886265.52210679,0,587632.575011762,0,0,202299.738450681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751399.029806335
"612",0,2245388.47234061,0,0,143935.158521371,0,777249.855620216,0,0,9595.67749821726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153530.836019588
"613",19414.9785296502,4436322.69947064,0,0,0,0,0,0,0,4164512.99405864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621279.327941068
"614",0,5181082.6099041,0,0,0,0,0,0,0,720676.904275838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516160.485820062
"615",0,4895223.54867949,0,0,0,0,0,0,0,357951.12899852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744925.322321988
"616",0,6299848.41482596,0,0,0,0,0,0,0,747439.642081247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096891.94309280
"617",0,4110287.44280989,0,0,525960.952858492,0,0,0,0,321420.581856708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564921.022474911
"618",0,6495324.47050095,0,0,574548.941001894,0,0,0,0,486905.882765792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720620.705731367
"619",0,4423596.7741609,0,0,0,0,0,0,0,422699.246865625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638963.978973476
"620",2600117.08903641,10624448.4841337,0,0,0,0,0,0,0,886182.229388373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616552.19744149
"621",1178978.97588822,10920051.1757396,0,0,193275.242356668,0,115965.145414001,48318.8108379125,0,28991.2861047547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488219.36365889
"622",0,7993552.53074059,0,0,641818.086073646,0,0,0,0,301460.010580608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515399.372605157
"623",0,29156.3876386576,0,0,7347409.73397347,0,0,29156.3876386576,0,77750.367703519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184657.123045696
"624",454181.959507725,320918.989295754,0,0,3350611.82159235,0,0,2028860.72958303,0,10612083.8686608,0,0,0,0,1993116.72549466,8615858.9698089,0,5217070.44749921,0,0,0,0,27288215.6622705,0,2000887.16172782,0,0,0,0,21961193.5502986,1117000.11426066
"625",4850155.7634556,9535406.2303984,0,0,2037065.420931,0,504416.199335462,58201.8687699591,0,455914.641361333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241639.87574825
"626",1756366.23395115,999479.127491642,0,0,0,0,708368.70185344,3745620.80881249,0,116444.170455099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795180.95743618
"627",0,3622972.79114048,0,0,0,0,207309.069393971,1944756.51146402,0,385002.558607555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207309.069393971
"628",0,2282267.18304126,0,0,0,0,993120.447702496,1451483.73118186,0,95492.3504381045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296026.287636271
"629",0,3082715.14878086,0,0,0,0,0,2411714.05911184,0,77797.2278747774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320913.564232518
"630",2572484.44468332,0,0,0,0,0,0,457980.184866687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652865.370449995
"631",1424404.91500878,7858451.60410033,0,0,0,0,222866.075239230,2829430.17078058,106588.122810371,0,0,0,164727.098525968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589132.01353475
"632",0,7909105.4539748,0,0,0,0,0,0,0,2603980.66586903,0,0,0,0,3895529.55195774,0,0,0,0,0,0,0,1282557.64139818,0,1024808.60885931,0,0,0,0,3219445.91170429,280372.166236651
"633",11288554.5818098,799822.703866413,0,0,0,0,1671174.26739554,149560.343113717,6040937.33261775,10027045.6070513,0,0,156062.966902012,0,5953976.87204949,0,823115.683941085,3049051.09401699,0,0,76866.8344442746,0,4938694.10496555,0,2940738.7367507,0,0,0,38821.6335577144,13024658.0341311,931719.203386607
"634",48567.4588678059,5264712.50466642,0,0,0,0,77707.9337884486,0,12132151.1449697,29140.4749206427,0,0,369112.68499508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749407.79779188
"635",2996763.07234774,2414867.33002797,0,0,0,0,766162.727454279,843748.826563387,0,766162.727454279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640085.316152344
"636",4311746.13041799,702365.885884255,0,0,399958.351502743,0,9755.08201343828,0,351182.942439936,1229140.29954416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156081.308197475
