dms_orig,dms_dest,distance
172,223,1003.07368873199
172,229,850.590264165721
172,230,1852.91372895298
172,241,1146.48193029705
172,242,1119.43166853561
172,249,1232.62964653008
172,251,1612.84366643358
172,259,1497.49557252515
172,261,693.765406149314
172,262,584.660905298759
172,269,697.250689353255
172,271,757.806383927377
172,279,920.744730913437
172,280,674.560498485856
172,291,369.749586709325
172,292,86.0347963590317
172,299,227.528852827141
172,300,1841.20696792366
172,310,892.278059884111
172,321,2284.59268910274
172,329,2313.28587541065
172,330,1625.22933391232
172,341,1337.8512927031
172,342,1292.88511053592
172,349,1314.77564663607
172,350,1524.95942289001
172,361,1423.44742472365
172,362,1035.3388708945
172,363,1384.19461136657
172,364,1137.31410434221
172,369,1312.18483571471
172,371,904.250557815042
172,372,922.584462286023
172,373,1044.17685084376
172,379,1136.32562621583
172,380,1281.71067826791
172,391,499.419557754867
172,392,778.541559594066
172,393,614.268392571043
172,394,507.916314014895
172,399,648.569189665976
172,401,767.505137021303
172,402,618.106887409499
172,409,780.112157186537
172,411,2784.43846565223
172,419,2598.38393396014
172,421,1243.72034087491
172,422,882.383773386951
172,429,1078.26023311502
172,440,1588.27328339488
172,451,1096.35386545851
172,452,817.235135711245
172,459,997.451430630197
172,460,1058.31239848718
172,471,396.399100830947
172,472,415.996964280371
172,479,476.915927033083
172,481,1184.20668085397
172,482,1043.84804316037
172,483,1453.32020725244
172,484,909.239600546553
172,485,1673.41871995499
172,486,1120.47277116492
172,487,1505.20081736464
172,488,1312.45351657401
172,489,1198.33001790482
172,491,1949.09737943913
172,499,1859.61111218978
172,500,1551.73710348243
172,511,1095.49256349494
172,512,1200.07808534805
172,513,1057.64167404024
172,519,910.802043044265
172,531,2762.83205010861
172,539,2614.35383241254
172,540,809.944271967788
172,551,496.0050387375
172,559,649.024989433051
172,560,1551.24540319212
179,11,743.329983439343
179,12,1026.32975896769
179,19,812.63534718722
179,20,4859.05166073425
179,41,2167.51701395068
179,42,2201.34198423312
179,49,2056.85615610538
179,50,627.132305766382
179,61,2486.65177014366
179,62,2724.86293426802
179,63,2566.01157546306
179,64,2824.46570203542
179,69,2645.52788487199
179,81,1324.35636598608
179,89,1415.205002584
179,91,1431.07690858977
179,92,1365.95490898968
179,99,1457.46277359192
179,100,1190.98607437044
179,111,1060.15019227694
179,121,1273.1781457002
179,122,1730.93475180248
179,123,1444.54466847782
179,124,1451.54044944444
179,129,1184.64424616574
179,131,817.421720524863
179,132,1128.49089328774
179,139,986.47364180506
179,151,6725.31051917879
179,159,6633.96286009665
179,160,2145.78111325588
179,171,219.069880735124
179,172,137.132617184719
179,179,50
179,181,234.470042270086
179,182,267.725712399748
179,189,261.611648118298
179,190,426.679447506723
179,201,511.00379605701
179,209,816.005408311861
179,211,382.893107740488
179,219,443.748710481445
179,221,1059.56406315254
179,222,1151.94139343944
179,223,1129.44542257685
179,229,986.34422307683
179,230,1743.28179260965
179,241,1080.47713378752
179,242,1059.75329623376
179,249,1176.57205734977
179,251,1520.52968334907
179,259,1403.53157435514
179,261,573.75518211959
179,262,451.275427941084
179,269,564.302356068001
179,271,671.892821742836
179,279,832.118765080962
179,280,799.493504123307
179,291,436.78826042283
179,292,212.608647446312
179,299,331.386482750464
179,300,1818.78327776586
179,310,907.031494603657
179,321,2334.97092207665
179,329,2347.72369318285
179,330,1523.07546143437
179,341,1258.57439891955
179,342,1222.5960182425
179,349,1247.37057289007
179,350,1613.35988348616
179,361,1323.99788811861
179,362,931.188415314329
179,363,1295.77118979003
179,364,1032.1107915288
179,369,1208.28636794686
179,371,909.752388747968
179,372,912.77930578872
179,373,1031.10075690226
179,379,1124.57921081498
179,380,1225.2720365555
179,391,443.584436063572
179,392,681.852674210811
179,393,538.904274974799
179,394,432.342295755278
179,399,566.253750204956
179,401,879.517675578299
179,402,728.336586261079
179,409,889.847441708968
179,411,2784.43279483647
179,419,2607.19932467901
179,421,1168.08027323352
179,422,801.900989428068
179,429,992.95182303425
179,440,1500.08507782712
179,451,1124.04578156287
179,452,844.122950126584
179,459,1021.78820889842
179,460,1031.92089879028
179,471,521.721489859894
179,472,483.390509349455
179,479,536.573316771474
179,481,1317.42711843874
179,482,1180.95665956415
179,483,1589.39796627987
179,484,1037.90595657174
179,485,1776.80217749289
179,486,1257.29361806546
179,487,1638.753053791
179,488,1445.05455734536
179,489,1322.35890324621
179,491,1978.49411501546
179,499,1906.69031834324
179,500,1445.97346160696
179,511,1054.53806592029
179,512,1165.02619750209
179,513,1000.65435396205
179,519,879.742689277732
179,531,2749.9137973714
179,539,2602.32518220976
179,540,759.954326472536
179,551,360.509915659915
179,559,528.71796003109
179,560,1560.90690305875
181,11,859.178937934221
181,12,1169.63152449219
181,19,929.823294019295
181,20,4838.84678099666
181,41,2379.05428833999
181,42,2417.90835729337
181,49,2262.00094535442
181,50,848.454973715303
181,61,2683.01017571362
181,62,2887.37606865852
181,63,2769.15187603288
181,64,2996.72065172529
181,69,2825.63265309627
181,81,1501.28000381816
181,89,1601.13899598624
181,91,1225.36789150356
181,92,1162.49872859806
181,99,1254.3083241735
181,100,1025.91234780837
181,111,900.294717468233
181,121,1315.69000015145
181,122,1783.18787889335
181,123,1492.99793914074
181,124,1517.36226231725
181,129,1265.94615613115
181,131,876.316413491438
181,132,1147.48533916218
181,139,1034.90986284324
181,151,6894.64290718285
181,159,6812.24965989524
181,160,2266.83090776412
181,171,102.576867083948
181,172,363.28507113727
181,179,234.470042270086
181,181,50
181,182,194.46485516691
181,189,182.071108844049
181,190,538.491097829444
181,201,727.677199285153
181,209,1023.79048428269
181,211,385.636307824593
181,219,452.190242726809
181,221,1247.44425708689
181,222,1358.23931524546
181,223,1301.4908752858
181,229,1190.30065851913
181,230,1515.75618604898
181,241,910.665789502286
181,242,900.091491109396
181,249,1019.75531815918
181,251,1310.42383362195
181,259,1192.19618220204
181,261,342.1461766092
181,262,223.904288537629
181,269,335.145730929302
181,271,675.139523374434
181,279,817.745123183784
181,280,973.469641786102
181,291,653.951612472309
181,292,444.915724028531
181,299,564.804683725197
181,300,1903.37185906357
181,310,1060.83667683959
181,321,2514.50215728479
181,329,2508.32023542755
181,330,1302.54387262265
181,341,1066.83804651781
181,342,1043.8524612656
181,349,1072.38735610477
181,350,1831.67219196249
181,361,1107.05565588877
181,362,711.951318581812
181,363,1091.79896075547
181,364,810.885543131979
181,369,987.330832821783
181,371,863.901635031738
181,372,840.697183556266
181,373,948.149638637918
181,379,1040.48129241283
181,380,1262.13338815466
181,391,338.043565120952
181,392,477.053532005704
181,393,380.130400913008
181,394,289.046852432509
181,399,391.910848721689
181,401,1112.44194618593
181,402,961.079480329763
181,409,1122.0526591101
181,411,2896.16955346061
181,419,2732.53800870589
181,421,982.585879468608
181,422,617.750662651105
181,429,796.865575185885
181,440,1294.90573327567
181,451,1106.93131622981
181,452,838.619867653847
181,459,1002.82934228636
181,460,1125.63669026398
181,471,705.304598828622
181,472,578.060411543575
181,479,612.495485112863
181,481,1547.39982065874
181,482,1395.16640938972
181,483,1813.38494493362
181,484,1271.22414095423
181,485,2004.68545187289
181,486,1477.87484832347
181,487,1868.25758750546
181,488,1675.72987114023
181,489,1556.7848423631
181,491,2134.90223188339
181,499,2084.51342928592
181,500,1222.29446707894
181,511,924.700885361528
181,512,1041.48415480255
181,513,846.846322513857
181,519,773.363568162203
181,531,2842.24769623604
181,539,2696.8444874342
181,540,628.203606852134
181,551,217.807609026352
181,559,447.500768080794
181,560,1695.60683474955
182,11,684.804708010877
182,12,1003.83557606226
182,19,754.705644640116
182,20,5030.72434512154
182,41,2423.28615607867
182,42,2452.57413664186
182,49,2316.97434553487
182,50,770.22207963728
182,61,2750.33426377487
182,62,2992.30680622075
182,63,2826.69744392795
182,64,3092.17941845503
182,69,2912.76515772194
182,81,1592.06365531523
182,89,1682.1791573317
182,91,1180.37016635443
182,92,1113.78976789473
182,99,1204.54982592692
182,100,924.03079730128
182,111,792.833154975122
182,121,1121.37373514411
182,122,1589.04401232187
182,123,1298.82171280731
182,124,1324.62583691044
182,129,1076.4090764689
182,131,684.714240501631
182,132,953.325198594461
182,139,841.329112332161
182,151,6993.05793067393
182,159,6901.07220706029
182,160,2403.65870802786
182,171,284.834621363444
182,172,339.712133076827
182,179,267.725712399748
182,181,194.46485516691
182,182,50
182,189,12.3951909824224
182,190,672.480495372864
182,201,770.139753090948
182,209,1077.89384434677
182,211,192.658877665642
182,219,258.454767341346
182,221,1113.55022448292
182,222,1243.95345155552
182,223,1153.0152537141
182,229,1075.40474716054
182,230,1522.49752665091
182,241,814.574052053514
182,242,792.419197765991
182,249,908.934353772043
182,251,1273.3779387469
182,259,1158.38508496461
182,261,398.651834889301
182,262,368.912069992147
182,269,462.473861792356
182,271,856.278609797079
182,279,1004.47336542299
182,280,832.207101562289
182,291,696.686760779334
182,292,424.374893198564
182,299,567.031540762128
182,300,2060.45572659712
182,310,1171.98924417696
182,321,2602.32528305936
182,329,2614.93860833942
182,330,1289.27401628036
182,341,999.492879108083
182,342,958.442154386801
182,349,982.117205873629
182,350,1864.0241203084
182,361,1086.36499872834
182,362,702.921654981354
182,363,1044.48259756492
182,364,805.19531574971
182,369,978.174017665954
182,371,680.494855044721
182,372,667.477502319332
182,373,781.078657764956
182,379,874.538261159571
182,380,1437.17837071157
182,391,177.245508613698
182,392,442.526775721196
182,393,275.810768005066
182,394,168.819434854393
182,399,308.864102567508
182,401,1103.78236907825
182,402,955.820539651176
182,409,1117.45867051663
182,411,3039.40048445764
182,419,2866.88302339224
182,421,906.578417224142
182,422,543.211885780947
182,429,738.59440296599
182,440,1248.56226976679
182,451,917.251861964927
182,452,645.904560371147
182,459,813.112308681188
182,460,1275.76286242104
182,471,582.756180203514
182,472,403.615601420443
182,479,429.280603879732
182,481,1479.60212731627
182,482,1292.2372457576
182,483,1725.80774537135
182,484,1223.25717533183
182,485,2011.92164029061
182,486,1385.67317050781
182,487,1796.2612164469
182,488,1609.59538137384
182,489,1519.8751875986
182,491,2245.09996818464
182,499,2174.25948555868
182,500,1218.48926378833
182,511,788.746410360345
182,512,900.872194667413
182,513,733.009442073166
182,519,619.092140681944
182,531,2996.49089079956
182,539,2849.80299565353
182,540,492.866762190421
182,551,412.190948085933
182,559,641.038005229896
182,560,1822.43429389626
189,11,695.691097772117
189,12,1014.20345310431
189,19,765.676411184481
189,20,5018.52015810859
189,41,2420.22299398759
189,42,2450.11981474241
189,49,2313.21517570025
189,50,774.167673493965
189,61,2745.87397727858
189,62,2985.52253479956
189,63,2822.86229007502
189,64,3085.99693448334
189,69,2907.08460739693
189,81,1585.8900199927
189,89,1676.63328557971
189,91,1182.16525861801
189,92,1115.77685999268
189,99,1206.67880588678
189,100,929.488027543432
189,111,798.546436997161
189,121,1133.76427020783
189,122,1601.42616359995
189,123,1311.20523195489
189,124,1336.9206494068
189,129,1088.48147209015
189,131,696.913344262747
189,132,965.684928817999
189,139,853.67377145657
189,151,6986.87483286304
189,159,6895.49860688842
189,160,2394.83801713814
189,171,272.755542172294
189,172,338.125448247297
189,179,261.611648118298
189,181,182.071108844049
189,182,12.3951909824224
189,189,50
189,190,663.170029851829
189,201,766.211702043661
189,209,1073.65661462522
189,211,204.904180721588
189,219,270.79100839891
189,221,1121.69998493245
189,222,1250.80860364506
189,223,1162.20261113084
189,229,1082.21002711657
189,230,1521.15897367616
189,241,819.498399088646
189,242,798.147219191088
189,249,915.013841047383
189,251,1274.71644014763
189,259,1159.42532806228
189,261,392.270096639176
189,262,358.180422122978
189,269,452.821547880544
189,271,844.618054617238
189,279,992.531267980076
189,280,840.714973865004
189,291,692.592181477045
189,292,423.241145460796
189,299,565.081856607719
189,300,2050.36359675361
189,310,1164.40308499443
189,321,2596.56190988452
189,329,2608.00783730028
189,330,1289.07785270691
189,341,1002.62776786343
189,342,962.77797188137
189,349,986.813705895401
189,350,1861.5685455504
189,361,1086.48468470741
189,362,701.71883970265
189,363,1046.31333275495
189,364,803.982180616139
189,369,977.432825004191
189,371,691.937339356675
189,372,678.083622212806
189,373,791.25389244353
189,379,884.667619565579
189,380,1425.94969220413
189,391,185.449219986086
189,392,442.084435225019
189,393,279.429212893632
189,394,172.315777900986
189,399,311.030350632135
189,401,1103.50735624429
189,402,955.167385432219
189,409,1116.93531831673
189,411,3030.23550850911
189,419,2858.25768037339
189,421,910.206924363531
189,422,546.030725104722
189,429,740.750530041975
189,440,1250.49627261607
189,451,929.238470770313
189,452,658.128966132649
189,459,825.094096094968
189,460,1265.94915708323
189,471,589.571006264609
189,472,414.296855628307
189,479,440.7417747994
189,481,1483.44224777696
189,482,1298.34129104877
189,483,1731.04991533366
189,484,1225.64086630406
189,485,2011.10139223984
189,486,1391.0968322204
189,487,1800.4967583179
189,488,1613.3805977225
189,489,1521.70811393351
189,491,2237.89565709742
189,499,2168.30499196412
189,500,1217.63441015875
189,511,796.552027718537
189,512,909.112097100452
189,513,739.109786299084
189,519,628.139363558927
189,531,2986.6394484422
189,539,2840.02319337612
189,540,500.188592765944
189,551,399.796010185501
189,559,628.701495138421
189,560,1814.13740661165
190,11,1112.6884597361
190,12,1348.99080840442
190,19,1176.89193036322
190,20,4463.96017823917
190,41,1906.44698982886
190,42,1959.96425143376
190,49,1775.0834474383
190,50,800.984442634274
190,61,2176.98799927885
190,62,2351.67615672188
190,63,2274.3035412236
190,64,2465.4184202467
190,69,2300.24693325302
190,81,980.305552862115
190,89,1089.4075290706
190,91,1743.94199257761
190,92,1684.13195419829
190,99,1775.46301505662
190,100,1564.40561207635
190,111,1438.49952687855
190,121,1678.95217270609
190,122,2126.18589931135
190,123,1845.05694399458
190,124,1840.8056574151
190,129,1567.20131950127
190,131,1223.2393476549
190,132,1545.70395124711
190,139,1393.64438182819
190,151,6359.66594919709
190,159,6281.80781962684
190,160,1732.95522364327
190,171,442.627219980877
190,172,469.8749645697
190,179,426.679447506723
190,181,538.491097829444
190,182,672.480495372864
190,189,663.170029851829
190,190,50
190,201,385.876425061255
190,209,584.783722495425
190,211,809.47979724033
190,219,870.265248596138
190,221,1298.16359533605
190,222,1331.21200903306
190,223,1398.86931481847
190,229,1185.25463088323
190,230,1981.22292335956
190,241,1449.05560713153
190,242,1438.27859500853
190,249,1557.81038150282
190,251,1822.40937916225
190,259,1703.63815006955
190,261,834.498452787607
190,262,649.839556566214
190,269,741.78612456288
190,271,334.560397009515
190,279,491.229342773329
190,280,1087.53604911418
190,291,346.091540340464
190,292,462.915553405796
190,299,428.619124048551
190,300,1392.61437860608
190,310,527.843228385359
190,321,1989.51556567618
190,329,1972.36072471214
190,330,1794.54754558994
190,341,1598.38385242336
190,342,1580.66850151574
190,349,1609.93822482929
190,350,1389.68114079704
190,361,1610.03327575876
190,362,1218.97755564277
190,363,1613.57472707493
190,364,1310.99259005509
190,369,1483.82944310357
190,371,1335.97308779673
190,372,1335.31852861617
190,373,1451.65025648627
190,379,1545.23822718427
190,380,811.874092321469
190,391,847.964632675683
190,392,1007.46904019994
190,393,915.584955390149
190,394,816.979894352391
190,399,930.176819936181
190,401,814.972662292385
190,402,682.22640034332
190,409,812.552309681917
190,411,2367.11199229786
190,419,2197.48989163584
190,421,1517.527060087
190,422,1154.9962114028
190,429,1327.98767632427
190,440,1813.4808088506
190,451,1549.42490251429
190,452,1269.20750394772
190,459,1447.66311202042
190,460,605.876510273561
190,471,824.589945757094
190,472,885.032747838772
190,479,944.528413568452
190,481,1361.09722196677
190,482,1328.08893351317
190,483,1666.05637089202
190,484,1057.32950771943
190,485,1606.7229821582
190,486,1369.58554644421
190,487,1672.1783691374
190,488,1474.99284940637
190,489,1285.40940920825
190,491,1598.13619184059
190,499,1559.77669997796
190,500,1706.83076347266
190,511,1455.28057355549
190,512,1569.89466505227
190,513,1384.15032002524
190,519,1291.25434641772
190,531,2325.72970454552
190,539,2178.59157665967
190,540,1157.54862805814
190,551,453.335113412596
190,559,400.259778883676
190,560,1157.51779241634
201,11,937.281664170662
201,12,1099.39832938143
201,19,988.553867672606
201,20,4695.39267074681
201,41,1656.51288156942
201,42,1691.49888939365
201,49,1547.04077525712
201,50,488.175932705258
201,61,1981.01881129321
201,62,2253.73396798285
201,63,2056.63740062034
201,64,2340.7500278495
201,69,2153.77367092515
201,81,849.341479214075
201,89,925.115676459091
201,91,1942.0610125361
201,92,1876.96044064317
201,99,1968.45436633713
201,100,1691.14132283202
201,111,1559.01526276208
201,121,1536.13130422724
201,122,1947.54173689118
201,123,1684.60130257481
201,124,1658.05743291156
201,129,1382.67250179844
201,131,1103.49172972902
201,132,1441.65404834924
201,139,1266.71685149596
201,151,6238.03548587982
201,159,6138.54224948205
201,160,1747.35968425575
201,171,666.406605339484
201,172,440.504106271778
201,179,511.00379605701
201,181,727.677199285153
201,182,770.139753090948
201,189,766.211702043661
201,190,385.876425061255
201,201,50
201,209,308.53453351137
201,211,824.687671773552
201,219,866.276365898494
201,221,982.534641339245
201,222,981.261484039471
201,223,1100.04413548669
201,229,851.420595596424
201,230,2242.43952562781
201,241,1583.69950605466
201,242,1558.52721717401
201,249,1672.53929261213
201,251,2031.11694926554
201,259,1913.8383100343
201,261,1068.07634088195
201,262,912.906662323166
201,269,1021.4763429923
201,271,708.086364217629
201,279,851.828415898488
201,280,824.763471732135
201,291,74.2632032157405
201,292,368.553191592224
201,299,229.249647557241
201,300,1501.3413834925
201,310,509.66396137812
201,321,1845.10949344491
201,329,1881.93544005511
201,330,2029.63661338563
201,341,1768.22647310896
201,342,1728.48997935769
201,349,1751.65822891009
201,350,1104.35325320304
201,361,1832.45035625458
201,362,1438.12312517058
201,363,1806.77911461519
201,364,1537.93654905406
201,369,1714.41505496009
201,371,1323.81178859787
201,372,1352.54111630478
201,373,1474.92578474554
201,379,1565.5947038735
201,380,1058.01893444681
201,391,937.715239365349
201,392,1192.42415615671
201,393,1045.64111459907
201,394,938.525625685084
201,399,1075.66037289722
201,401,433.471928517662
201,402,296.412123743051
201,409,433.950201499603
201,411,2391.56806992575
201,419,2193.4892519791
201,421,1676.3969668427
201,422,1311.35999142525
201,429,1503.68088789233
201,440,2011.09000153874
201,451,1488.87987088244
201,452,1218.11550231707
201,459,1396.37605308949
201,460,762.652960235238
201,471,613.261585869854
201,472,791.062542975858
201,479,856.058418503531
201,481,975.765548736701
201,482,965.00009183693
201,483,1282.3215754881
201,484,671.816515240039
201,485,1282.79255228667
201,486,994.870235510696
201,487,1286.32559358843
201,488,1089.11785140626
201,489,904.670171567818
201,491,1523.19570643361
201,499,1421.64614600257
201,500,1949.96908266002
201,511,1535.63240716116
201,512,1639.03866931144
201,513,1497.23392627061
201,519,1349.5301358933
201,531,2392.18162588531
201,539,2243.13817362582
201,540,1250.202557273
201,551,748.517456639413
201,559,770.683752170266
201,560,1154.42780766566
209,11,1186.51646414763
209,12,1291.82668439332
209,19,1228.50207228622
209,20,4560.63377954431
209,41,1355.25437229812
209,42,1396.35697715805
209,49,1240.95110166523
209,50,672.344543325818
209,61,1672.63835977569
209,62,1955.85855894159
209,63,1749.99384374221
209,64,2037.20882613672
209,69,1847.51899782402
209,81,559.825770911447
209,89,622.80521397957
209,91,2245.24788010787
209,92,2180.78697172049
209,99,2272.45061219816
209,100,1999.63661711426
209,111,1867.53627715595
209,121,1784.5055570464
209,122,2168.95741986601
209,123,1920.97769077477
209,124,1881.82648767766
209,129,1611.55460854226
209,131,1372.09977968082
209,132,1709.06059698478
209,139,1528.18487638305
209,151,5931.85596470669
209,159,5830.60921571883
209,160,1496.55134935219
209,171,952.983796281399
209,172,748.742367389386
209,179,816.005408311861
209,181,1023.79048428269
209,182,1077.89384434677
209,189,1073.65661462522
209,190,584.783722495425
209,201,308.53453351137
209,209,50
209,211,1130.73381160553
209,219,1169.72440251934
209,221,1111.33644532362
209,222,1053.44752260877
209,223,1243.48171787784
209,229,962.546433570595
209,230,2531.20674040398
209,241,1891.95031919832
209,242,1867.05016243369
209,249,1981.0583094939
209,251,2332.74162891715
209,259,2214.92051750512
209,261,1359.54259434577
209,262,1193.5115772158
209,269,1297.40644049598
209,271,839.574659286404
209,279,948.475824187264
209,280,1021.73266485358
209,291,381.288766320261
209,292,674.534168773124
209,299,530.894155079917
209,300,1313.54804721424
209,310,356.301587512201
209,321,1539.82312929702
209,329,1587.96278527749
209,330,2325.60615204307
209,341,2074.54032261933
209,342,2036.34276066962
209,349,2059.80849121754
209,350,814.468196114755
209,361,2130.85603274491
209,362,1735.72837493226
209,363,2110.38811966047
209,364,1834.24949836063
209,369,2010.55831495605
209,371,1620.19706711736
209,372,1653.95272277954
209,373,1776.4376036366
209,379,1866.07391460969
209,380,1008.60469800775
209,391,1246.22148709508
209,392,1494.86837042333
209,393,1353.01238009439
209,394,1245.93444407676
209,399,1382.0353810208
209,401,353.809057062513
209,402,321.297330703408
209,409,335.810705911013
209,411,2136.98092150291
209,419,1927.88235232603
209,421,1983.47544440154
209,422,1617.76076731071
209,429,1808.73623395733
209,440,2314.49825290383
209,451,1770.9061333366
209,452,1506.76211558185
209,459,1682.36675738811
209,460,676.964867121008
209,471,863.60914642017
209,472,1078.26473677628
209,479,1142.62768804577
209,481,913.08769574188
209,482,1007.76143305544
209,483,1225.30717337662
209,484,629.624673480591
209,485,1021.94811055714
209,486,999.022347872418
209,487,1188.89433840119
209,488,1002.11279784373
209,489,767.71941453714
209,491,1237.71289046855
209,499,1119.42669844614
209,500,2243.59445984523
209,511,1843.08554826988
209,512,1945.40699133175
209,513,1805.77085731188
209,519,1655.90260341097
209,531,2159.20696051506
209,539,2010.96398859198
209,540,1558.62705516596
209,551,1013.57418387433
209,559,983.727259135645
209,560,912.424346211208
211,11,507.441270347528
211,12,831.874953897606
211,19,575.603525874731
211,20,5212.88298119943
211,41,2448.04907753413
211,42,2467.63256326328
211,49,2353.14038377524
211,50,702.832287846632
211,61,2796.3544281952
211,62,3075.55608736878
211,63,2862.52912074397
211,64,3165.34242084141
211,69,2978.09559954306
211,81,1670.19652480696
211,89,1749.75286732892
211,91,1199.68128452329
211,92,1131.1126052998
211,99,1218.34019752951
211,100,888.325045581159
211,111,756.226049777916
211,121,930.767569172153
211,122,1397.8221171332
211,123,1107.70770538491
211,124,1132.08795913658
211,129,884.314682849358
211,131,492.104437976019
211,132,767.360042930019
211,139,649.274587250015
211,151,7062.58597827443
211,159,6960.5413562222
211,160,2522.17846007442
211,171,469.134080082063
211,172,388.120350138563
211,179,382.893107740488
211,181,385.636307824593
211,182,192.658877665642
211,189,204.904180721588
211,190,809.47979724033
211,201,824.687671773552
211,209,1130.73381160553
211,211,50
211,219,67.1749947501424
211,221,973.612518855855
211,222,1122.58493380694
211,223,997.273923078478
211,229,956.518634072238
211,230,1585.08394653399
211,241,790.906912752843
211,242,755.566678584668
211,249,862.686544275107
211,251,1298.51619229797
211,259,1189.55885913757
211,261,544.698214895974
211,262,553.617256887369
211,269,637.63556238983
211,271,1029.15919355531
211,279,1182.2914123929
211,280,690.003122005135
211,291,756.030037869594
211,292,456.350916625627
211,299,600.268832020489
211,300,2201.6555704054
211,310,1275.82056445669
211,321,2669.74128346474
211,329,2701.39771411255
211,330,1337.29322380378
211,341,1000.75356982446
211,342,940.974287724587
211,349,958.113517716155
211,350,1881.70238243653
211,361,1132.3553155475
211,362,776.150826679395
211,363,1065.37992646708
211,364,875.728592683408
211,369,1038.44872315412
211,371,527.07888700975
211,372,536.122555788225
211,373,657.001416258411
211,379,749.663971530391
211,380,1600.20629199492
211,391,183.305563005275
211,392,518.14842838156
211,393,317.884831783407
211,394,244.419064934162
211,399,364.74014753825
211,401,1094.8779757006
211,402,955.583671932324
211,409,1112.18801187485
211,411,3162.78238600384
211,419,2981.22171748323
211,421,901.922655665741
211,422,565.704192604818
211,429,762.072415286667
211,440,1264.81571375668
211,451,745.435658267027
211,452,467.66912825917
211,459,642.146180275253
211,460,1414.79693078989
211,471,475.685349622531
211,472,235.687940951634
211,479,246.078957806258
211,481,1402.41442770811
211,482,1181.9237478003
211,483,1625.63369927637
211,484,1171.24319480328
211,485,2003.23887119685
211,486,1284.97449780224
211,487,1710.95157281337
211,488,1532.27876886314
211,489,1473.29851413049
211,491,2337.04653177865
211,499,2246.0904520664
211,500,1276.92994393164
211,511,713.805920534783
211,512,814.666556233433
211,513,691.599968472826
211,519,525.16855792473
211,531,3131.99297659241
211,539,2984.20977200593
211,540,442.098668461064
211,551,603.286895376036
211,559,828.81297784064
211,560,1933.82773083141
219,11,458.354638625579
219,12,784.189930623964
219,19,524.618413814786
219,20,5279.78511480424
219,41,2475.04370662944
219,42,2491.47664013412
219,49,2383.86215572523
219,50,706.252240372269
219,61,2829.61061744982
219,62,3119.65727505716
219,63,2892.55035022497
219,64,3206.46157299421
219,69,3017.03742664391
219,81,1714.49013308057
219,89,1790.90808557087
219,91,1197.79361156577
219,92,1128.9797782635
219,99,1214.41424090855
219,100,869.718626277701
219,111,738.927929897715
219,121,863.797216989608
219,122,1331.03872196293
219,123,1040.87869674771
219,124,1066.29790364241
219,129,820.818706775555
219,131,427.577597163113
219,132,700.316104322121
219,139,582.889412492395
219,151,7101.29028704876
219,159,6996.17830127171
219,160,2576.20925615426
219,171,536.307574612984
219,172,436.252686062114
219,179,443.748710481445
219,181,452.190242726809
219,182,258.454767341346
219,189,270.79100839891
219,190,870.265248596138
219,201,866.276365898494
219,209,1169.72440251934
219,211,67.1749947501424
219,219,50
219,221,942.493463368008
219,222,1099.3119003035
219,223,958.016836757991
219,229,935.397964861714
219,230,1596.62383789031
219,241,777.729752416657
219,242,738.190323814173
219,249,840.623061681542
219,251,1298.09906370336
219,259,1191.87418680646
219,261,592.489906801645
219,262,614.27478339319
219,269,694.208613541625
219,271,1095.32951914618
219,279,1248.95229026188
219,280,660.101665040307
219,291,799.578663095502
219,292,498.161428069532
219,299,638.992596454643
219,300,2261.33582082423
219,310,1327.81588074371
219,321,2709.56527506461
219,329,2746.68085070133
219,330,1344.69232973497
219,341,994.035712416623
219,342,928.254317442486
219,349,942.937676425706
219,350,1907.42900295014
219,361,1140.21774334945
219,362,796.800616182365
219,363,1064.97715275765
219,364,894.280803015078
219,369,1051.97532295924
219,371,469.872638019368
219,372,487.109744442562
219,373,609.20166819892
219,379,700.737596747219
219,380,1664.60796443817
219,391,216.008521422009
219,392,544.614236060033
219,393,343.5313358665
219,394,286.623972590968
219,399,391.400230632771
219,401,1115.05675290654
219,402,979.680479241826
219,409,1133.45338304957
219,411,3217.7300415592
219,419,3033.91447256703
219,421,894.097293651288
219,422,573.173337516205
219,429,765.871074809621
219,440,1261.4806978269
219,451,681.315800068696
219,452,402.477358156821
219,459,578.499360902528
219,460,1474.65940361376
219,471,467.423524382667
219,472,202.303723124827
219,479,197.079950430607
219,481,1396.2363100785
219,482,1163.20157342046
219,483,1609.48064498206
219,484,1175.80315042167
219,485,2020.02293814046
219,486,1269.83000787236
219,487,1700.5424422476
219,488,1525.55706775586
219,489,1478.36646527312
219,491,2384.18333451589
219,499,2287.66338977624
219,500,1288.29624422769
219,511,683.269865296503
219,512,778.887824866509
219,513,673.595624366449
219,519,490.909367867072
219,531,3189.95691503538
219,539,3041.9598941004
219,540,427.308400068666
219,551,669.949447084528
219,559,895.944369276692
219,560,1986.54990530602
221,11,527.386628615525
221,12,307.781981442762
221,19,491.404821797387
221,20,5663.84006315837
221,41,2000.10750652848
221,42,1971.24502426756
221,49,1971.00027290424
221,50,500.363279532402
221,61,2423.86606196369
221,62,2878.88003546101
221,63,2434.79635286659
221,64,2908.27365989012
221,69,2691.63300889726
221,81,1610.34871247
221,89,1618.45741675521
221,91,2086.40773528928
221,92,2018.57743779392
221,99,2095.07803562801
221,100,1703.54876098439
221,111,1589.55163553131
221,121,897.251338130262
221,122,1146.91826130853
221,123,965.245204036504
221,124,887.419164891013
