"year","trade_activity","dollars"
2014,"sctg39_oth_furn_impt",1951049
2014,"sctg40_oth_misc_expt",2119015
2014,"sctg40_oth_misc_impt",5181266
2014,"sctg41_waste_scrap_expt",552352
2014,"sctg41_waste_scrap_impt",535471
2014,"transport_expt",3534981
2014,"transport_impt",3444744
2014,"wholesale trade_expt",3683988
2014,"wholesale trade_impt",2295308
2015,"accommodations_expt",3817452
2015,"accommodations_impt",2814782
2015,"communications and utilities_expt",6383809
2015,"communications and utilities_impt",8884717
2015,"construction_expt",11602171
2015,"construction_impt",13601089
2015,"education reports to sponsors_expt",121678
2015,"education reports to sponsors_impt",40402
2015,"energy_expt",3969602
2015,"energy_impt",1298072
2015,"entertainment services_expt",485169
2015,"entertainment services_impt",1217050
2015,"fire business and professional services_expt",9740620
2015,"fire business and professional services_impt",33732588
2015,"food services_expt",850138
2015,"food services_impt",365767
2015,"government administration_expt",4070507
2015,"government administration_impt",3847741
2015,"health services_expt",7477489
2015,"health services_impt",1327460
2015,"higher education_expt",1031789
2015,"higher education_impt",902381
2015,"personal and other services and amusements_expt",5697532
2015,"personal and other services and amusements_impt",1908347
2015,"retail trade_expt",4782364
2015,"retail trade_impt",2179034
2015,"sctg01_fkp_lvsk_expt",507790
2015,"sctg01_fkp_lvsk_impt",309073
2015,"sctg02_fkp_agri_cereal_expt",601423
2015,"sctg02_fkp_agri_cereal_impt",709032
2015,"sctg03_fkp_agri_other_expt",8379781
2015,"sctg03_fkp_agri_other_impt",1290180
2015,"sctg04_fkp_feed_expt",193615
2015,"sctg04_fkp_feed_impt",860556
2015,"sctg05_fkp_food_meat_expt",2381068
2015,"sctg05_fkp_food_meat_impt",3294021
2015,"sctg06_fkp_agri_grain_expt",895617
2015,"sctg06_fkp_agri_grain_impt",954997
2015,"sctg07_fkp_food_prep_expt",11063883
2015,"sctg07_fkp_food_prep_impt",6024443
2015,"sctg08_fkp_food_alc_expt",1478752
2015,"sctg08_fkp_food_alc_impt",1565920
2015,"sctg10_cms_clay_expt",127605
2015,"sctg10_cms_clay_impt",83630
2015,"sctg11_cms_sand_expt",217263
2015,"sctg11_cms_sand_impt",20623
2015,"sctg13_cms_mine_nonmet_expt",45385
2015,"sctg13_cms_mine_nonmet_impt",168860
2015,"sctg14_cms_mine_met_expt",1568847
2015,"sctg14_cms_mine_met_impt",608064
2015,"sctg15_pcc_coal_expt",40513
2015,"sctg15_pcc_coal_impt",879488
2015,"sctg16_pcc_petr_crude_expt",296655
2015,"sctg16_pcc_petr_crude_impt",2059064
2015,"sctg17_pcc_fuel_expt",26628
2015,"sctg17_pcc_fuel_impt",6389937
2015,"sctg18_pcc_petr_oil_expt",13314
2015,"sctg18_pcc_petr_oil_impt",3194969
2015,"sctg19_pcc_coal_prod_expt",240111
2015,"sctg19_pcc_coal_prod_impt",4681621
2015,"sctg20_pcc_chem_basic_expt",1298877
2015,"sctg20_pcc_chem_basic_impt",2292575
2015,"sctg21_pcc_chem_pharma_expt",913819
2015,"sctg21_pcc_chem_pharma_impt",6897764
2015,"sctg22_pcc_chem_fert_expt",202777
2015,"sctg22_pcc_chem_fert_impt",470177
2015,"sctg23_pcc_chem_prod_expt",1170146
2015,"sctg23_pcc_chem_prod_impt",3806329
2015,"sctg24_pcc_petr_plast_expt",2434701
2015,"sctg24_pcc_petr_plast_impt",5242675
2015,"sctg25_fwp_logs_expt",1225054
2015,"sctg25_fwp_logs_impt",377817
2015,"sctg26_fwp_wood_expt",5217723
2015,"sctg26_fwp_wood_impt",721709
2015,"sctg27_ppp_papr_puplp_expt",4507168
2015,"sctg27_ppp_papr_puplp_impt",947429
2015,"sctg28_ppp_papr_paper_expt",860986
2015,"sctg28_ppp_papr_paper_impt",1434455
2015,"sctg29_ppp_papr_print_expt",1127913
2015,"sctg29_ppp_papr_print_impt",1913512
2015,"sctg30_oth_clth_expt",604756
2015,"sctg30_oth_clth_impt",3855069
2015,"sctg31_cms_min_expt",1061661
2015,"sctg31_cms_min_impt",1577953
2015,"sctg32_mit_metl_base_expt",3719037
2015,"sctg32_mit_metl_base_impt",4599185
2015,"sctg33_mit_metl_prod_expt",3060288
2015,"sctg33_mit_metl_prod_impt",3231661
2015,"sctg34_mit_mach_expt",6161424
2015,"sctg34_mit_mach_impt",8556810
2015,"sctg35_mit_elct_expt",30200278
2015,"sctg35_mit_elct_impt",13514993
2015,"sctg36_mit_tran_expt",4545543
2015,"sctg36_mit_tran_impt",8011444
2015,"sctg37_mit_inst_transp_expt",3157604
2015,"sctg37_mit_inst_transp_impt",2374290
2015,"sctg38_mit_inst_prec_expt",2841320
2015,"sctg38_mit_inst_prec_impt",3525761
2015,"sctg39_oth_furn_expt",1384750
2015,"sctg39_oth_furn_impt",2001172
2015,"sctg40_oth_misc_expt",2234621
2015,"sctg40_oth_misc_impt",5285635
2015,"sctg41_waste_scrap_expt",560162
2015,"sctg41_waste_scrap_impt",536553
2015,"transport_expt",3621975
2015,"transport_impt",3533395
2015,"wholesale trade_expt",3803615
2015,"wholesale trade_impt",2363244
2016,"accommodations_expt",3919890
2016,"accommodations_impt",2868259
2016,"communications and utilities_expt",6523019
2016,"communications and utilities_impt",9091842
2016,"construction_expt",11774172
2016,"construction_impt",13771569
2016,"education reports to sponsors_expt",125644
2016,"education reports to sponsors_impt",40889
2016,"energy_expt",4121763
2016,"energy_impt",1326565
2016,"entertainment services_expt",498176
2016,"entertainment services_impt",1241148
2016,"fire business and professional services_expt",10080078
2016,"fire business and professional services_impt",34613916
2016,"food services_expt",874316
2016,"food services_impt",371545
2016,"government administration_expt",4172776
2016,"government administration_impt",3894621
2016,"health services_expt",7712331
2016,"health services_impt",1343572
2016,"higher education_expt",1053418
2016,"higher education_impt",914079
2016,"personal and other services and amusements_expt",5882551
2016,"personal and other services and amusements_impt",1939499
2016,"retail trade_expt",4957561
2016,"retail trade_impt",2218599
2016,"sctg01_fkp_lvsk_expt",522860
2016,"sctg01_fkp_lvsk_impt",315968
2016,"sctg02_fkp_agri_cereal_expt",618042
2016,"sctg02_fkp_agri_cereal_impt",725110
2016,"sctg03_fkp_agri_other_expt",8627546
2016,"sctg03_fkp_agri_other_impt",1317682
2016,"sctg04_fkp_feed_expt",198654
2016,"sctg04_fkp_feed_impt",875551
2016,"sctg05_fkp_food_meat_expt",2434202
2016,"sctg05_fkp_food_meat_impt",3353362
2016,"sctg06_fkp_agri_grain_expt",912082
2016,"sctg06_fkp_agri_grain_impt",970420
2016,"sctg07_fkp_food_prep_expt",11285123
2016,"sctg07_fkp_food_prep_impt",6132267
2016,"sctg08_fkp_food_alc_expt",1524138
2016,"sctg08_fkp_food_alc_impt",1588062
2016,"sctg10_cms_clay_expt",132571
2016,"sctg10_cms_clay_impt",85859
2016,"sctg11_cms_sand_expt",225618
2016,"sctg11_cms_sand_impt",21054
2016,"sctg13_cms_mine_nonmet_expt",47141
2016,"sctg13_cms_mine_nonmet_impt",172690
2016,"sctg14_cms_mine_met_expt",1611984
2016,"sctg14_cms_mine_met_impt",623278
2016,"sctg15_pcc_coal_expt",41620
2016,"sctg15_pcc_coal_impt",906557
2016,"sctg16_pcc_petr_crude_expt",304823
2016,"sctg16_pcc_petr_crude_impt",2146822
2016,"sctg17_pcc_fuel_expt",27497
2016,"sctg17_pcc_fuel_impt",6523957
2016,"sctg18_pcc_petr_oil_expt",13749
2016,"sctg18_pcc_petr_oil_impt",3261979
2016,"sctg19_pcc_coal_prod_expt",247323
2016,"sctg19_pcc_coal_prod_impt",4797670
2016,"sctg20_pcc_chem_basic_expt",1326256
2016,"sctg20_pcc_chem_basic_impt",2387188
2016,"sctg21_pcc_chem_pharma_expt",961621
2016,"sctg21_pcc_chem_pharma_impt",7025429
2016,"sctg22_pcc_chem_fert_expt",206902
2016,"sctg22_pcc_chem_fert_impt",481417
2016,"sctg23_pcc_chem_prod_expt",1196233
2016,"sctg23_pcc_chem_prod_impt",3896629
2016,"sctg24_pcc_petr_plast_expt",2499865
2016,"sctg24_pcc_petr_plast_impt",5396770
2016,"sctg25_fwp_logs_expt",1264720
2016,"sctg25_fwp_logs_impt",391344
2016,"sctg26_fwp_wood_expt",5421272
2016,"sctg26_fwp_wood_impt",742064
2016,"sctg27_ppp_papr_puplp_expt",4546188
2016,"sctg27_ppp_papr_puplp_impt",969356
2016,"sctg28_ppp_papr_paper_expt",880486
2016,"sctg28_ppp_papr_paper_impt",1466622
2016,"sctg29_ppp_papr_print_expt",1175681
2016,"sctg29_ppp_papr_print_impt",1954956
2016,"sctg30_oth_clth_expt",626596
2016,"sctg30_oth_clth_impt",3917450
2016,"sctg31_cms_min_expt",1097659
2016,"sctg31_cms_min_impt",1625055
2016,"sctg32_mit_metl_base_expt",3769052
2016,"sctg32_mit_metl_base_impt",4806095
2016,"sctg33_mit_metl_prod_expt",3105505
2016,"sctg33_mit_metl_prod_impt",3338009
2016,"sctg34_mit_mach_expt",6459533
2016,"sctg34_mit_mach_impt",8763010
2016,"sctg35_mit_elct_expt",32301130
2016,"sctg35_mit_elct_impt",13990261
2016,"sctg36_mit_tran_expt",4596231
2016,"sctg36_mit_tran_impt",8131467
2016,"sctg37_mit_inst_transp_expt",3246183
2016,"sctg37_mit_inst_transp_impt",2414602
2016,"sctg38_mit_inst_prec_expt",3008404
2016,"sctg38_mit_inst_prec_impt",3598487
2016,"sctg39_oth_furn_expt",1446216
2016,"sctg39_oth_furn_impt",2037381
2016,"sctg40_oth_misc_expt",2327672
2016,"sctg40_oth_misc_impt",5382277
2016,"sctg41_waste_scrap_expt",567406
2016,"sctg41_waste_scrap_impt",544710
2016,"transport_expt",3706276
2016,"transport_impt",3613769
2016,"wholesale trade_expt",3912385
2016,"wholesale trade_impt",2426387
2017,"accommodations_expt",4004632
2017,"accommodations_impt",2921819
2017,"communications and utilities_expt",6678201
2017,"communications and utilities_impt",9306446
2017,"construction_expt",11858981
2017,"construction_impt",13947396
2017,"education reports to sponsors_expt",129395
2017,"education reports to sponsors_impt",41390
2017,"energy_expt",4284472
2017,"energy_impt",1355781
2017,"entertainment services_expt",509722
2017,"entertainment services_impt",1264881
2017,"fire business and professional services_expt",10405797
2017,"fire business and professional services_impt",35497196
2017,"food services_expt",893636
2017,"food services_impt",377399
2017,"government administration_expt",4268823
2017,"government administration_impt",3942883
2017,"health services_expt",7954523
2017,"health services_impt",1360173
2017,"higher education_expt",1074515
2017,"higher education_impt",926086
2017,"personal and other services and amusements_expt",6067552
2017,"personal and other services and amusements_impt",1970640
2017,"retail trade_expt",5124307
2017,"retail trade_impt",2258740
2017,"sctg01_fkp_lvsk_expt",538072
2017,"sctg01_fkp_lvsk_impt",322535
2017,"sctg02_fkp_agri_cereal_expt",634377
2017,"sctg02_fkp_agri_cereal_impt",740062
2017,"sctg03_fkp_agri_other_expt",8877250
2017,"sctg03_fkp_agri_other_impt",1344287
2017,"sctg04_fkp_feed_expt",203595
2017,"sctg04_fkp_feed_impt",890411
2017,"sctg05_fkp_food_meat_expt",2482724
2017,"sctg05_fkp_food_meat_impt",3409387
2017,"sctg06_fkp_agri_grain_expt",926342
2017,"sctg06_fkp_agri_grain_impt",985120
2017,"sctg07_fkp_food_prep_expt",11483489
2017,"sctg07_fkp_food_prep_impt",6233670
2017,"sctg08_fkp_food_alc_expt",1566940
2017,"sctg08_fkp_food_alc_impt",1610009
2017,"sctg10_cms_clay_expt",136927
2017,"sctg10_cms_clay_impt",87424
2017,"sctg11_cms_sand_expt",232887
2017,"sctg11_cms_sand_impt",21425
2017,"sctg13_cms_mine_nonmet_expt",48675
2017,"sctg13_cms_mine_nonmet_impt",176572
2017,"sctg14_cms_mine_met_expt",1638372
2017,"sctg14_cms_mine_met_impt",637001
2017,"sctg15_pcc_coal_expt",42292
2017,"sctg15_pcc_coal_impt",935213
2017,"sctg16_pcc_petr_crude_expt",312552
2017,"sctg16_pcc_petr_crude_impt",2240468
2017,"sctg17_pcc_fuel_expt",28486
2017,"sctg17_pcc_fuel_impt",6658491
2017,"sctg18_pcc_petr_oil_expt",14243
2017,"sctg18_pcc_petr_oil_impt",3329246
2017,"sctg19_pcc_coal_prod_expt",255460
2017,"sctg19_pcc_coal_prod_impt",4917361
2017,"sctg20_pcc_chem_basic_expt",1357023
2017,"sctg20_pcc_chem_basic_impt",2495497
2017,"sctg21_pcc_chem_pharma_expt",1015411
2017,"sctg21_pcc_chem_pharma_impt",7158005
2017,"sctg22_pcc_chem_fert_expt",212177
2017,"sctg22_pcc_chem_fert_impt",492827
2017,"sctg23_pcc_chem_prod_expt",1226794
2017,"sctg23_pcc_chem_prod_impt",3990355
2017,"sctg24_pcc_petr_plast_expt",2567159
2017,"sctg24_pcc_petr_plast_impt",5551281
2017,"sctg25_fwp_logs_expt",1301259
2017,"sctg25_fwp_logs_impt",398888
2017,"sctg26_fwp_wood_expt",5473760
2017,"sctg26_fwp_wood_impt",754125
2017,"sctg27_ppp_papr_puplp_expt",4606354
2017,"sctg27_ppp_papr_puplp_impt",992940
2017,"sctg28_ppp_papr_paper_expt",900285
2017,"sctg28_ppp_papr_paper_impt",1498444
2017,"sctg29_ppp_papr_print_expt",1231625
2017,"sctg29_ppp_papr_print_impt",1996485
2017,"sctg30_oth_clth_expt",650333
2017,"sctg30_oth_clth_impt",3980878
2017,"sctg31_cms_min_expt",1131428
2017,"sctg31_cms_min_impt",1665329
2017,"sctg32_mit_metl_base_expt",3871347
2017,"sctg32_mit_metl_base_impt",5053111
2017,"sctg33_mit_metl_prod_expt",3194795
2017,"sctg33_mit_metl_prod_impt",3445338
2017,"sctg34_mit_mach_expt",6827155
2017,"sctg34_mit_mach_impt",8979144
2017,"sctg35_mit_elct_expt",34739739
2017,"sctg35_mit_elct_impt",14514257
2017,"sctg36_mit_tran_expt",4702254
2017,"sctg36_mit_tran_impt",8270318
2017,"sctg37_mit_inst_transp_expt",3302540
2017,"sctg37_mit_inst_transp_impt",2451702
2017,"sctg38_mit_inst_prec_expt",3176055
2017,"sctg38_mit_inst_prec_impt",3672418
2017,"sctg39_oth_furn_expt",1498199
2017,"sctg39_oth_furn_impt",2069541
2017,"sctg40_oth_misc_expt",2408762
2017,"sctg40_oth_misc_impt",5480679
2017,"sctg41_waste_scrap_expt",575194
2017,"sctg41_waste_scrap_impt",557195
2017,"transport_expt",3798538
2017,"transport_impt",3695359
2017,"wholesale trade_expt",4026548
2017,"wholesale trade_impt",2492054
2018,"accommodations_expt",4088042
2018,"accommodations_impt",2976535
2018,"communications and utilities_expt",6827410
2018,"communications and utilities_impt",9526942
2018,"construction_expt",11948005
2018,"construction_impt",14128941
2018,"education reports to sponsors_expt",133380
2018,"education reports to sponsors_impt",41907
2018,"energy_expt",4450740
2018,"energy_impt",1385902
2018,"entertainment services_expt",521734
2018,"entertainment services_impt",1288859
2018,"fire business and professional services_expt",10726347
2018,"fire business and professional services_impt",36405584
2018,"food services_expt",912897
2018,"food services_impt",383376
2018,"government administration_expt",4359054
2018,"government administration_impt",3992760
2018,"health services_expt",8193078
2018,"health services_impt",1377276
2018,"higher education_expt",1096558
2018,"higher education_impt",938405
2018,"personal and other services and amusements_expt",6260456
2018,"personal and other services and amusements_impt",2002501
2018,"retail trade_expt",5285087
2018,"retail trade_impt",2300350
2018,"sctg01_fkp_lvsk_expt",552877
2018,"sctg01_fkp_lvsk_impt",328839
2018,"sctg02_fkp_agri_cereal_expt",650587
2018,"sctg02_fkp_agri_cereal_impt",754537
2018,"sctg03_fkp_agri_other_expt",9120551
2018,"sctg03_fkp_agri_other_impt",1370072
2018,"sctg04_fkp_feed_expt",208346
2018,"sctg04_fkp_feed_impt",905236
2018,"sctg05_fkp_food_meat_expt",2527855
2018,"sctg05_fkp_food_meat_impt",3464899
2018,"sctg06_fkp_agri_grain_expt",940107
2018,"sctg06_fkp_agri_grain_impt",999865
2018,"sctg07_fkp_food_prep_expt",11673172
2018,"sctg07_fkp_food_prep_impt",6333556
2018,"sctg08_fkp_food_alc_expt",1606807
2018,"sctg08_fkp_food_alc_impt",1632310
2018,"sctg10_cms_clay_expt",141638
2018,"sctg10_cms_clay_impt",88879
2018,"sctg11_cms_sand_expt",240739
2018,"sctg11_cms_sand_impt",21770
2018,"sctg13_cms_mine_nonmet_expt",50321
2018,"sctg13_cms_mine_nonmet_impt",180247
2018,"sctg14_cms_mine_met_expt",1674194
2018,"sctg14_cms_mine_met_impt",651218
2018,"sctg15_pcc_coal_expt",43209
2018,"sctg15_pcc_coal_impt",964410
2018,"sctg16_pcc_petr_crude_expt",320518
2018,"sctg16_pcc_petr_crude_impt",2333991
2018,"sctg17_pcc_fuel_expt",29542
2018,"sctg17_pcc_fuel_impt",6794818
2018,"sctg18_pcc_petr_oil_expt",14771
2018,"sctg18_pcc_petr_oil_impt",3397409
2018,"sctg19_pcc_coal_prod_expt",264012
2018,"sctg19_pcc_coal_prod_impt",5042055
2018,"sctg20_pcc_chem_basic_expt",1388049
2018,"sctg20_pcc_chem_basic_impt",2617603
2018,"sctg21_pcc_chem_pharma_expt",1073487
2018,"sctg21_pcc_chem_pharma_impt",7292651
2018,"sctg22_pcc_chem_fert_expt",217384
2018,"sctg22_pcc_chem_fert_impt",504075
2018,"sctg23_pcc_chem_prod_expt",1257631
2018,"sctg23_pcc_chem_prod_impt",4088065
2018,"sctg24_pcc_petr_plast_expt",2635405
2018,"sctg24_pcc_petr_plast_impt",5715408
2018,"sctg25_fwp_logs_expt",1333829
2018,"sctg25_fwp_logs_impt",405455
2018,"sctg26_fwp_wood_expt",5521185
2018,"sctg26_fwp_wood_impt",766256
2018,"sctg27_ppp_papr_puplp_expt",4662553
2018,"sctg27_ppp_papr_puplp_impt",1016230
2018,"sctg28_ppp_papr_paper_expt",919597
2018,"sctg28_ppp_papr_paper_impt",1530303
2018,"sctg29_ppp_papr_print_expt",1285560
2018,"sctg29_ppp_papr_print_impt",2037884
2018,"sctg30_oth_clth_expt",674431
2018,"sctg30_oth_clth_impt",4046831
2018,"sctg31_cms_min_expt",1162095
2018,"sctg31_cms_min_impt",1705722
2018,"sctg32_mit_metl_base_expt",3967899
2018,"sctg32_mit_metl_base_impt",5332986
2018,"sctg33_mit_metl_prod_expt",3287633
2018,"sctg33_mit_metl_prod_impt",3562688
2018,"sctg34_mit_mach_expt",7221440
2018,"sctg34_mit_mach_impt",9215419
2018,"sctg35_mit_elct_expt",37608727
2018,"sctg35_mit_elct_impt",15098791
2018,"sctg36_mit_tran_expt",4877724
2018,"sctg36_mit_tran_impt",8433104
2018,"sctg37_mit_inst_transp_expt",3418863
2018,"sctg37_mit_inst_transp_impt",2498279
2018,"sctg38_mit_inst_prec_expt",3346896
2018,"sctg38_mit_inst_prec_impt",3751056
2018,"sctg39_oth_furn_expt",1547199
2018,"sctg39_oth_furn_impt",2102748
2018,"sctg40_oth_misc_expt",2491867
2018,"sctg40_oth_misc_impt",5583471
2018,"sctg41_waste_scrap_expt",583176
2018,"sctg41_waste_scrap_impt",567526
2018,"transport_expt",3890328
2018,"transport_impt",3777567
2018,"wholesale trade_expt",4138159
2018,"wholesale trade_impt",2561796
2019,"accommodations_expt",4173042
2019,"accommodations_impt",3029599
2019,"communications and utilities_expt",6978062
2019,"communications and utilities_impt",9742747
2019,"construction_expt",12072611
2019,"construction_impt",14315466
2019,"education reports to sponsors_expt",137819
2019,"education reports to sponsors_impt",42440
2019,"energy_expt",4604719
2019,"energy_impt",1416376
2019,"entertainment services_expt",533530
2019,"entertainment services_impt",1312553
2019,"fire business and professional services_expt",11016386
2019,"fire business and professional services_impt",37293568
2019,"food services_expt",932451
2019,"food services_impt",389382
2019,"government administration_expt",4452773
2019,"government administration_impt",4043925
2019,"health services_expt",8458709
2019,"health services_impt",1394929
2019,"higher education_expt",1120366
2019,"higher education_impt",951018
2019,"personal and other services and amusements_expt",6462961
2019,"personal and other services and amusements_impt",2034667
2019,"retail trade_expt",5437155
2019,"retail trade_impt",2342502
2019,"sctg01_fkp_lvsk_expt",566096
2019,"sctg01_fkp_lvsk_impt",335552
2019,"sctg02_fkp_agri_cereal_expt",665291
2019,"sctg02_fkp_agri_cereal_impt",771388
2019,"sctg03_fkp_agri_other_expt",9337963
2019,"sctg03_fkp_agri_other_impt",1398289
2019,"sctg04_fkp_feed_expt",213136
2019,"sctg04_fkp_feed_impt",920040
2019,"sctg05_fkp_food_meat_expt",2579059
2019,"sctg05_fkp_food_meat_impt",3527248
2019,"sctg06_fkp_agri_grain_expt",961148
2019,"sctg06_fkp_agri_grain_impt",1016802
2019,"sctg07_fkp_food_prep_expt",11924438
2019,"sctg07_fkp_food_prep_impt",6450091
2019,"sctg08_fkp_food_alc_expt",1658397
2019,"sctg08_fkp_food_alc_impt",1655878
2019,"sctg10_cms_clay_expt",146880
2019,"sctg10_cms_clay_impt",90461
2019,"sctg11_cms_sand_expt",249515
2019,"sctg11_cms_sand_impt",22160
2019,"sctg13_cms_mine_nonmet_expt",52157
2019,"sctg13_cms_mine_nonmet_impt",184031
2019,"sctg14_cms_mine_met_expt",1721815
2019,"sctg14_cms_mine_met_impt",666205
2019,"sctg15_pcc_coal_expt",44433
2019,"sctg15_pcc_coal_impt",992309
2019,"sctg16_pcc_petr_crude_expt",328230
2019,"sctg16_pcc_petr_crude_impt",2417616
2019,"sctg17_pcc_fuel_expt",30541
2019,"sctg17_pcc_fuel_impt",6933447
2019,"sctg18_pcc_petr_oil_expt",15270
2019,"sctg18_pcc_petr_oil_impt",3466724
2019,"sctg19_pcc_coal_prod_expt",272435
2019,"sctg19_pcc_coal_prod_impt",5166927
2019,"sctg20_pcc_chem_basic_expt",1421492
2019,"sctg20_pcc_chem_basic_impt",2734357
2019,"sctg21_pcc_chem_pharma_expt",1130292
2019,"sctg21_pcc_chem_pharma_impt",7433563
2019,"sctg22_pcc_chem_fert_expt",223184
2019,"sctg22_pcc_chem_fert_impt",515088
2019,"sctg23_pcc_chem_prod_expt",1291311
2019,"sctg23_pcc_chem_prod_impt",4183901
2019,"sctg24_pcc_petr_plast_expt",2713296
2019,"sctg24_pcc_petr_plast_impt",5889338
2019,"sctg25_fwp_logs_expt",1360292
2019,"sctg25_fwp_logs_impt",412838
2019,"sctg26_fwp_wood_expt",5615109
2019,"sctg26_fwp_wood_impt",781039
2019,"sctg27_ppp_papr_puplp_expt",4729905
2019,"sctg27_ppp_papr_puplp_impt",1040558
2019,"sctg28_ppp_papr_paper_expt",941438
2019,"sctg28_ppp_papr_paper_impt",1565790
2019,"sctg29_ppp_papr_print_expt",1335977
2019,"sctg29_ppp_papr_print_impt",2078820
2019,"sctg30_oth_clth_expt",699018
2019,"sctg30_oth_clth_impt",4115359
2019,"sctg31_cms_min_expt",1195807
2019,"sctg31_cms_min_impt",1748307
2019,"sctg32_mit_metl_base_expt",4021964
2019,"sctg32_mit_metl_base_impt",5585258
2019,"sctg33_mit_metl_prod_expt",3352429
2019,"sctg33_mit_metl_prod_impt",3675831
2019,"sctg34_mit_mach_expt",7587532
2019,"sctg34_mit_mach_impt",9455653
2019,"sctg35_mit_elct_expt",40230050
2019,"sctg35_mit_elct_impt",15649168
2019,"sctg36_mit_tran_expt",5080495
2019,"sctg36_mit_tran_impt",8607914
2019,"sctg37_mit_inst_transp_expt",3548833
2019,"sctg37_mit_inst_transp_impt",2548222
2019,"sctg38_mit_inst_prec_expt",3510345
2019,"sctg38_mit_inst_prec_impt",3833617
2019,"sctg39_oth_furn_expt",1602288
2019,"sctg39_oth_furn_impt",2137194
2019,"sctg40_oth_misc_expt",2580046
2019,"sctg40_oth_misc_impt",5686428
2019,"sctg41_waste_scrap_expt",591150
2019,"sctg41_waste_scrap_impt",573891
2019,"transport_expt",3989544
2019,"transport_impt",3858471
2019,"wholesale trade_expt",4256735
2019,"wholesale trade_impt",2631417
2020,"accommodations_expt",4263098
2020,"accommodations_impt",3082692
2020,"communications and utilities_expt",7155279
2020,"communications and utilities_impt",9962827
2020,"construction_expt",12208119
2020,"construction_impt",14508951
2020,"education reports to sponsors_expt",142080
2020,"education reports to sponsors_impt",42990
2020,"energy_expt",4786802
2020,"energy_impt",1447809
2020,"entertainment services_expt",545527
2020,"entertainment services_impt",1337033
2020,"fire business and professional services_expt",11303624
2020,"fire business and professional services_impt",38191836
2020,"food services_expt",952960
2020,"food services_impt",395532
2020,"government administration_expt",4454592
2020,"government administration_impt",4096550
2020,"health services_expt",8736217
2020,"health services_impt",1413143
2020,"higher education_expt",1143830
2020,"higher education_impt",964054
2020,"personal and other services and amusements_expt",6667735
2020,"personal and other services and amusements_impt",2067661
2020,"retail trade_expt",5581820
2020,"retail trade_impt",2385753
2020,"sctg01_fkp_lvsk_expt",578007
2020,"sctg01_fkp_lvsk_impt",342634
2020,"sctg02_fkp_agri_cereal_expt",678914
2020,"sctg02_fkp_agri_cereal_impt",789575
2020,"sctg03_fkp_agri_other_expt",9534192
2020,"sctg03_fkp_agri_other_impt",1427748
2020,"sctg04_fkp_feed_expt",217874
2020,"sctg04_fkp_feed_impt",934884
2020,"sctg05_fkp_food_meat_expt",2637052
2020,"sctg05_fkp_food_meat_impt",3594564
2020,"sctg06_fkp_agri_grain_expt",985938
2020,"sctg06_fkp_agri_grain_impt",1035240
2020,"sctg07_fkp_food_prep_expt",12212820
2020,"sctg07_fkp_food_prep_impt",6578053
2020,"sctg08_fkp_food_alc_expt",1719529
2020,"sctg08_fkp_food_alc_impt",1680675
2020,"sctg10_cms_clay_expt",151980
2020,"sctg10_cms_clay_impt",92165
2020,"sctg11_cms_sand_expt",258103
2020,"sctg11_cms_sand_impt",22617
2020,"sctg13_cms_mine_nonmet_expt",53954
2020,"sctg13_cms_mine_nonmet_impt",188044
2020,"sctg14_cms_mine_met_expt",1776412
2020,"sctg14_cms_mine_met_impt",681533
2020,"sctg15_pcc_coal_expt",45840
2020,"sctg15_pcc_coal_impt",1025845
2020,"sctg16_pcc_petr_crude_expt",335572
2020,"sctg16_pcc_petr_crude_impt",2508323
2020,"sctg17_pcc_fuel_expt",31471
2020,"sctg17_pcc_fuel_impt",7080698
2020,"sctg18_pcc_petr_oil_expt",15735
2020,"sctg18_pcc_petr_oil_impt",3540349
2020,"sctg19_pcc_coal_prod_expt",280764
2020,"sctg19_pcc_coal_prod_impt",5297614
2020,"sctg20_pcc_chem_basic_expt",1458277
2020,"sctg20_pcc_chem_basic_impt",2853018
2020,"sctg21_pcc_chem_pharma_expt",1187054
2020,"sctg21_pcc_chem_pharma_impt",7578300
2020,"sctg22_pcc_chem_fert_expt",229264
2020,"sctg22_pcc_chem_fert_impt",525888
2020,"sctg23_pcc_chem_prod_expt",1326892
2020,"sctg23_pcc_chem_prod_impt",4279799
2020,"sctg24_pcc_petr_plast_expt",2796018
2020,"sctg24_pcc_petr_plast_impt",6066976
2020,"sctg25_fwp_logs_expt",1388864
2020,"sctg25_fwp_logs_impt",420946
2020,"sctg26_fwp_wood_expt",5716282
2020,"sctg26_fwp_wood_impt",796571
2020,"sctg27_ppp_papr_puplp_expt",4797560
2020,"sctg27_ppp_papr_puplp_impt",1065574
2020,"sctg28_ppp_papr_paper_expt",964741
2020,"sctg28_ppp_papr_paper_impt",1603597
2020,"sctg29_ppp_papr_print_expt",1385811
2020,"sctg29_ppp_papr_print_impt",2120222
2020,"sctg30_oth_clth_expt",725113
2020,"sctg30_oth_clth_impt",4185896
2020,"sctg31_cms_min_expt",1235722
2020,"sctg31_cms_min_impt",1793733
2020,"sctg32_mit_metl_base_expt",4053339
2020,"sctg32_mit_metl_base_impt",5826772
2020,"sctg33_mit_metl_prod_expt",3407052
2020,"sctg33_mit_metl_prod_impt",3785848
2020,"sctg34_mit_mach_expt",7938409
2020,"sctg34_mit_mach_impt",9693943
2020,"sctg35_mit_elct_expt",42834497
2020,"sctg35_mit_elct_impt",16192175
