pums_industry_code,pums_occ_code,split_industry_id,split_industry,proportion
190,6050,2,RES_forst_log,1.0
190,6100,2,RES_forst_log,1.0
190,6120,2,RES_forst_log,1.0
190,6130,2,RES_forst_log,1.0
190,6230,2,RES_forst_log,1.0
190,6260,2,RES_forst_log,1.0
190,7020,2,RES_forst_log,1.0
190,7630,2,RES_forst_log,1.0
190,8965,2,RES_forst_log,1.0
190,9000,2,RES_forst_log,1.0
190,9030,2,RES_forst_log,1.0
190,9040,2,RES_forst_log,1.0
270,10,3,RES_offc_off,1.0
270,20,3,RES_offc_off,1.0
270,110,3,RES_offc_off,1.0
270,136,3,RES_offc_off,1.0
270,140,3,RES_offc_off,1.0
270,150,3,RES_offc_off,1.0
270,205,3,RES_offc_off,1.0
270,430,3,RES_offc_off,1.0
270,530,3,RES_offc_off,1.0
270,800,3,RES_offc_off,1.0
270,1460,3,RES_offc_off,1.0
270,1640,3,RES_offc_off,1.0
270,3930,2,RES_forst_log,1.0
270,4220,2,RES_forst_log,1.0
270,4850,3,RES_offc_off,1.0
270,5000,3,RES_offc_off,1.0
270,5120,3,RES_offc_off,1.0
270,5520,3,RES_offc_off,1.0
270,5700,3,RES_offc_off,1.0
270,5860,3,RES_offc_off,1.0
270,6005,2,RES_forst_log,1.0
270,6050,2,RES_forst_log,1.0
270,6130,2,RES_forst_log,1.0
270,6320,2,RES_forst_log,1.0
270,7210,2,RES_forst_log,1.0
270,7220,2,RES_forst_log,1.0
270,7330,2,RES_forst_log,1.0
270,7340,2,RES_forst_log,1.0
270,7360,2,RES_forst_log,1.0
270,7560,2,RES_forst_log,1.0
270,7950,2,RES_forst_log,1.0
270,8030,2,RES_forst_log,1.0
270,8220,2,RES_forst_log,1.0
270,8550,2,RES_forst_log,1.0
270,8650,2,RES_forst_log,1.0
270,8720,2,RES_forst_log,1.0
270,8965,2,RES_forst_log,1.0
270,9120,2,RES_forst_log,1.0
270,9130,2,RES_forst_log,1.0
270,9510,2,RES_forst_log,1.0
270,9520,2,RES_forst_log,1.0
270,9560,2,RES_forst_log,1.0
270,9600,2,RES_forst_log,1.0
270,9610,2,RES_forst_log,1.0
270,9620,2,RES_forst_log,1.0
270,9630,2,RES_forst_log,1.0
270,9640,2,RES_forst_log,1.0
280,20,3,RES_offc_off,1.0
280,110,3,RES_offc_off,1.0
280,205,3,RES_offc_off,1.0
280,430,3,RES_offc_off,1.0
280,800,3,RES_offc_off,1.0
280,1050,3,RES_offc_off,1.0
280,1610,3,RES_offc_off,1.0
280,1740,3,RES_offc_off,1.0
280,1760,3,RES_offc_off,1.0
280,1900,3,RES_offc_off,1.0
280,1910,3,RES_offc_off,1.0
280,2850,3,RES_offc_off,1.0
280,3740,1,RES_agmin_ag,1.0
280,3840,1,RES_agmin_ag,1.0
280,4020,3,RES_offc_off,1.0
280,4220,1,RES_agmin_ag,1.0
280,4230,1,RES_agmin_ag,1.0
280,4540,3,RES_offc_off,1.0
280,4965,3,RES_offc_off,1.0
280,5120,3,RES_offc_off,1.0
280,5400,3,RES_offc_off,1.0
280,5700,3,RES_offc_off,1.0
280,5860,3,RES_offc_off,1.0
280,6005,1,RES_agmin_ag,1.0
280,6010,1,RES_agmin_ag,1.0
280,6100,1,RES_agmin_ag,1.0
280,7000,1,RES_agmin_ag,1.0
280,7810,1,RES_agmin_ag,1.0
280,8140,1,RES_agmin_ag,1.0
280,8740,1,RES_agmin_ag,1.0
280,8965,1,RES_agmin_ag,1.0
280,9300,1,RES_agmin_ag,1.0
280,9310,1,RES_agmin_ag,1.0
290,10,3,RES_offc_off,1.0
290,50,3,RES_offc_off,1.0
290,136,3,RES_offc_off,1.0
290,140,3,RES_offc_off,1.0
290,160,3,RES_offc_off,1.0
290,205,3,RES_offc_off,1.0
290,430,3,RES_offc_off,1.0
290,1010,3,RES_offc_off,1.0
290,1020,3,RES_offc_off,1.0
290,1310,3,RES_offc_off,1.0
290,1600,3,RES_offc_off,1.0
290,1640,3,RES_offc_off,1.0
290,1900,3,RES_offc_off,1.0
290,1965,3,RES_offc_off,1.0
290,2100,3,RES_offc_off,1.0
290,2340,3,RES_offc_off,1.0
290,3720,1,RES_agmin_ag,1.0
290,3740,1,RES_agmin_ag,1.0
290,3750,1,RES_agmin_ag,1.0
290,3840,1,RES_agmin_ag,1.0
290,3940,1,RES_agmin_ag,1.0
290,4220,1,RES_agmin_ag,1.0
290,4250,1,RES_agmin_ag,1.0
290,4340,3,RES_offc_off,1.0
290,4350,3,RES_offc_off,1.0
290,4840,3,RES_offc_off,1.0
290,5000,3,RES_offc_off,1.0
290,5120,3,RES_offc_off,1.0
290,5520,3,RES_offc_off,1.0
290,5620,3,RES_offc_off,1.0
290,5700,3,RES_offc_off,1.0
290,5860,3,RES_offc_off,1.0
290,5940,3,RES_offc_off,1.0
290,6005,1,RES_agmin_ag,1.0
290,6010,1,RES_agmin_ag,1.0
290,6040,1,RES_agmin_ag,1.0
290,6050,1,RES_agmin_ag,1.0
290,6120,1,RES_agmin_ag,1.0
290,6130,1,RES_agmin_ag,1.0
290,6200,1,RES_agmin_ag,1.0
290,6320,1,RES_agmin_ag,1.0
290,6355,1,RES_agmin_ag,1.0
290,7210,1,RES_agmin_ag,1.0
290,7220,1,RES_agmin_ag,1.0
290,7340,1,RES_agmin_ag,1.0
290,7700,1,RES_agmin_ag,1.0
290,8630,1,RES_agmin_ag,1.0
290,8640,1,RES_agmin_ag,1.0
290,8650,1,RES_agmin_ag,1.0
290,8720,1,RES_agmin_ag,1.0
290,8965,1,RES_agmin_ag,1.0
290,9000,1,RES_agmin_ag,1.0
290,9030,1,RES_agmin_ag,1.0
290,9130,1,RES_agmin_ag,1.0
290,9140,1,RES_agmin_ag,1.0
290,9600,1,RES_agmin_ag,1.0
290,9620,1,RES_agmin_ag,1.0
290,9640,1,RES_agmin_ag,1.0
290,9750,1,RES_agmin_ag,1.0
370,10,3,RES_offc_off,1.0
370,6840,1,RES_agmin_ag,1.0
380,5940,3,RES_offc_off,1.0
380,6320,1,RES_agmin_ag,1.0
390,6320,1,RES_agmin_ag,1.0
390,6840,1,RES_agmin_ag,1.0
390,6940,1,RES_agmin_ag,1.0
390,8140,1,RES_agmin_ag,1.0
390,8965,1,RES_agmin_ag,1.0
390,9130,1,RES_agmin_ag,1.0
470,20,3,RES_offc_off,1.0
470,140,3,RES_offc_off,1.0
470,430,3,RES_offc_off,1.0
470,800,3,RES_offc_off,1.0
470,4850,3,RES_offc_off,1.0
470,5630,3,RES_offc_off,1.0
470,6200,1,RES_agmin_ag,1.0
470,6320,1,RES_agmin_ag,1.0
470,6820,1,RES_agmin_ag,1.0
470,6840,1,RES_agmin_ag,1.0
470,6940,1,RES_agmin_ag,1.0
470,7210,1,RES_agmin_ag,1.0
470,7220,1,RES_agmin_ag,1.0
470,7330,1,RES_agmin_ag,1.0
470,7340,1,RES_agmin_ag,1.0
470,8140,1,RES_agmin_ag,1.0
470,8630,1,RES_agmin_ag,1.0
470,8650,1,RES_agmin_ag,1.0
470,8740,1,RES_agmin_ag,1.0
470,9130,1,RES_agmin_ag,1.0
470,9520,1,RES_agmin_ag,1.0
470,9620,1,RES_agmin_ag,1.0
470,9630,1,RES_agmin_ag,1.0
490,430,3,RES_offc_off,1.0
490,700,3,RES_offc_off,1.0
490,1520,3,RES_offc_off,1.0
490,1560,3,RES_offc_off,1.0
490,1930,3,RES_offc_off,1.0
490,5600,3,RES_offc_off,1.0
490,5700,3,RES_offc_off,1.0
490,5940,3,RES_offc_off,1.0
490,6200,1,RES_agmin_ag,1.0
490,6355,1,RES_agmin_ag,1.0
490,6800,1,RES_agmin_ag,1.0
490,6820,1,RES_agmin_ag,1.0
490,6840,1,RES_agmin_ag,1.0
490,6940,1,RES_agmin_ag,1.0
490,7330,1,RES_agmin_ag,1.0
490,7630,1,RES_agmin_ag,1.0
490,9130,1,RES_agmin_ag,1.0
490,9300,1,RES_agmin_ag,1.0
570,10,7,ENGY_offc_off,1.0
570,20,7,ENGY_offc_off,1.0
570,50,7,ENGY_offc_off,1.0
570,60,7,ENGY_offc_off,1.0
570,100,7,ENGY_offc_off,1.0
570,110,7,ENGY_offc_off,1.0
570,120,7,ENGY_offc_off,1.0
570,136,7,ENGY_offc_off,1.0
570,140,7,ENGY_offc_off,1.0
570,150,7,ENGY_offc_off,1.0
570,160,7,ENGY_offc_off,1.0
570,300,7,ENGY_offc_off,1.0
570,410,7,ENGY_offc_off,1.0
570,430,7,ENGY_offc_off,1.0
570,530,7,ENGY_offc_off,1.0
570,565,7,ENGY_offc_off,1.0
570,600,7,ENGY_offc_off,1.0
570,630,7,ENGY_offc_off,1.0
570,650,7,ENGY_offc_off,1.0
570,700,7,ENGY_offc_off,1.0
570,710,7,ENGY_offc_off,1.0
570,800,7,ENGY_offc_off,1.0
570,820,7,ENGY_offc_off,1.0
570,840,7,ENGY_offc_off,1.0
570,1006,7,ENGY_offc_off,1.0
570,1010,7,ENGY_offc_off,1.0
570,1020,7,ENGY_offc_off,1.0
570,1030,7,ENGY_offc_off,1.0
570,1050,7,ENGY_offc_off,1.0
570,1060,7,ENGY_offc_off,1.0
570,1105,7,ENGY_offc_off,1.0
570,1106,7,ENGY_offc_off,1.0
570,1107,7,ENGY_offc_off,1.0
570,1220,7,ENGY_offc_off,1.0
570,1310,7,ENGY_offc_off,1.0
570,1360,7,ENGY_offc_off,1.0
570,1410,7,ENGY_offc_off,1.0
570,1430,7,ENGY_offc_off,1.0
570,1530,7,ENGY_offc_off,1.0
570,1540,7,ENGY_offc_off,1.0
570,1550,7,ENGY_offc_off,1.0
570,1560,7,ENGY_offc_off,1.0
570,1610,7,ENGY_offc_off,1.0
570,1700,7,ENGY_offc_off,1.0
570,1740,7,ENGY_offc_off,1.0
570,1760,7,ENGY_offc_off,1.0
570,1860,7,ENGY_offc_off,1.0
570,1930,7,ENGY_offc_off,1.0
570,2016,7,ENGY_offc_off,1.0
570,2100,7,ENGY_offc_off,1.0
570,2145,7,ENGY_offc_off,1.0
570,2160,7,ENGY_offc_off,1.0
570,2340,7,ENGY_offc_off,1.0
570,2430,7,ENGY_offc_off,1.0
570,2550,7,ENGY_offc_off,1.0
570,2825,7,ENGY_offc_off,1.0
570,2840,7,ENGY_offc_off,1.0
570,2850,7,ENGY_offc_off,1.0
570,2900,7,ENGY_offc_off,1.0
570,3310,7,ENGY_offc_off,1.0
570,3320,7,ENGY_offc_off,1.0
570,3540,7,ENGY_offc_off,1.0
570,3655,7,ENGY_offc_off,1.0
570,3930,4,ENGY_elec_hi,1.0
570,3955,4,ENGY_elec_hi,1.0
570,4220,4,ENGY_elec_hi,1.0
570,4250,4,ENGY_elec_hi,1.0
570,4320,7,ENGY_offc_off,1.0
570,4720,7,ENGY_offc_off,1.0
570,4820,7,ENGY_offc_off,1.0
570,4840,7,ENGY_offc_off,1.0
570,4920,7,ENGY_offc_off,1.0
570,5000,7,ENGY_offc_off,1.0
570,5100,7,ENGY_offc_off,1.0
570,5110,7,ENGY_offc_off,1.0
570,5120,7,ENGY_offc_off,1.0
570,5140,7,ENGY_offc_off,1.0
570,5150,7,ENGY_offc_off,1.0
570,5165,7,ENGY_offc_off,1.0
570,5240,7,ENGY_offc_off,1.0
570,5260,7,ENGY_offc_off,1.0
570,5360,7,ENGY_offc_off,1.0
570,5400,7,ENGY_offc_off,1.0
570,5520,7,ENGY_offc_off,1.0
570,5530,7,ENGY_offc_off,1.0
570,5600,7,ENGY_offc_off,1.0
570,5610,7,ENGY_offc_off,1.0
570,5620,7,ENGY_offc_off,1.0
570,5630,7,ENGY_offc_off,1.0
570,5700,7,ENGY_offc_off,1.0
570,5800,7,ENGY_offc_off,1.0
570,5810,7,ENGY_offc_off,1.0
570,5820,7,ENGY_offc_off,1.0
570,5860,7,ENGY_offc_off,1.0
570,5900,7,ENGY_offc_off,1.0
570,5940,7,ENGY_offc_off,1.0
570,6200,4,ENGY_elec_hi,1.0
570,6260,4,ENGY_elec_hi,1.0
570,6320,4,ENGY_elec_hi,1.0
570,6355,4,ENGY_elec_hi,1.0
570,6440,4,ENGY_elec_hi,1.0
570,6520,4,ENGY_elec_hi,1.0
570,6720,4,ENGY_elec_hi,1.0
570,7000,4,ENGY_elec_hi,1.0
570,7010,4,ENGY_elec_hi,1.0
570,7020,4,ENGY_elec_hi,1.0
570,7100,4,ENGY_elec_hi,1.0
570,7210,4,ENGY_elec_hi,1.0
570,7300,4,ENGY_elec_hi,1.0
570,7330,4,ENGY_elec_hi,1.0
570,7340,4,ENGY_elec_hi,1.0
570,7410,4,ENGY_elec_hi,1.0
570,7430,4,ENGY_elec_hi,1.0
570,7560,4,ENGY_elec_hi,1.0
570,7630,4,ENGY_elec_hi,1.0
570,7700,4,ENGY_elec_hi,1.0
570,7720,4,ENGY_elec_hi,1.0
570,8255,4,ENGY_elec_hi,1.0
570,8600,4,ENGY_elec_hi,1.0
570,8610,4,ENGY_elec_hi,1.0
570,8630,4,ENGY_elec_hi,1.0
570,8740,4,ENGY_elec_hi,1.0
570,8830,4,ENGY_elec_hi,1.0
570,8950,4,ENGY_elec_hi,1.0
570,8965,4,ENGY_elec_hi,1.0
570,9000,4,ENGY_elec_hi,1.0
570,9130,4,ENGY_elec_hi,1.0
570,9140,4,ENGY_elec_hi,1.0
570,9560,4,ENGY_elec_hi,1.0
570,9620,4,ENGY_elec_hi,1.0
570,9650,4,ENGY_elec_hi,1.0
580,110,7,ENGY_offc_off,1.0
580,140,7,ENGY_offc_off,1.0
580,300,7,ENGY_offc_off,1.0
580,430,7,ENGY_offc_off,1.0
580,530,7,ENGY_offc_off,1.0
580,565,7,ENGY_offc_off,1.0
580,600,7,ENGY_offc_off,1.0
580,630,7,ENGY_offc_off,1.0
580,800,7,ENGY_offc_off,1.0
580,1050,7,ENGY_offc_off,1.0
580,1310,7,ENGY_offc_off,1.0
580,1430,7,ENGY_offc_off,1.0
580,1530,7,ENGY_offc_off,1.0
580,2100,7,ENGY_offc_off,1.0
580,3540,7,ENGY_offc_off,1.0
580,4710,7,ENGY_offc_off,1.0
580,5000,7,ENGY_offc_off,1.0
580,5110,7,ENGY_offc_off,1.0
580,5140,7,ENGY_offc_off,1.0
580,5240,7,ENGY_offc_off,1.0
580,5310,7,ENGY_offc_off,1.0
580,5530,7,ENGY_offc_off,1.0
580,6260,5,ENGY_ngas_hi,1.0
580,6440,5,ENGY_ngas_hi,1.0
580,6600,5,ENGY_ngas_hi,1.0
580,7000,5,ENGY_ngas_hi,1.0
580,7300,5,ENGY_ngas_hi,1.0
580,7330,5,ENGY_ngas_hi,1.0
580,7340,5,ENGY_ngas_hi,1.0
580,7630,5,ENGY_ngas_hi,1.0
580,7700,5,ENGY_ngas_hi,1.0
580,8140,5,ENGY_ngas_hi,1.0
580,8630,5,ENGY_ngas_hi,1.0
580,8740,5,ENGY_ngas_hi,1.0
580,8965,5,ENGY_ngas_hi,1.0
580,9130,5,ENGY_ngas_hi,1.0
590,10,7,ENGY_offc_off,1.0
590,110,7,ENGY_offc_off,1.0
590,150,7,ENGY_offc_off,1.0
590,430,7,ENGY_offc_off,1.0
590,630,7,ENGY_offc_off,1.0
590,710,7,ENGY_offc_off,1.0
590,740,7,ENGY_offc_off,1.0
590,800,7,ENGY_offc_off,1.0
590,1006,7,ENGY_offc_off,1.0
590,1050,7,ENGY_offc_off,1.0
590,1106,7,ENGY_offc_off,1.0
590,1360,7,ENGY_offc_off,1.0
590,1410,7,ENGY_offc_off,1.0
590,1530,7,ENGY_offc_off,1.0
590,1550,7,ENGY_offc_off,1.0
590,2630,7,ENGY_offc_off,1.0
590,3940,4,ENGY_elec_hi,1.0
590,4720,7,ENGY_offc_off,1.0
590,5000,7,ENGY_offc_off,1.0
590,5120,7,ENGY_offc_off,1.0
590,5240,7,ENGY_offc_off,1.0
590,5400,7,ENGY_offc_off,1.0
590,5700,7,ENGY_offc_off,1.0
590,6320,4,ENGY_elec_hi,1.0
590,6440,4,ENGY_elec_hi,1.0
590,7000,4,ENGY_elec_hi,1.0
590,7300,4,ENGY_elec_hi,1.0
590,7340,4,ENGY_elec_hi,1.0
590,7410,4,ENGY_elec_hi,1.0
590,7700,4,ENGY_elec_hi,1.0
590,8600,4,ENGY_elec_hi,1.0
590,8630,4,ENGY_elec_hi,1.0
590,8965,4,ENGY_elec_hi,1.0
590,9130,4,ENGY_elec_hi,1.0
590,9620,4,ENGY_elec_hi,1.0
670,10,33,UTL_othr_off,1.0
670,20,33,UTL_othr_off,1.0
670,100,33,UTL_othr_off,1.0
670,110,33,UTL_othr_off,1.0
670,120,33,UTL_othr_off,1.0
670,136,33,UTL_othr_off,1.0
670,300,33,UTL_othr_off,1.0
670,430,33,UTL_othr_off,1.0
670,565,33,UTL_othr_off,1.0
670,630,33,UTL_othr_off,1.0
670,740,33,UTL_othr_off,1.0
670,800,33,UTL_othr_off,1.0
670,840,33,UTL_othr_off,1.0
670,1006,33,UTL_othr_off,1.0
670,1010,33,UTL_othr_off,1.0
670,1105,33,UTL_othr_off,1.0
670,1107,33,UTL_othr_off,1.0
670,1310,33,UTL_othr_off,1.0
670,1360,33,UTL_othr_off,1.0
670,1420,33,UTL_othr_off,1.0
670,1530,33,UTL_othr_off,1.0
670,1540,33,UTL_othr_off,1.0
670,1560,33,UTL_othr_off,1.0
670,1920,33,UTL_othr_off,1.0
670,1965,33,UTL_othr_off,1.0
670,2100,33,UTL_othr_off,1.0
670,2850,33,UTL_othr_off,1.0
670,3540,33,UTL_othr_off,1.0
670,4710,33,UTL_othr_off,1.0
670,4840,33,UTL_othr_off,1.0
670,4965,33,UTL_othr_off,1.0
670,5000,33,UTL_othr_off,1.0
670,5110,33,UTL_othr_off,1.0
670,5120,33,UTL_othr_off,1.0
670,5240,33,UTL_othr_off,1.0
670,5350,33,UTL_othr_off,1.0
670,5400,33,UTL_othr_off,1.0
670,5530,33,UTL_othr_off,1.0
670,5620,33,UTL_othr_off,1.0
670,5700,33,UTL_othr_off,1.0
670,5860,33,UTL_othr_off,1.0
670,6050,32,UTL_othr_off_li,1.0
670,6260,32,UTL_othr_off_li,1.0
670,6320,32,UTL_othr_off_li,1.0
670,6355,32,UTL_othr_off_li,1.0
670,6440,32,UTL_othr_off_li,1.0
670,6765,32,UTL_othr_off_li,1.0
670,7000,32,UTL_othr_off_li,1.0
670,7020,32,UTL_othr_off_li,1.0
670,7220,32,UTL_othr_off_li,1.0
670,7300,32,UTL_othr_off_li,1.0
670,7330,32,UTL_othr_off_li,1.0
670,7340,32,UTL_othr_off_li,1.0
670,7630,32,UTL_othr_off_li,1.0
670,7700,32,UTL_othr_off_li,1.0
670,8030,32,UTL_othr_off_li,1.0
670,8610,32,UTL_othr_off_li,1.0
670,8620,32,UTL_othr_off_li,1.0
670,8630,32,UTL_othr_off_li,1.0
670,8740,32,UTL_othr_off_li,1.0
670,8965,32,UTL_othr_off_li,1.0
670,9130,32,UTL_othr_off_li,1.0
670,9620,32,UTL_othr_off_li,1.0
680,10,33,UTL_othr_off,1.0
680,20,33,UTL_othr_off,1.0
680,120,33,UTL_othr_off,1.0
680,136,33,UTL_othr_off,1.0
680,430,33,UTL_othr_off,1.0
680,700,33,UTL_othr_off,1.0
680,1006,33,UTL_othr_off,1.0
680,1105,33,UTL_othr_off,1.0
680,1360,33,UTL_othr_off,1.0
680,1410,33,UTL_othr_off,1.0
680,1550,33,UTL_othr_off,1.0
680,1740,33,UTL_othr_off,1.0
680,1920,33,UTL_othr_off,1.0
680,1965,33,UTL_othr_off,1.0
680,2710,33,UTL_othr_off,1.0
680,3300,33,UTL_othr_off,1.0
680,4220,32,UTL_othr_off_li,1.0
680,5120,33,UTL_othr_off,1.0
680,5240,33,UTL_othr_off,1.0
680,5530,33,UTL_othr_off,1.0
680,5610,33,UTL_othr_off,1.0
680,5700,33,UTL_othr_off,1.0
680,5860,33,UTL_othr_off,1.0
