1996	15926	15919	25854	172	430	110	191
1996	15933	15939	4646	229	1393	490	745
1996	15939	15933	7812	310	1373	424	584
1996	15980	15981	25868	210	1203	525	608
1996	15981	15980	11357	415	1079	349	575
1996	15992	33731	2715	89	498	255	341
1996	16099	15836	6147	191	1078	338	503
1996	16112	16117	10907	562	3405	1228	2166
1996	16117	16112	2730	695	3842	1136	2001
1996	16151	16152	26191	86	226	74	109
1996	16152	16151	1477	53	228	106	149
1996	16360	16359	22762	1519	7247	2421	4448
1996	16361	16362	19074	1663	7111	2292	4219
1996	16401	17397	10378	232	778	283	379
1996	17094	17095	23859	5125	12752	4067	6053
1996	17097	17098	23862	3095	13761	6279	7839
1996	17397	16401	27100	160	746	285	409
1996	17474	17510	25924	455	2660	1180	1553
1996	17510	17474	8896	874	2681	752	1260
1996	17525	18979	26347	2040	4511	1436	2258
1996	17555	17556	23645	164	1034	613	780
1996	17556	17555	3274	515	1134	359	749
1996	18206	18207	26094	3280	9112	2840	4555
1996	18207	18623	14894	6635	17426	5678	8588
1996	18311	18312	15673	1913	7904	3962	4819
1996	18319	18321	17587	3401	8447	2878	4093
1996	18611	18204	14982	2733	12974	5826	7801
1996	18690	18712	20692	848	3597	1192	1846
1996	18712	18690	14516	812	4364	1366	2042
1996	18979	17525	26345	991	4499	2304	2866
1996	19564	19674	31981	163	971	294	533
1996	19566	19673	10819	203	1520	444	694
1996	19673	19566	10820	218	1283	403	598
1996	19674	19564	31982	157	918	293	431
1996	19773	15787	0	155	530	202	290
1996	19801	15764	18372	381	1152	479	586
1996	19927	20362	0	2289	6329	2169	3903
1996	20293	20294	31004	301	1400	731	807
1996	20294	20293	4247	554	1194	399	813
1996	20362	19927	0	1584	6555	3033	4334
1996	20405	20427	20455	4608	14842	5274	9579
1996	20427	20405	21242	4235	15548	5939	9557
1996	21259	21596	32307	4690	16619	6475	9865
1996	21599	21256	32311	6405	15884	5379	9603
1996	22242	22476	33706	3865	10430	3433	6563
1996	22243	22237	22639	2822	5929	2241	2860
1996	22243	22346	30744	3830	11944	3418	8291
1996	22249	22254	33708	3304	10403	3574	6942
1996	22253	22254	25609	3766	11216	3558	8314
1996	22254	22436	31709	8372	27459	9648	19272
1996	22361	15728	32080	4346	13161	4548	8298
1996	22430	22242	31703	10466	28192	9047	17659
1996	22477	22254	31151	1310	5874	2530	4037
1996	22506	15728	38699	3005	10037	3346	5111
1996	22701	22704	28310	364	2196	795	1263
1996	22704	22701	3286	517	2331	728	1004
1996	22965	22966	40071	193	888	290	499
1996	22966	22965	440	166	894	294	418
1996	23015	23022	27339	218	1173	346	619
1996	23022	23015	3130	148	1124	377	499
1996	23121	25521	34726	9248	25640	6687	14479
1996	23126	27210	3102	6	104	40	44
1996	23153	26717	45728	97	406	168	238
1996	23477	23478	33484	8398	28860	10966	20283
1996	23517	23518	37277	10803	31411	11393	20180
1996	23548	23549	40130	8594	31412	11971	20781
1996	24518	25679	45374	11744	35810	10317	23582
1996	24618	25277	39868	9380	37741	11789	27084
1996	24700	24701	36851	8515	23188	7636	15437
1996	24701	24708	40563	4004	10304	2794	5869
1996	24701	24787	42905	5286	14868	5433	10754
1996	24708	24710	36467	8030	19788	6033	11852
1996	24713	24714	42906	3697	12887	3708	8457
1996	24714	24715	37980	9438	28973	8809	18592
1996	24716	24708	37981	4027	9485	3240	5983
1996	24728	24717	41770	2181	9086	3639	5607
1996	24774	24714	39417	6292	17978	5661	11330
1996	25281	24585	40168	13319	38144	10797	25363
1996	25383	25384	39939	10319	29710	7835	17739
1996	25386	25387	39942	7116	28857	8121	18611
1996	25523	23116	34729	4845	25760	10397	17188
1996	25612	25613	40999	8455	29479	11057	19801
1996	25614	25615	41001	10376	28487	10214	19468
1996	25676	24514	45372	8660	35524	11967	24971
1996	26357	26358	31734	9750	22460	7198	12774
1996	26360	26357	28597	4781	22218	11468	16912
1996	26717	23153	45727	129	421	162	237
1996	26918	26919	40034	1287	6446	2166	3875
1996	26951	26980	42567	1383	7339	3580	5302
1996	26980	26951	47039	2764	7717	2558	4324
1996	27071	26915	37957	1137	5025	1747	3310
1996	27210	23126	39211	14	185	37	39
1996	28583	28596	3110	155	1474	616	803
1996	28596	28583	43405	380	1676	426	849
1996	28636	28643	52260	125	937	287	452
1996	28637	28638	52254	93	402	80	103
1996	28638	28637	850	31	372	150	124
1996	28642	28636	52259	165	966	281	587
1996	28772	28775	3834	166	1531	499	648
1996	28775	28772	50344	300	1654	389	470
1996	28870	31031	53635	46	261	74	125
1996	28877	28878	52211	131	577	185	299
1996	28878	28877	11774	129	586	176	285
1996	28950	28952	48869	58	259	83	145
1996	28952	28950	12165	69	304	75	108
1996	28977	28982	6406	288	1213	342	424
1996	28982	28977	50479	298	1046	366	517
1996	29096	29097	38330	1308	3977	1061	1526
1996	29097	29096	49364	694	3722	1716	2391
1996	29200	33689	2079	42	181	49	89
1996	29222	29223	33501	38	226	61	101
1996	29223	29222	9302	47	243	58	81
1996	29245	29250	49178	40	284	93	128
1996	29250	29245	6564	60	287	64	102
1996	29324	29985	4003	175	712	217	307
1996	29423	29801	12733	1154	4849	1898	2280
1996	29801	29423	52620	1376	4990	1702	2415
1996	29871	29872	9459	376	1497	402	741
1996	29872	29871	45841	234	1536	631	869
1996	29892	29895	11890	608	2513	682	1259
1996	29895	29892	45131	399	2707	1025	1541
1996	29985	29324	45797	146	726	263	373
1996	30083	30084	49803	99	495	246	312
1996	30084	30083	8566	186	530	150	218
1996	30133	10057	4096	66	356	104	142
1996	30294	30419	51390	832	4086	1266	2233
1996	30421	30420	44041	697	3919	1270	2293
1996	30503	30517	46392	120	585	173	374
1996	30517	30503	2460	88	513	153	286
1996	30653	30652	49562	357	2328	617	1247
1996	30654	30655	49563	318	2153	638	1420
1996	30658	30669	49569	63	197	44	132
1996	30669	30658	11603	54	234	87	114
1996	30674	30690	0	22	62	21	27
1996	30690	30674	0	11	57	23	29
1996	30736	30737	0	102	417	146	169
1996	30737	30736	0	113	377	142	212
1996	30841	30929	52978	44	255	66	167
1996	30849	30885	49717	33	151	48	71
1996	30855	30874	52905	110	544	172	267
1996	30874	30855	7659	135	551	153	251
1996	30885	30849	11935	34	153	46	68
1996	30929	30841	13336	44	269	67	170
1996	30942	30955	6741	68	298	70	138
1996	30955	30942	49840	49	287	87	172
1996	30968	31545	11026	26	100	37	50
1996	31015	31017	53679	28	135	36	65
1996	31017	31015	5050	23	132	37	59
1996	31031	28870	5914	58	252	60	90
1996	31093	31096	5733	61	315	84	126
1996	31096	31093	53451	63	284	79	129
1996	31104	31105	53065	109	516	154	352
1996	31105	31104	9747	102	537	189	337
1996	31252	31251	46296	511	2582	898	1628
1996	31253	31252	46297	549	2877	987	1718
1996	31313	31326	51862	55	250	89	166
1996	31326	31313	11318	54	240	77	106
1996	31388	31387	52034	519	2420	738	1446
1996	31389	31390	52035	484	2425	752	1523
1996	31545	30968	52860	26	101	38	48
1996	31574	31575	53110	52	221	80	109
1996	31575	31574	9298	65	230	64	89
1996	31585	31668	53850	100	385	122	164
1996	31635	33700	11006	14	49	21	29
1996	31668	31585	6164	90	391	131	183
1996	31782	31783	53111	310	1733	545	1318
1996	31785	31784	53112	350	1822	467	1006
1996	32142	32143	13686	51	265	109	185
1996	32143	32142	43881	67	231	67	118
1996	32208	32226	51120	822	3419	1144	1559
1996	32226	32208	3088	593	3650	1466	1850
1996	32281	32283	54094	110	507	159	211
1996	32283	32281	6772	119	510	146	199
1996	32442	32480	52923	326	1278	333	568
1996	32480	32442	8373	273	1227	411	616
1996	32571	32579	52693	373	1701	413	935
1996	32577	32578	47357	292	1599	482	1250
1996	32705	32710	2687	52	169	33	35
1996	32710	32705	47235	25	146	57	72
1996	33689	29200	42179	35	194	57	85
1996	33695	13663	12813	670	2253	662	891
1996	33700	31635	43234	20	58	20	26
1996	33731	15992	18302	203	529	153	233
1996	36780	36781	53406	309	1691	407	540
1996	36781	36780	53407	217	1525	512	652
1998	10057	30133	51152	22	233	100	91
1998	10073	10074	15230	262	1641	528	771
1998	10074	10073	470	347	1695	451	541
1998	10079	10080	15232	253	555	36	48
1998	10080	10079	4530	24	699	215	60
1998	10255	10256	2072	215	885	193	305
1998	10256	10255	4678	187	963	258	453
1998	10305	10490	5774	388	2183	643	794
1998	10490	10305	10147	349	2055	638	795
1998	10540	10555	5539	406	1909	471	473
1998	10555	10540	10633	310	1766	521	640
1998	10827	10842	3025	509	2277	518	798
1998	10842	10827	7117	438	2167	514	765
1998	11118	11120	5346	867	4312	1263	1894
1998	11120	11118	6302	627	5081	1814	2418
1998	11504	11505	15861	732	3336	1076	1283
1998	11505	11504	4495	700	3272	1060	1322
1998	11617	12170	18837	319	698	173	306
1998	11652	11653	8199	87	637	175	275
1998	11653	11652	3851	100	641	167	237
1998	11959	11958	16509	1033	4814	1224	2577
1998	11960	11961	16510	1072	4931	1271	2573
1998	12170	11617	643	96	632	364	475
1998	12201	12202	17460	2096	6810	1988	3535
1998	12204	12203	11465	1456	7067	2874	4045
1998	12354	12709	19359	2836	10411	3307	5114
1998	12724	12391	19372	2551	10466	3327	4919
1998	13410	13447	13909	1721	7727	2261	3145
1998	13447	13410	13910	1901	10177	2943	4051
1998	13663	33695	1294	331	2525	988	1264
1998	13799	13800	22862	261	1546	705	997
1998	13800	13799	1846	567	1601	432	693
1998	13838	14341	23241	881	4634	1410	2841
1998	13904	13905	15805	232	1320	572	862
1998	13905	13904	6798	438	1451	383	619
1998	14337	14338	23239	930	4751	1390	2787
1998	14528	14562	19237	66	254	51	103
1998	14562	14528	9642	49	324	85	99
1998	15009	15012	6688	87	294	90	114
1998	15012	15009	23012	45	251	105	165
1998	15017	15037	23008	447	3298	969	1880
1998	15035	15015	23009	587	3209	834	1775
1998	15065	15066	22547	140	613	190	307
1998	15066	15065	6692	108	689	213	250
1998	15131	15157	18961	170	801	233	482
1998	15157	15131	1537	160	874	246	477
1998	15354	15365	1335	25	142	36	42
1998	15365	15354	17225	18	124	49	41
1998	15429	15430	15770	115	680	202	373
1998	15430	15429	886	77	656	226	361
1998	15485	15488	7840	177	1171	335	606
1998	15488	15485	24668	193	1146	310	683
1998	15593	15596	17158	186	588	228	429
1998	15596	15593	7788	174	669	316	422
1998	15664	23568	40173	11583	32575	9934	19178
1998	15726	15727	18967	9938	25618	7472	15088
1998	15727	22388	30148	5694	15755	4938	9378
1998	15727	22512	38697	4436	10214	2635	5786
1998	15728	15729	18968	7212	24474	8078	14198
1998	15731	24728	36468	6061	22771	7442	14657
1998	15761	15762	18371	518	2555	1118	1410
1998	15762	15761	1181	639	2378	807	1336
1998	15764	19801	1182	364	1161	496	639
1998	15787	19773	0	151	507	220	239
1998	15836	16099	26180	233	1069	329	397
1998	15917	15920	14447	77	322	171	186
1998	15919	15926	4300	73	397	226	303
1998	15920	15917	4730	114	317	110	199
1998	15926	15919	25854	184	439	112	190
1998	15933	15939	4646	252	1451	517	733
1998	15939	15933	7812	341	1411	398	580
1998	15980	15981	25868	267	1265	592	604
1998	15981	15980	11357	452	1125	373	610
1998	15992	33731	2715	85	492	253	377
1998	16099	15836	6147	197	1067	317	459
1998	16112	16117	10907	626	3729	1341	2494
1998	16117	16112	2730	828	4243	1257	2180
1998	16151	16152	26191	90	237	77	107
1998	16152	16151	1477	51	222	98	160
1998	16360	16359	22762	1694	7798	2577	4906
1998	16361	16362	19074	1766	7735	2572	4598
1998	16401	17397	10378	254	809	313	394
1998	17094	17095	23859	5134	13053	4037	6087
1998	17097	17098	23862	3208	14195	6279	7589
1998	17397	16401	27100	177	765	309	426
1998	17474	17510	25924	471	2794	1268	1664
1998	17510	17474	8896	925	2854	820	1318
1998	17525	18979	26347	2111	4903	1474	2436
1998	17555	17556	23645	163	1067	604	752
1998	17556	17555	3274	530	1166	360	740
1998	18206	18207	26094	3500	9415	3010	4832
1998	18207	18623	14894	6724	17595	5639	8797
1998	18311	18312	15673	1994	8644	4219	5034
1998	18319	18321	17587	3557	9009	2903	4360
1998	18611	18204	14982	2748	13117	5917	8048
1998	18979	17525	26345	1046	4991	2476	2996
1998	19564	19674	31981	164	1001	305	546
1998	19566	19673	10819	216	1631	452	700
1998	19673	19566	10820	218	1330	414	621
1998	19674	19564	31982	157	946	308	463
1998	19773	15787	0	155	533	201	273
1998	19801	15764	18372	403	1221	507	652
1998	19927	20362	0	1855	6748	1977	4749
1998	19995	20013	21743	5	68	11	15
1998	20013	19995	19114	10	78	17	16
1998	20293	20294	31004	346	1617	814	918
1998	20294	20293	4247	609	1298	452	993
1998	20362	19927	0	1544	7581	2790	3901
1998	20405	20427	20455	4967	15513	5388	10040
1998	20427	20405	21242	4363	16365	6213	10178
1998	21259	21596	32307	4679	17276	6389	10065
1998	21599	21256	32311	6151	16128	5107	9582
1998	22242	22476	33706	3912	10809	3400	7044
1998	22243	22237	22639	2498	5968	2119	3027
1998	22243	22346	30744	3876	12405	3298	8749
1998	22249	22254	33708	3385	10854	3491	7277
1998	22253	22254	25609	3756	11798	3473	8845
1998	22254	22436	31709	8046	27759	9056	20010
1998	22361	15728	32080	4207	13994	4894	8942
1998	22430	22242	31703	9855	28753	8513	18894
1998	22477	22254	31151	1115	5331	2096	3697
1998	22506	15728	38699	2666	10704	3747	5249
1998	22701	22704	28310	399	2296	817	1274
1998	22704	22701	3286	566	2368	697	996
1998	22958	22959	40067	48	282	77	122
1998	22959	22958	1121	26	246	87	108
1998	22965	22966	40071	182	857	272	474
1998	22966	22965	440	167	845	274	376
1998	23121	25521	34726	9417	27289	7005	16282
1998	23126	27210	3102	5	116	46	48
1998	23153	26717	45728	110	436	164	267
1998	23477	23478	33484	8742	31512	11034	20870
1998	23517	23518	37277	10757	32137	11365	21142
1998	23548	23549	40130	8747	32011	11802	21673
1998	24518	25679	45374	8754	35661	11451	24931
1998	24618	25277	39868	9851	37764	11505	27167
1998	24700	24701	36851	8529	23986	7264	16013
1998	24701	24708	40563	3910	10505	2704	6057
1998	24701	24787	42905	5469	15602	5454	11185
1998	24708	24710	36467	8030	20673	6144	12411
1998	24713	24714	42906	3760	13514	3887	8985
1998	24714	24715	37980	9986	32041	9143	21060
1998	24716	24708	37981	4120	10167	3440	6354
1998	24728	24717	41770	2310	9295	3568	5695
1998	24774	24714	39417	6510	18802	5660	12153
1998	25105	25161	35488	10282	30977	8706	22402
1998	25164	25163	28223	7513	29045	7947	22590
1998	25281	24585	40168	10728	36075	9867	25219
1998	25383	25384	39939	10209	29863	7703	18716
1998	25386	25387	39942	6888	28252	8051	19411
1998	25523	23116	34729	4963	26316	10243	18322
1998	25612	25613	40999	10412	29467	10269	20600
1998	25614	25615	41001	8611	30277	10778	20926
1998	25676	24514	45372	11455	36710	10357	24674
1998	26357	26358	31734	11374	25274	7901	14566
1998	26360	26357	28597	5549	25057	13436	19002
1998	26717	23153	45727	126	461	177	253
1998	26918	26919	40034	1208	6085	2081	3488
1998	26951	26980	42567	1438	7446	3611	5297
1998	26980	26951	47039	2783	7920	2618	4516
1998	27071	26915	37957	1220	5353	1783	3555
1998	27210	23126	39211	12	224	46	49
1998	28583	28596	3110	172	1611	612	802
1998	28596	28583	43405	411	1757	435	858
1998	28636	28643	52260	174	1081	307	548
1998	28637	28638	52254	108	390	83	90
1998	28638	28637	850	37	384	148	126
1998	28642	28636	52259	170	1077	314	547
1998	28772	28775	3834	140	1547	554	796
1998	28775	28772	50344	289	1735	430	540
1998	28870	31031	53635	49	302	84	135
1998	28877	28878	52211	153	640	197	310
1998	28878	28877	11774	150	660	175	288
1998	28950	28952	48869	59	270	84	148
1998	28952	28950	12165	67	318	81	120
1998	28977	28982	6406	289	1156	328	409
1998	28982	28977	50479	282	999	355	506
1998	29096	29097	38330	1434	4632	1229	1789
1998	29097	29096	49364	852	4395	1906	2558
1998	29200	33689	2079	32	120	37	54
1998	29222	29223	33501	33	206	59	80
1998	29223	29222	9302	48	234	59	80
1998	29245	29250	49178	61	263	63	102
1998	29250	29245	6564	35	257	87	102
1998	29324	29985	4003	191	801	213	315
1998	29423	29801	12733	1315	5626	2120	2479
1998	29469	29684	51281	1055	4546	1629	1898
1998	29684	29469	51276	1514	4890	1611	2058
1998	29704	29705	46840	926	3349	1175	1172
1998	29705	29704	46841	1338	6136	2323	2486
1998	29801	29423	52620	1564	5581	1820	2701
1998	29871	29872	9459	374	1541	417	755
1998	29872	29871	45841	253	1592	639	900
1998	29892	29895	11890	730	2742	734	1246
1998	29895	29892	45131	482	3002	1063	1554
1998	29985	29324	45797	166	754	251	353
1998	30083	30084	49803	109	542	260	320
1998	30084	30083	8566	202	572	162	227
1998	30133	10057	4096	71	270	73	92
1998	30294	30419	51390	829	4360	1274	2316
1998	30421	30420	44041	971	4455	1227	2199
1998	30503	30517	46392	130	617	183	393
1998	30517	30503	2460	96	543	161	295
1998	30653	30652	49562	364	2354	630	1250
1998	30654	30655	49563	350	2424	716	1585
1998	30658	30669	49569	60	203	41	137
1998	30669	30658	11603	49	222	98	107
1998	30674	30690	0	22	59	21	24
1998	30690	30674	0	11	57	22	26
1998	30736	30737	0	111	446	156	204
1998	30737	30736	0	127	433	165	234
1998	30841	30929	52978	51	287	70	181
1998	30849	30885	49717	33	162	46	71
1998	30855	30874	52905	161	616	147	245
1998	30874	30855	7659	110	602	196	300
1998	30885	30849	11935	36	153	44	63
1998	30929	30841	13336	49	267	67	163
1998	30942	30955	6741	70	322	75	147
1998	30955	30942	49840	53	307	93	183
1998	31015	31017	53679	28	149	38	68
1998	31017	31015	5050	27	140	37	66
1998	31031	28870	5914	66	288	66	95
1998	31093	31096	5733	64	367	101	156
1998	31096	31093	53451	70	330	92	160
1998	31104	31105	53065	115	554	168	345
1998	31105	31104	9747	122	588	183	361
1998	31252	31251	46296	671	3361	1182	2083
1998	31253	31252	46297	655	3461	1094	1998
1998	31313	31326	51862	59	266	99	177
1998	31326	31313	11318	58	249	81	118
1998	31388	31387	52034	678	3309	1016	1855
1998	31389	31390	52035	709	3266	1115	2171
1998	31574	31575	53110	53	241	83	117
1998	31575	31574	9298	65	244	69	104
1998	31585	31668	53850	108	393	119	159
1998	31635	33700	11006	23	58	14	20
1998	31668	31585	6164	90	397	133	187
1998	31782	31783	53111	355	1916	578	1406
1998	31785	31784	53112	401	1957	483	1075
1998	32142	32143	13686	75	244	70	117
1998	32143	32142	43881	51	278	115	202
1998	32208	32226	51120	979	3392	1058	1465
1998	32226	32208	3088	615	3653	1489	1986
1998	32281	32283	54094	111	514	158	219
1998	32283	32281	6772	121	533	153	191
1998	32442	32480	52923	296	1307	439	606
1998	32480	32442	8373	362	1377	350	584
1998	32500	32508	53430	616	3198	1003	2044
1998	32553	32548	53828	806	3157	873	1809
1998	32571	32579	52693	420	1865	454	1032
1998	32577	32578	47357	318	1779	535	1389
1998	32705	32710	2687	57	178	37	43
1998	32710	32705	47235	28	156	61	82
1998	33689	29200	42179	24	137	39	55
1998	33695	13663	12813	657	2440	726	1063
1998	33700	31635	43234	10	50	24	32
1998	33731	15992	18302	209	528	160	242
1998	36780	36781	53406	308	1821	463	612
1998	36781	36780	53407	203	1576	551	719
2000	10057	30133	51152	22	229	104	90
2000	10073	10074	15230	275	1891	611	882
2000	10074	10073	470	381	1943	531	629
2000	10079	10080	15232	69	326	46	50
2000	10080	10079	4530	13	296	107	72
2000	10255	10256	2072	176	873	220	305
2000	10256	10255	4678	135	850	263	467
2000	10305	10490	5774	427	2207	639	802
2000	10461	10465	1506	127	903	220	226
2000	10465	10461	4907	128	876	255	302
2000	10490	10305	10147	385	2203	680	845
2000	10540	10555	5539	390	1874	474	500
2000	10555	10540	10633	280	1692	534	696
2000	10663	10666	3384	731	3606	1447	1814
2000	10665	10655	3383	1179	3977	1080	1324
2000	10827	10842	3025	414	2029	583	741
2000	10842	10827	7117	363	2013	625	820
2000	11035	11036	10585	719	4059	1081	1496
2000	11036	11035	6944	440	3905	1380	1906
2000	11037	11180	8173	803	5891	1878	2653
2000	11118	11120	5346	816	4341	1250	1725
2000	11120	11118	6302	641	5056	1725	2234
2000	11180	11037	14600	843	5898	1768	2707
2000	11504	11505	15861	737	3296	1080	1302
2000	11505	11504	4495	693	3286	1092	1288
2000	11617	12170	18837	331	720	188	322
2000	11652	11653	8199	86	665	189	300
2000	11653	11652	3851	104	689	186	239
2000	11959	11958	16509	911	4754	1404	2810
2000	11960	11961	16510	934	4808	1461	2867
2000	12170	11617	643	101	650	376	489
2000	12201	12202	17460	1559	7428	3044	4292
2000	12204	12203	11465	2288	7532	2215	3994
2000	12354	12709	19359	3170	10733	3731	5754
2000	12724	12391	19372	2550	10639	3786	5284
2000	13410	13447	13909	1905	8428	2722	3658
2000	13447	13410	13910	2022	10667	3421	4759
2000	13663	33695	1294	391	2654	953	1054
2000	13799	13800	22862	296	1631	745	941
2000	13800	13799	1846	575	1604	433	725
2000	13838	14341	23241	889	4959	1523	2934
2000	13904	13905	15805	247	1364	577	892
2000	13905	13904	6798	471	1505	394	622
2000	14271	14270	23158	1917	7200	2132	3921
2000	14272	14273	23159	1282	6920	2492	4022
2000	14337	14338	23239	987	5024	1508	3016
2000	14528	14562	19237	53	255	57	102
2000	14562	14528	9642	43	267	91	98
2000	15009	15012	6688	101	314	90	116
2000	15012	15009	23012	46	263	108	171
2000	15017	15037	23008	519	3480	1015	1963
2000	15035	15015	23009	620	3370	920	1947
2000	15065	15066	22547	148	625	199	333
2000	15066	15065	6692	119	738	217	273
2000	15131	15157	18961	182	830	243	488
2000	15157	15131	1537	167	904	256	462
2000	15236	15342	17400	1091	6348	2468	2690
2000	15342	15236	1264	1825	6004	1798	2617
2000	15354	15365	1335	25	145	33	40
2000	15365	15354	17225	17	122	49	44
2000	15429	15430	15770	136	622	169	329
2000	15430	15429	886	77	615	221	335
2000	15485	15488	7840	200	1356	391	682
2000	15488	15485	24668	221	1337	359	747
2000	15593	15596	17158	193	578	232	369
2000	15596	15593	7788	199	714	346	435
2000	15664	23568	40173	12014	32535	9355	18721
2000	15726	15727	18967	8833	22868	6830	14046
2000	15727	22388	30148	5139	14502	4804	9266
2000	15727	22512	38697	4181	9753	2470	5697
