year,activity,employment,output
2022,ENGY_elec_hi,4903,13845504341
2022,ENGY_ngas_hi,902,6239258381
2022,ENGY_offc_off,26882,0
2022,ENGY_ptrl_hi,10078,6911898880
2022,ENT_ent_ret,86452,5082595797
2022,FIRE_fnin_off,154459,42916758023
2022,FIRE_real_off,145906,20253676877
2022,GOV_admn_gov,104478,23705162569
2022,GOV_offc_off,166692,0
2022,HIED_hied_off_inst,84020,6433628912
2022,HLTH_care_inst,89851,5985568050
2022,HLTH_hosp_hosp,116458,19066401483
2022,HLTH_othr_off_li,198115,28116340633
2022,HOSP_acc_acc,38068,4820732084
2022,HOSP_eat_ret_acc,236069,17095432125
2022,INFO_info_off,52590,0
2022,INFO_info_off_li,10743,20153414240
2022,K12_k12_k12,168063,16915734747
2022,K12_k12_off,57440,0
2022,MFG_food_hi,16382,14980252890
2022,MFG_food_li,16519,14980252890
2022,MFG_htec_hi,4328,26996965661
2022,MFG_htec_li,3971,26996965661
2022,MFG_hvtw_hi,25439,23794572182
2022,MFG_hvtw_li,25658,23794572182
2022,MFG_lvtw_hi,12616,17974266851
2022,MFG_offc_off,167401,0
2022,MFG_wdppr_hi,31570,13786147899
2022,RES_agmin_ag,90731,25162377663
2022,RES_forst_log,8492,3236004075
2022,RES_offc_off,58048,0
2022,RET_auto_ret,103563,11143275088
2022,RET_nstor_off,50990,3225121596
2022,RET_stor_off,62118,0
2022,RET_stor_ret,250320,24029069259
2022,SERV_bus_off,271499,22091130468
2022,SERV_home_xxx,59154,645939582
2022,SERV_nonp_off_inst,159794,13289677663
2022,SERV_site_li,95445,7627170343
2022,SERV_stor_ret,93799,7156085159
2022,SERV_tech_off,320956,32086397145
2022,TRNS_trns_off,56236,0
2022,TRNS_trns_ware,82637,19812259753
2022,UTL_othr_off,17869,0
2022,UTL_othr_off_li,21545,11277524156
2022,WHSL_offc_off,32514,0
2022,WHSL_whsl_ware,101172,29434798685
2023,CNST_main_xxx,31227,4633195282
2023,CNST_nres_xxx,55838,7560166863
2023,CNST_offc_off,98889,0
2023,CNST_othr_xxx,67961,10085360098
2023,CNST_res_xxx,37506,9952539076
2023,ENGY_elec_hi,4778,14164610973
2023,ENGY_ngas_hi,879,6383058757
2023,ENGY_offc_off,26876,0
2023,ENGY_ptrl_hi,10188,7136226736
2023,ENT_ent_ret,90665,5206702338
2023,FIRE_fnin_off,155155,43862381505
2023,FIRE_real_off,145709,20699944333
2023,GOV_admn_gov,105117,24283993909
2023,GOV_offc_off,167712,0
2023,HIED_hied_off_inst,84467,6584015905
2023,HLTH_care_inst,90841,6151314017
2023,HLTH_hosp_hosp,117742,19594367937
2023,HLTH_othr_off_li,200298,28894908351
2023,HOSP_acc_acc,38121,4938444452
2023,HOSP_eat_ret_acc,236393,17512867436
2023,INFO_info_off,52244,0
2023,INFO_info_off_li,10672,20566605716
2023,K12_k12_k12,168958,17311142458
2023,K12_k12_off,57746,0
2023,MFG_food_hi,16268,15280918965
2023,MFG_food_li,16404,15280918965
2023,MFG_htec_hi,4124,26933906045
2023,MFG_htec_li,3784,26933906045
2023,MFG_hvtw_hi,25010,24385648776
2023,MFG_hvtw_li,25225,24385648776
2023,MFG_lvtw_hi,12400,18255579745
2023,MFG_offc_off,163653,0
2023,MFG_wdppr_hi,31695,14037008370
2023,RES_agmin_ag,89239,25724223153
2023,RES_forst_log,8153,3262157141
2023,RES_offc_off,56988,0
2023,RET_auto_ret,103206,11416147805
2023,RET_nstor_off,51141,3322384717
2023,RET_stor_off,62196,0
2023,RET_stor_ret,250636,24753737217
2023,SERV_bus_off,273704,22630550462
2023,SERV_home_xxx,59659,661712099
2023,SERV_nonp_off_inst,161375,13614184273
2023,SERV_site_li,96740,7810112217
2023,SERV_stor_ret,94592,7328183902
2023,SERV_tech_off,334691,32869881005
2023,TRNS_trns_off,57345,0
2023,TRNS_trns_ware,84267,20327575862
2023,UTL_othr_off,17870,0
2023,UTL_othr_off_li,21545,11544094396
2023,WHSL_offc_off,32908,0
2023,WHSL_whsl_ware,102400,30378595196
2024,CNST_main_xxx,31890,4705582092
2024,CNST_nres_xxx,57024,7710560389
2024,CNST_offc_off,100989,0
2024,CNST_othr_xxx,69404,10285987002
2024,CNST_res_xxx,38303,10034483634
2024,ENGY_elec_hi,4661,14508448222
2024,ENGY_ngas_hi,857,6538003596
2024,ENGY_offc_off,26884,0
2024,ENGY_ptrl_hi,10298,7357303464
2024,ENT_ent_ret,94058,5325036482
2024,FIRE_fnin_off,155642,44832251743
2024,FIRE_real_off,145294,21157654545
2024,GOV_admn_gov,105622,24835902862
2024,GOV_offc_off,168518,0
2024,HIED_hied_off_inst,84745,6712395045
2024,HLTH_care_inst,91824,6327753271
2024,HLTH_hosp_hosp,119016,20156396744
2024,HLTH_othr_off_li,202466,29723706244
2024,HOSP_acc_acc,38253,5050681825
2024,HOSP_eat_ret_acc,237214,17910887150
2024,INFO_info_off,52231,0
2024,INFO_info_off_li,10670,20979797192
2024,K12_k12_k12,169514,17648685625
2024,K12_k12_off,57936,0
2024,MFG_food_hi,16173,15596543723
2024,MFG_food_li,16308,15596543723
2024,MFG_htec_hi,3979,27246637347
2024,MFG_htec_li,3651,27246637347
2024,MFG_hvtw_hi,24624,25021131194
2024,MFG_hvtw_li,24836,25021131194
2024,MFG_lvtw_hi,12216,18516822267
2024,MFG_offc_off,160424,0
2024,MFG_wdppr_hi,31175,14211992490
2024,RES_agmin_ag,88248,26246083003
2024,RES_forst_log,8020,3322490405
2024,RES_offc_off,56333,0
2024,RET_auto_ret,102940,11694991398
2024,RET_nstor_off,51451,3418103979
2024,RET_stor_off,62458,0
2024,RET_stor_ret,251690,25466902509
2024,SERV_bus_off,275998,23144881155
2024,SERV_home_xxx,60088,676751010
2024,SERV_nonp_off_inst,162857,13923597552
2024,SERV_site_li,97968,7986744407
2024,SERV_stor_ret,95311,7494037303
2024,SERV_tech_off,348755,33616923755
2024,TRNS_trns_off,58461,0
2024,TRNS_trns_ware,85907,20831927798
2024,UTL_othr_off,17877,0
2024,UTL_othr_off_li,21554,11816629154
2024,WHSL_offc_off,33303,0
2024,WHSL_whsl_ware,103628,31308398149
2025,CNST_main_xxx,32461,4783634252
2025,CNST_nres_xxx,58045,7849385183
2025,CNST_offc_off,102798,0
2025,CNST_othr_xxx,70647,10471181066
2025,CNST_res_xxx,38989,10176024234
2025,ENGY_elec_hi,4545,14854951197
2025,ENGY_ngas_hi,836,6694149702
2025,ENGY_offc_off,26895,0
2025,ENGY_ptrl_hi,10408,7591384706
2025,ENT_ent_ret,97061,5452029222
2025,FIRE_fnin_off,156742,45850615493
2025,FIRE_real_off,145194,21638250268
2025,GOV_admn_gov,106086,25428195396
2025,GOV_offc_off,169259,0
2025,HIED_hied_off_inst,85074,6848110136
2025,HLTH_care_inst,92855,6506865848
2025,HLTH_hosp_hosp,120353,20726941138
2025,HLTH_othr_off_li,204740,30565061680
2025,HOSP_acc_acc,38397,5171131690
2025,HOSP_eat_ret_acc,238105,18338030258
2025,INFO_info_off,52281,0
2025,INFO_info_off_li,10680,21423978029
2025,K12_k12_k12,170172,18005516974
2025,K12_k12_off,58161,0
2025,MFG_food_hi,16107,15926828386
2025,MFG_food_li,16242,15926828386
2025,MFG_htec_hi,3889,27934321659
2025,MFG_htec_li,3569,27934321659
2025,MFG_hvtw_hi,24242,25699851937
2025,MFG_hvtw_li,24451,25699851937
2025,MFG_lvtw_hi,12022,18773347030
2025,MFG_offc_off,157949,0
2025,MFG_wdppr_hi,30859,14363709121
2025,RES_agmin_ag,88067,26805662727
2025,RES_forst_log,7884,3389065040
2025,RES_offc_off,56154,0
2025,RET_auto_ret,102823,11989441346
2025,RET_nstor_off,51827,3516910960
2025,RET_stor_off,62831,0
2025,RET_stor_ret,253192,26203073132
2025,SERV_bus_off,278781,23696845800
2025,SERV_home_xxx,60518,692890330
2025,SERV_nonp_off_inst,164386,14255650827
2025,SERV_site_li,99173,8175576541
2025,SERV_stor_ret,96074,7671446876
2025,SERV_tech_off,362176,34418628170
2025,TRNS_trns_off,59570,0
2025,TRNS_trns_ware,87536,21358208079
2025,UTL_othr_off,17880,0
2025,UTL_othr_off_li,21558,12098667908
2025,WHSL_offc_off,33698,0
2025,WHSL_whsl_ware,104858,32292197244
2026,CNST_main_xxx,33029,4856606887
2026,CNST_nres_xxx,59061,7988209976
2026,CNST_offc_off,104596,0
2026,CNST_othr_xxx,71883,10656375131
2026,CNST_res_xxx,39671,10287766814
2026,ENGY_elec_hi,4445,15220986955
2026,ENGY_ngas_hi,818,6859097949
2026,ENGY_offc_off,26926,0
2026,ENGY_ptrl_hi,10515,7825465947
2026,ENT_ent_ret,100061,5573249565
2026,FIRE_fnin_off,157849,46844732486
2026,FIRE_real_off,145065,22107403235
2026,GOV_admn_gov,106562,25993565542
2026,GOV_offc_off,170017,0
2026,HIED_hied_off_inst,85375,6972821301
2026,HLTH_care_inst,93953,6688651747
2026,HLTH_hosp_hosp,121775,21306001121
2026,HLTH_othr_off_li,207159,31418974660
2026,HOSP_acc_acc,38598,5286106561
2026,HOSP_eat_ret_acc,239351,18745757771
2026,INFO_info_off,52375,0
2026,INFO_info_off_li,10699,21857829079
2026,K12_k12_k12,170774,18333416051
2026,K12_k12_off,58367,0
2026,MFG_food_hi,16038,16241015742
2026,MFG_food_li,16172,16241015742
2026,MFG_htec_hi,3811,28716073605
2026,MFG_htec_li,3498,28716073605
2026,MFG_hvtw_hi,23882,26409827107
2026,MFG_hvtw_li,24087,26409827107
2026,MFG_lvtw_hi,11844,19015177862
2026,MFG_offc_off,155673,0
2026,MFG_wdppr_hi,30546,14492104155
2026,RES_agmin_ag,87978,27359714680
2026,RES_forst_log,7818,3455639676
2026,RES_offc_off,56067,0
2026,RET_auto_ret,102760,12290333723
2026,RET_nstor_off,52197,3615717940
2026,RET_stor_off,63192,0
2026,RET_stor_ret,254646,26939243756
2026,SERV_bus_off,281510,24223721143
2026,SERV_home_xxx,60940,708296044
2026,SERV_nonp_off_inst,165970,14572610771
2026,SERV_site_li,100348,8356535895
2026,SERV_stor_ret,96859,7841360731
2026,SERV_tech_off,374922,35183891475
2026,TRNS_trns_off,60608,0
2026,TRNS_trns_ware,89062,21884488360
2026,UTL_othr_off,17902,0
2026,UTL_othr_off_li,21584,12384259207
2026,WHSL_offc_off,34078,0
2026,WHSL_whsl_ware,106040,33275996339
2027,CNST_main_xxx,33497,4905744685
2027,CNST_nres_xxx,59898,8121250403
2027,CNST_offc_off,106079,0
2027,CNST_othr_xxx,72903,10833852776
2027,CNST_res_xxx,40233,10272867803
2027,ENGY_elec_hi,4358,15594648458
2027,ENGY_ngas_hi,802,7027482618
2027,ENGY_offc_off,26957,0
2027,ENGY_ptrl_hi,10609,8062798317
2027,ENT_ent_ret,103159,5697356106
2027,FIRE_fnin_off,159133,47863096236
2027,FIRE_real_off,144881,22587998958
2027,GOV_admn_gov,107025,26572396883
2027,GOV_offc_off,170756,0
2027,HIED_hied_off_inst,85586,7093864491
2027,HLTH_care_inst,95181,6867764324
2027,HLTH_hosp_hosp,123366,21876545515
2027,HLTH_othr_off_li,209866,32260330097
2027,HOSP_acc_acc,38871,5403818929
2027,HOSP_eat_ret_acc,241049,19163193081
2027,INFO_info_off,52558,0
2027,INFO_info_off_li,10737,22312339702
2027,K12_k12_k12,171196,18651671038
2027,K12_k12_off,58511,0
2027,MFG_food_hi,16004,16563970453
2027,MFG_food_li,16138,16563970453
2027,MFG_htec_hi,3730,29395413901
2027,MFG_htec_li,3423,29395413901
2027,MFG_hvtw_hi,23597,27158509368
2027,MFG_hvtw_li,23800,27158509368
2027,MFG_lvtw_hi,11693,19265367074
2027,MFG_offc_off,153403,0
2027,MFG_wdppr_hi,29743,14585444650
2027,RES_agmin_ag,87661,27908238861
2027,RES_forst_log,7671,3522214311
2027,RES_offc_off,55803,0
2027,RET_auto_ret,102894,12601235741
2027,RET_nstor_off,52689,3714524921
2027,RET_stor_off,63700,0
2027,RET_stor_ret,256696,27675414379
2027,SERV_bus_off,283874,24763141138
2027,SERV_home_xxx,61324,724068560
2027,SERV_nonp_off_inst,167635,14897117381
2027,SERV_site_li,101563,8541822414
2027,SERV_stor_ret,97670,8015335040
2027,SERV_tech_off,387109,35967375335
2027,TRNS_trns_off,61183,0
2027,TRNS_trns_ware,89907,22421732814
2027,UTL_othr_off,17949,0
2027,UTL_othr_off_li,21641,12676144783
2027,WHSL_offc_off,34387,0
2027,WHSL_whsl_ware,107002,34273788992
2028,CNST_main_xxx,33856,4942183668
2028,CNST_nres_xxx,60540,8254290829
2028,CNST_offc_off,107215,0
2028,CNST_othr_xxx,73683,11011330421
2028,CNST_res_xxx,40664,10183473740
2028,ENGY_elec_hi,4277,15968309962
2028,ENGY_ngas_hi,787,7195867287
2028,ENGY_offc_off,26872,0
2028,ENGY_ptrl_hi,10636,8306632943
2028,ENT_ent_ret,106330,5818576449
2028,FIRE_fnin_off,160717,48881459986
2028,FIRE_real_off,144665,23068594680
2028,GOV_admn_gov,107464,27137767029
2028,GOV_offc_off,171456,0
2028,HIED_hied_off_inst,85891,7207571729
2028,HLTH_care_inst,96519,7054896867
2028,HLTH_hosp_hosp,125102,22472636674
2028,HLTH_othr_off_li,212819,33139358165
2028,HOSP_acc_acc,39169,5518793800
2028,HOSP_eat_ret_acc,242897,19570920593
2028,INFO_info_off,52908,0
2028,INFO_info_off_li,10808,22766850326
2028,K12_k12_k12,171806,18950637844
2028,K12_k12_off,58719,0
2028,MFG_food_hi,15971,16885487762
2028,MFG_food_li,16104,16885487762
2028,MFG_htec_hi,3678,30163405686
2028,MFG_htec_li,3376,30163405686
2028,MFG_hvtw_hi,23306,27925654824
2028,MFG_hvtw_li,23506,27925654824
2028,MFG_lvtw_hi,11532,19505318113
2028,MFG_offc_off,151337,0
2028,MFG_wdppr_hi,28730,14637927261
2028,RES_agmin_ag,87797,28430934924
2028,RES_forst_log,7421,3577847613
2028,RES_offc_off,55752,0
2028,RET_auto_ret,103165,12913420521
2028,RET_nstor_off,53215,3814875760
2028,RET_stor_off,64246,0
2028,RET_stor_ret,258896,28423087669
2028,SERV_bus_off,286413,25290016481
2028,SERV_home_xxx,61746,739474275
2028,SERV_nonp_off_inst,169454,15214077325
2028,SERV_site_li,103064,8723563316
2028,SERV_stor_ret,98555,8185874083
2028,SERV_tech_off,399309,36732638640
2028,TRNS_trns_off,61663,0
2028,TRNS_trns_ware,90612,22958977268
2028,UTL_othr_off,18046,0
2028,UTL_othr_off_li,21758,12965274690
2028,WHSL_offc_off,34500,0
2028,WHSL_whsl_ware,107353,35297590672
2029,CNST_main_xxx,34187,4984972059
2029,CNST_nres_xxx,61132,8387331256
2029,CNST_offc_off,108264,0
2029,CNST_othr_xxx,74404,11188808066
2029,CNST_res_xxx,41062,10131327203
2029,ENGY_elec_hi,4197,16349597210
2029,ENGY_ngas_hi,772,7367688378
2029,ENGY_offc_off,26773,0
2029,ENGY_ptrl_hi,10655,8553718698
2029,ENT_ent_ret,109439,5939796791
2029,FIRE_fnin_off,162568,49924070492
2029,FIRE_real_off,144563,23560633158
2029,GOV_admn_gov,107903,27703137176
2029,GOV_offc_off,172158,0
2029,HIED_hied_off_inst,86119,7321278968
2029,HLTH_care_inst,97876,7244702731
2029,HLTH_hosp_hosp,126860,23077243420
2029,HLTH_othr_off_li,215811,34030943777
2029,HOSP_acc_acc,39522,5633768670
2029,HOSP_eat_ret_acc,245085,19978648106
2029,INFO_info_off,53474,0
2029,INFO_info_off_li,10924,23221360950
2029,K12_k12_k12,172263,19249604649
2029,K12_k12_off,58876,0
2029,MFG_food_hi,15938,17192345166
2029,MFG_food_li,16071,17192345166
2029,MFG_htec_hi,3633,31072775533
2029,MFG_htec_li,3334,31072775533
2029,MFG_hvtw_hi,23050,28737344802
2029,MFG_hvtw_li,23248,28737344802
2029,MFG_lvtw_hi,11380,19760317521
2029,MFG_offc_off,149563,0
2029,MFG_wdppr_hi,27963,14725374231
2029,RES_agmin_ag,88045,28960531816
2029,RES_forst_log,7169,3629195686
2029,RES_offc_off,55765,0
2029,RET_auto_ret,103430,13219806147
2029,RET_nstor_off,53732,3912138881
2029,RET_stor_off,64770,0
2029,RET_stor_ret,261006,29147755627
2029,SERV_bus_off,289230,25816891825
2029,SERV_home_xxx,62136,754879989
2029,SERV_nonp_off_inst,171253,15531037269
2029,SERV_site_li,104601,8906085767
2029,SERV_stor_ret,99433,8357038315
2029,SERV_tech_off,411673,37497901945
2029,TRNS_trns_off,62119,0
2029,TRNS_trns_ware,91282,23507185894
2029,UTL_othr_off,18150,0
2029,UTL_othr_off_li,21883,13257943205
2029,WHSL_offc_off,34590,0
2029,WHSL_whsl_ware,107632,36335385910
2030,CNST_main_xxx,34640,5051595286
2030,CNST_nres_xxx,61942,8526156049
2030,CNST_offc_off,109700,0
2030,CNST_othr_xxx,75391,11374002131
2030,CNST_res_xxx,41607,10205822256
2030,ENGY_elec_hi,4114,16769013183
2030,ENGY_ngas_hi,757,7556691578
2030,ENGY_offc_off,26666,0
2030,ENGY_ptrl_hi,10671,8813808967
2030,ENT_ent_ret,112454,6075448127
2030,FIRE_fnin_off,164770,50990927753
2030,FIRE_real_off,144656,24064114391
2030,GOV_admn_gov,109592,28335813292
2030,GOV_offc_off,174852,0
2030,HIED_hied_off_inst,86519,7453326083
2030,HLTH_care_inst,99151,7442528563
2030,HLTH_hosp_hosp,128513,23707396931
2030,HLTH_othr_off_li,218622,34960202020
2030,HOSP_acc_acc,39770,5762431026
2030,HOSP_eat_ret_acc,246622,20434914608
2030,INFO_info_off,54031,0
2030,INFO_info_off_li,11037,23727520508
2030,K12_k12_k12,173062,19596791908
2030,K12_k12_off,59149,0
2030,MFG_food_hi,15870,17521192427
2030,MFG_food_li,16003,17521192427
2030,MFG_htec_hi,3594,32002781096
2030,MFG_htec_li,3298,32002781096
2030,MFG_hvtw_hi,22804,29616783717
2030,MFG_hvtw_li,23000,29616783717
2030,MFG_lvtw_hi,11238,20073001956
2030,MFG_offc_off,148087,0
2030,MFG_wdppr_hi,27682,14894500898
2030,RES_agmin_ag,88317,29535710475
2030,RES_forst_log,7034,3697436972
2030,RES_offc_off,55855,0
2030,RET_auto_ret,103927,13549088117
2030,RET_nstor_off,54062,4015577439
2030,RET_stor_off,65111,0
2030,RET_stor_ret,262382,29918434248
2030,SERV_bus_off,292524,26406490423
2030,SERV_home_xxx,62542,772119716
2030,SERV_nonp_off_inst,172990,15885730540
2030,SERV_site_li,106417,9107117847
2030,SERV_stor_ret,100301,8546004060
2030,SERV_tech_off,424394,38354268024
2030,TRNS_trns_off,62360,0
2030,TRNS_trns_ware,91637,24110215383
2030,UTL_othr_off,18291,0
2030,UTL_othr_off_li,22053,13582083106
2030,WHSL_offc_off,34654,0
2030,WHSL_whsl_ware,107832,37430144423
2031,CNST_main_xxx,35187,5122712214
2031,CNST_nres_xxx,62921,8676549575
2031,CNST_offc_off,111432,0
2031,CNST_othr_xxx,76581,11574629034
2031,CNST_res_xxx,42264,10280317309
2031,ENGY_elec_hi,4051,17203680647
2031,ENGY_ngas_hi,745,7752567622
2031,ENGY_offc_off,26539,0
2031,ENGY_ptrl_hi,10660,9086903748
2031,ENT_ent_ret,115144,6213985662
2031,FIRE_fnin_off,166723,52130525283
2031,FIRE_real_off,144418,24601923890
2031,GOV_admn_gov,108689,28734652412
2031,GOV_offc_off,173411,0
2031,HIED_hied_off_inst,86780,7596377125
2031,HLTH_care_inst,100186,7645701038
2031,HLTH_hosp_hosp,129854,24354581617
2031,HLTH_othr_off_li,220904,35914575351
2031,HOSP_acc_acc,40047,5893830878
2031,HOSP_eat_ret_acc,248338,20900888908
2031,INFO_info_off,54644,0
2031,INFO_info_off_li,11163,24244009853
2031,K12_k12_k12,173586,19972911437
2031,K12_k12_off,59327,0
2031,MFG_food_hi,15803,17851477090
2031,MFG_food_li,15935,17851477090
2031,MFG_htec_hi,3557,32861152253
2031,MFG_htec_li,3264,32861152253
2031,MFG_hvtw_hi,22621,30552410688
2031,MFG_hvtw_li,22816,30552410688
2031,MFG_lvtw_hi,11124,20391575200
2031,MFG_offc_off,146919,0
2031,MFG_wdppr_hi,27558,15063627566
2031,RES_agmin_ag,88250,30126532036
2031,RES_forst_log,6973,3767746176
2031,RES_offc_off,55783,0
2031,RET_auto_ret,104119,13888415661
2031,RET_nstor_off,54346,4122103715
2031,RET_stor_off,65365,0
2031,RET_stor_ret,263405,30712118202
2031,SERV_bus_off,295018,27008633673
2031,SERV_home_xxx,62782,789726247
2031,SERV_nonp_off_inst,174291,16247970476
2031,SERV_site_li,108401,9314040187
2031,SERV_stor_ret,100917,8740280636
2031,SERV_tech_off,437228,39228854658
2031,TRNS_trns_off,62333,0
2031,TRNS_trns_ware,91597,24735173217
2031,UTL_othr_off,18491,0
2031,UTL_othr_off_li,22294,13916055893
2031,WHSL_offc_off,34621,0
2031,WHSL_whsl_ware,107730,38578899079
2032,CNST_main_xxx,35664,5172241156
2032,CNST_nres_xxx,63773,8826943101
2032,CNST_offc_off,112942,0
2032,CNST_othr_xxx,77619,11775255937
2032,CNST_res_xxx,42837,10228170772
2032,ENGY_elec_hi,4007,17638348110
2032,ENGY_ngas_hi,737,7948443666
2032,ENGY_offc_off,26442,0
2032,ENGY_ptrl_hi,10648,9363249658
2032,ENT_ent_ret,117689,6349636998
2032,FIRE_fnin_off,168408,53245876056
2032,FIRE_real_off,144007,25128290634
2032,GOV_admn_gov,109054,29361930008
2032,GOV_offc_off,173993,0
2032,HIED_hied_off_inst,86788,7728424241
2032,HLTH_care_inst,101274,7848873513
2032,HLTH_hosp_hosp,131265,25001766303
2032,HLTH_othr_off_li,223303,36868948682
2032,HOSP_acc_acc,40268,6022493234
2032,HOSP_eat_ret_acc,249712,21357155410
2032,INFO_info_off,55394,0
2032,INFO_info_off_li,11316,24750169411
2032,K12_k12_k12,173600,20320098696
2032,K12_k12_off,59332,0
2032,MFG_food_hi,15757,18174431800
2032,MFG_food_li,15889,18174431800
2032,MFG_htec_hi,3535,33735968130
2032,MFG_htec_li,3244,33735968130
2032,MFG_hvtw_hi,22465,31471296469
2032,MFG_hvtw_li,22658,31471296469
2032,MFG_lvtw_hi,11008,20659070524
2032,MFG_offc_off,145833,0
2032,MFG_wdppr_hi,27070,15151110608
2032,RES_agmin_ag,88367,30681442199
2032,RES_forst_log,6842,3835987463
2032,RES_offc_off,55783,0
2032,RET_auto_ret,104341,14228441610
2032,RET_nstor_off,54596,4230173850
2032,RET_stor_off,65592,0
2032,RET_stor_ret,264317,31517304821
2032,SERV_bus_off,297972,27598232271
2032,SERV_home_xxx,62965,806965974
2032,SERV_nonp_off_inst,175574,16602663747
2032,SERV_site_li,110367,9516635363
2032,SERV_stor_ret,101502,8930496758
2032,SERV_tech_off,450764,40085220738
2032,TRNS_trns_off,62289,0
2032,TRNS_trns_ware,91531,25360131051
2032,UTL_othr_off,18719,0
2032,UTL_othr_off_li,22569,14247273011
2032,WHSL_offc_off,34583,0
2032,WHSL_whsl_ware,107611,39740658248
2033,CNST_main_xxx,36111,5231636238
2033,CNST_nres_xxx,64573,8983120994
2033,CNST_offc_off,114359,0
2033,CNST_othr_xxx,78593,11983599260
2033,CNST_res_xxx,43374,10220721266
2033,ENGY_elec_hi,3969,18080641318
2033,ENGY_ngas_hi,730,8147756131
2033,ENGY_offc_off,26343,0
2033,ENGY_ptrl_hi,10628,9646097825
2033,ENT_ent_ret,120071,6488174532
2033,FIRE_fnin_off,170071,54409720341
2033,FIRE_real_off,143599,25677542888
2033,GOV_admn_gov,109420,30002553935
2033,GOV_offc_off,174577,0
2033,HIED_hied_off_inst,86903,7860471357
2033,HLTH_care_inst,102301,8060065954
2033,HLTH_hosp_hosp,132595,25674497754
2033,HLTH_othr_off_li,225567,37860994645
2033,HOSP_acc_acc,40522,6153893086
2033,HOSP_eat_ret_acc,251284,21823129709
2033,INFO_info_off,56151,0
2033,INFO_info_off_li,11471,25287318330
2033,K12_k12_k12,173830,20667285954
2033,K12_k12_off,59411,0
2033,MFG_food_hi,15699,18504716463
2033,MFG_food_li,15830,18504716463
2033,MFG_htec_hi,3522,34677711981
2033,MFG_htec_li,3232,34677711981
2033,MFG_hvtw_hi,22272,32428864565
2033,MFG_hvtw_li,22464,32428864565
2033,MFG_lvtw_hi,10878,20962272130
2033,MFG_offc_off,144692,0
2033,MFG_wdppr_hi,26515,15291040189
2033,RES_agmin_ag,88274,31252935677
2033,RES_forst_log,6645,3904228749
2033,RES_offc_off,55625,0
2033,RET_auto_ret,104431,14571545265
2033,RET_nstor_off,54944,4338243985
2033,RET_stor_off,65915,0
2033,RET_stor_ret,265621,32322491441
2033,SERV_bus_off,300725,28200375521
2033,SERV_home_xxx,63091,824572505
2033,SERV_nonp_off_inst,176728,16964903684
2033,SERV_site_li,112162,9724339251
2033,SERV_stor_ret,102018,9125398522
2033,SERV_tech_off,464267,40959807372
2033,TRNS_trns_off,62099,0
2033,TRNS_trns_ware,91253,25996053057
2033,UTL_othr_off,18932,0
2033,UTL_othr_off_li,22826,14584784405
2033,WHSL_offc_off,34514,0
2033,WHSL_whsl_ware,107395,40929415488
2034,CNST_main_xxx,36660,5307539780
2034,CNST_nres_xxx,65553,9139298886
2034,CNST_offc_off,116095,0
2034,CNST_othr_xxx,79786,12191942583
2034,CNST_res_xxx,44032,10310115330
2034,ENGY_elec_hi,3935,18553437506
2034,ENGY_ngas_hi,724,8360814284
2034,ENGY_offc_off,26269,0
2034,ENGY_ptrl_hi,10619,9948452762
2034,ENT_ent_ret,122484,6635370663
2034,FIRE_fnin_off,172089,55597811383
2034,FIRE_real_off,143430,26238237898
2034,GOV_admn_gov,109805,30683216858
2034,GOV_offc_off,175192,0
2034,HIED_hied_off_inst,87292,7999854423
2034,HLTH_care_inst,103324,8279278361
2034,HLTH_hosp_hosp,133920,26372775968
2034,HLTH_othr_off_li,227821,38890713239
2034,HOSP_acc_acc,40728,6293505429
2034,HOSP_eat_ret_acc,252561,22318227403
2034,INFO_info_off,56933,0
2034,INFO_info_off_li,11630,25845126822
2034,K12_k12_k12,174609,21033761393
2034,K12_k12_off,59677,0
2034,MFG_food_hi,15623,18852535835
2034,MFG_food_li,15754,18852535835
2034,MFG_htec_hi,3518,35535012718
2034,MFG_htec_li,3228,35535012718
2034,MFG_hvtw_hi,22066,33422540491
2034,MFG_hvtw_li,22256,33422540491
2034,MFG_lvtw_hi,10737,21319670920
2034,MFG_offc_off,143774,0
2034,MFG_wdppr_hi,26387,15495149252
2034,RES_agmin_ag,88274,31880570814
2034,RES_forst_log,6554,3978673789
2034,RES_offc_off,55577,0
2034,RET_auto_ret,104724,14936919033
2034,RET_nstor_off,55222,4454033415
2034,RET_stor_off,66178,0
2034,RET_stor_ret,266681,33185191390
2034,SERV_bus_off,303561,28840152723
2034,SERV_home_xxx,63281,843279443
2034,SERV_nonp_off_inst,177955,17349783616
2034,SERV_site_li,114007,9943461537
2034,SERV_stor_ret,102596,9331231269
2034,SERV_tech_off,478652,41889055671
2034,TRNS_trns_off,61922,0
2034,TRNS_trns_ware,90993,26675831754
2034,UTL_othr_off,19154,0
2034,UTL_othr_off_li,23094,14944717240
2034,WHSL_offc_off,34472,0
2034,WHSL_whsl_ware,107265,42200155986
2035,CNST_main_xxx,37290,5390769697
2035,CNST_nres_xxx,66681,9301261145
2035,CNST_offc_off,118092,0
2035,CNST_othr_xxx,81159,12408002325
2035,CNST_res_xxx,44790,10429307415
2035,ENGY_elec_hi,3904,19041485184
2035,ENGY_ngas_hi,718,8580745280
2035,ENGY_offc_off,26192,0
2035,ENGY_ptrl_hi,10605,10263812212
2035,ENT_ent_ret,123918,6785452992
2035,FIRE_fnin_off,174279,56834395936
