year,activity,employment,output
2022,ENGY_offc_off,20262,0
2022,ENGY_ptrl_hi,7499,4722108551
2022,ENT_ent_ret,74629,4475083473
2022,FIRE_fnin_off,119720,26215246576
2022,FIRE_real_off,130424,25752639264
2022,GOV_admn_gov,59504,14361723452
2022,GOV_offc_off,94938,0
2022,HIED_hied_off_inst,56481,3114451599
2022,HLTH_care_inst,75398,4443689624
2022,HLTH_hosp_hosp,84663,13545645533
2022,HLTH_othr_off_li,157414,18948858501
2022,HOSP_acc_acc,25349,2377768545
2022,HOSP_eat_ret_acc,225321,13211712134
2022,INFO_info_off,41581,0
2022,INFO_info_off_li,8494,18274077640
2022,K12_k12_k12,125619,13811729287
2022,K12_k12_off,41963,0
2022,MFG_food_hi,17200,11672089168
2022,MFG_food_li,17344,11672089168
2022,MFG_htec_hi,2977,12172379363
2022,MFG_htec_li,2731,12172379363
2022,MFG_hvtw_hi,20721,14741595764
2022,MFG_hvtw_li,20899,14741595764
2022,MFG_lvtw_hi,12993,13892570725
2022,MFG_offc_off,136045,0
2022,MFG_wdppr_hi,22258,10305493312
2022,RES_agmin_ag,73043,8475632901
2022,RES_forst_log,7615,1089518430
2022,RES_offc_off,47141,0
2022,RET_auto_ret,73353,7489768584
2022,RET_nstor_off,35428,4078006052
2022,RET_stor_off,46093,0
2022,RET_stor_ret,185742,16614426297
2022,SERV_bus_off,173059,21689194680
2022,SERV_home_xxx,24599,311386121
2022,SERV_nonp_off_inst,108460,6410127791
2022,SERV_site_li,79694,5614415268
2022,SERV_stor_ret,80596,3615037245
2022,SERV_tech_off,253173,34360305457
2022,TRNS_trns_off,38692,0
2022,TRNS_trns_ware,56857,15293859334
2022,UTL_othr_off,14157,0
2022,UTL_othr_off_li,17068,9368023300
2022,WHSL_offc_off,23695,0
2022,WHSL_whsl_ware,73730,20065964114
2023,CNST_main_xxx,27607,5326659994
2023,CNST_nres_xxx,28856,4539184375
2023,CNST_offc_off,64421,0
2023,CNST_othr_xxx,34597,5595033165
2023,CNST_res_xxx,33598,9379158055
2023,ENGY_elec_hi,3951,13409982615
2023,ENGY_ngas_hi,590,1164093608
2023,ENGY_offc_off,20295,0
2023,ENGY_ptrl_hi,7506,4820346968
2023,ENT_ent_ret,74567,4500853376
2023,FIRE_fnin_off,119778,26660196182
2023,FIRE_real_off,130488,26272102607
2023,GOV_admn_gov,59929,14603920818
2023,GOV_offc_off,95615,0
2023,HIED_hied_off_inst,56620,3226855637
2023,HLTH_care_inst,76393,4578918573
2023,HLTH_hosp_hosp,85780,13957862308
2023,HLTH_othr_off_li,159492,19525504135
2023,HOSP_acc_acc,25328,2410239829
2023,HOSP_eat_ret_acc,225135,13392133926
2023,INFO_info_off,41572,0
2023,INFO_info_off_li,8492,18716770103
2023,K12_k12_k12,126215,14343145110
2023,K12_k12_off,42162,0
2023,MFG_food_hi,17273,11826115985
2023,MFG_food_li,17418,11826115985
2023,MFG_htec_hi,2960,12599691669
2023,MFG_htec_li,2716,12599691669
2023,MFG_hvtw_hi,20738,15221912236
2023,MFG_hvtw_li,20916,15221912236
2023,MFG_lvtw_hi,13048,14363159362
2023,MFG_offc_off,136109,0
2023,MFG_wdppr_hi,22376,10272408450
2023,RES_agmin_ag,73231,8560362008
2023,RES_forst_log,7635,1105144619
2023,RES_offc_off,47262,0
2023,RET_auto_ret,73466,7757555760
2023,RET_nstor_off,35479,4214906735
2023,RET_stor_off,46159,0
2023,RET_stor_ret,186009,17178431686
2023,SERV_bus_off,175393,22287365426
2023,SERV_home_xxx,24643,318806525
2023,SERV_nonp_off_inst,109273,6548863516
2023,SERV_site_li,80510,5691806623
2023,SERV_stor_ret,81046,3693783051
2023,SERV_tech_off,256588,34729565423
2023,TRNS_trns_off,38733,0
2023,TRNS_trns_ware,56917,15611599124
2023,UTL_othr_off,14241,0
2023,UTL_othr_off_li,17170,9690352719
2023,WHSL_offc_off,23717,0
2023,WHSL_whsl_ware,73798,20483205794
2024,CNST_main_xxx,27627,5320132363
2024,CNST_nres_xxx,28878,4530990282
2024,CNST_offc_off,64470,0
2024,CNST_othr_xxx,34624,5584933064
2024,CNST_res_xxx,33624,9381289896
2024,ENGY_elec_hi,3963,14006838361
2024,ENGY_ngas_hi,590,1213886505
2024,ENGY_offc_off,20309,0
2024,ENGY_ptrl_hi,7505,4919118833
2024,ENT_ent_ret,74718,4530784257
2024,FIRE_fnin_off,119646,27125419898
2024,FIRE_real_off,130343,26783218075
2024,GOV_admn_gov,60343,14833269247
2024,GOV_offc_off,96277,0
2024,HIED_hied_off_inst,56776,3344968004
2024,HLTH_care_inst,77307,4713660341
2024,HLTH_hosp_hosp,86806,14368594014
2024,HLTH_othr_off_li,161400,20100072321
2024,HOSP_acc_acc,25379,2450172094
2024,HOSP_eat_ret_acc,225589,13614011528
2024,INFO_info_off,41505,0
2024,INFO_info_off_li,8478,19117361200
2024,K12_k12_k12,126678,14881727574
2024,K12_k12_off,42317,0
2024,MFG_food_hi,17391,12005464464
2024,MFG_food_li,17536,12005464464
2024,MFG_htec_hi,2943,12839188802
2024,MFG_htec_li,2700,12839188802
2024,MFG_hvtw_hi,20782,15726239420
2024,MFG_hvtw_li,20961,15726239420
2024,MFG_lvtw_hi,13122,14840823853
2024,MFG_offc_off,136318,0
2024,MFG_wdppr_hi,22491,10240590182
2024,RES_agmin_ag,73494,8668540063
2024,RES_forst_log,7662,1119650016
2024,RES_offc_off,47432,0
2024,RET_auto_ret,73554,8012254655
2024,RET_nstor_off,35436,4349293905
2024,RET_stor_off,46103,0
2024,RET_stor_ret,185784,17730748772
2024,SERV_bus_off,177197,22881569893
2024,SERV_home_xxx,24752,327431011
2024,SERV_nonp_off_inst,110171,6702297703
2024,SERV_site_li,81189,5772874910
2024,SERV_stor_ret,81590,3780528397
2024,SERV_tech_off,259227,34903479374
2024,TRNS_trns_off,38741,0
2024,TRNS_trns_ware,56928,15926875990
2024,UTL_othr_off,14343,0
2024,UTL_othr_off_li,17293,10034555836
2024,WHSL_offc_off,23714,0
2024,WHSL_whsl_ware,73789,20902339943
2025,CNST_main_xxx,27643,5310576517
2025,CNST_nres_xxx,28894,4537689684
2025,CNST_offc_off,64505,0
2025,CNST_othr_xxx,34643,5593190797
2025,CNST_res_xxx,33642,9287610210
2025,ENGY_elec_hi,3977,14675435357
2025,ENGY_ngas_hi,590,1269361860
2025,ENGY_offc_off,20315,0
2025,ENGY_ptrl_hi,7498,5024406677
2025,ENT_ent_ret,74920,4600898491
2025,FIRE_fnin_off,119212,27539247681
2025,FIRE_real_off,129870,27328998050
2025,GOV_admn_gov,60833,15067986786
2025,GOV_offc_off,97058,0
2025,HIED_hied_off_inst,56928,3471150491
2025,HLTH_care_inst,77951,4835658370
2025,HLTH_hosp_hosp,87530,14740479135
2025,HLTH_othr_off_li,162745,20620298435
2025,HOSP_acc_acc,25448,2500144935
2025,HOSP_eat_ret_acc,226200,13891678079
2025,INFO_info_off,41400,0
2025,INFO_info_off_li,8457,19491451728
2025,K12_k12_k12,127116,15455367535
2025,K12_k12_off,42463,0
2025,MFG_food_hi,17566,12247030643
2025,MFG_food_li,17713,12247030643
2025,MFG_htec_hi,2931,13166001583
2025,MFG_htec_li,2690,13166001583
2025,MFG_hvtw_hi,20885,16256115275
2025,MFG_hvtw_li,21065,16256115275
2025,MFG_lvtw_hi,13248,15378396440
2025,MFG_offc_off,136876,0
2025,MFG_wdppr_hi,22609,10251941289
2025,RES_agmin_ag,73907,8869194425
2025,RES_forst_log,7705,1139308465
2025,RES_offc_off,47698,0
2025,RET_auto_ret,73660,8280336664
2025,RET_nstor_off,35384,4465741417
2025,RET_stor_off,46035,0
2025,RET_stor_ret,185509,18226877567
2025,SERV_bus_off,179233,23666094059
2025,SERV_home_xxx,24889,336153622
2025,SERV_nonp_off_inst,110938,6849535430
2025,SERV_site_li,81957,5865509509
2025,SERV_stor_ret,82084,3865406103
2025,SERV_tech_off,262205,35119046969
2025,TRNS_trns_off,38768,0
2025,TRNS_trns_ware,56968,16140728417
2025,UTL_othr_off,14463,0
2025,UTL_othr_off_li,17438,10437521383
2025,WHSL_offc_off,23694,0
2025,WHSL_whsl_ware,73727,21339677359
2026,CNST_main_xxx,27785,5326600450
2026,CNST_nres_xxx,29043,4573746195
2026,CNST_offc_off,64837,0
2026,CNST_othr_xxx,34821,5637634327
2026,CNST_res_xxx,33815,9199831440
2026,ENGY_elec_hi,3992,15369942635
2026,ENGY_ngas_hi,590,1327216722
2026,ENGY_offc_off,20317,0
2026,ENGY_ptrl_hi,7488,5130922793
2026,ENT_ent_ret,75089,4701204619
2026,FIRE_fnin_off,118739,27946816716
2026,FIRE_real_off,129355,27897423801
2026,GOV_admn_gov,61363,15290025607
2026,GOV_offc_off,97903,0
2026,HIED_hied_off_inst,56968,3591213003
2026,HLTH_care_inst,78553,4957421036
2026,HLTH_hosp_hosp,88206,15111646804
2026,HLTH_othr_off_li,164002,21139520913
2026,HOSP_acc_acc,25505,2552030798
2026,HOSP_eat_ret_acc,226708,14179974051
2026,INFO_info_off,41264,0
2026,INFO_info_off_li,8429,19847714823
2026,K12_k12_k12,127759,16059999285
2026,K12_k12_off,42677,0
2026,MFG_food_hi,17761,12510469915
2026,MFG_food_li,17910,12510469915
2026,MFG_htec_hi,2927,13750189279
2026,MFG_htec_li,2686,13750189279
2026,MFG_hvtw_hi,21005,16705249711
2026,MFG_hvtw_li,21185,16705249711
2026,MFG_lvtw_hi,13354,15881819910
2026,MFG_offc_off,137558,0
2026,MFG_wdppr_hi,22683,10249655155
2026,RES_agmin_ag,74302,9164279605
2026,RES_forst_log,7747,1165084487
2026,RES_offc_off,47953,0
2026,RET_auto_ret,73864,8559034231
2026,RET_nstor_off,35404,4573099219
2026,RET_stor_off,46062,0
2026,RET_stor_ret,185617,18707504502
2026,SERV_bus_off,181233,24485900150
2026,SERV_home_xxx,25041,343973917
2026,SERV_nonp_off_inst,111705,6977671346
2026,SERV_site_li,82722,5951181249
2026,SERV_stor_ret,82588,3941171078
2026,SERV_tech_off,265132,35380177893
2026,TRNS_trns_off,38804,0
2026,TRNS_trns_ware,57021,16283895833
2026,UTL_othr_off,14590,0
2026,UTL_othr_off_li,17591,10863555988
2026,WHSL_offc_off,23666,0
2026,WHSL_whsl_ware,73642,21776543316
2027,CNST_main_xxx,27919,5339309581
2027,CNST_nres_xxx,29183,4601755725
2027,CNST_offc_off,65151,0
2027,CNST_othr_xxx,34989,5672159087
2027,CNST_res_xxx,33979,9133256362
2027,ENGY_elec_hi,4012,16117304741
2027,ENGY_ngas_hi,591,1389701716
2027,ENGY_offc_off,20340,0
2027,ENGY_ptrl_hi,7484,5252595377
2027,ENT_ent_ret,75491,4820792040
2027,FIRE_fnin_off,118413,28456442085
2027,FIRE_real_off,129000,28508946875
2027,GOV_admn_gov,61973,15552219836
2027,GOV_offc_off,98877,0
2027,HIED_hied_off_inst,57032,3715236861
2027,HLTH_care_inst,79146,5080807917
2027,HLTH_hosp_hosp,88871,15487765547
2027,HLTH_othr_off_li,165239,21665669395
2027,HOSP_acc_acc,25641,2605135684
2027,HOSP_eat_ret_acc,227924,14475043336
2027,INFO_info_off,41212,0
2027,INFO_info_off_li,8419,20246660428
2027,K12_k12_k12,128427,16683660709
2027,K12_k12_off,42900,0
2027,MFG_food_hi,17954,12792733923
2027,MFG_food_li,18103,12792733923
2027,MFG_htec_hi,2925,14356027757
2027,MFG_htec_li,2684,14356027757
2027,MFG_hvtw_hi,21108,17208097291
2027,MFG_hvtw_li,21289,17208097291
2027,MFG_lvtw_hi,13418,16338786459
2027,MFG_offc_off,138155,0
2027,MFG_wdppr_hi,22737,10214201516
2027,RES_agmin_ag,74590,9443620905
2027,RES_forst_log,7777,1191293320
2027,RES_offc_off,48139,0
2027,RET_auto_ret,73971,8819752122
2027,RET_nstor_off,35421,4656199772
2027,RET_stor_off,46083,0
2027,RET_stor_ret,185703,19108831718
2027,SERV_bus_off,182846,25265834696
2027,SERV_home_xxx,25117,350943215
2027,SERV_nonp_off_inst,112300,7092185726
2027,SERV_site_li,83308,6042422575
2027,SERV_stor_ret,82944,4010534486
2027,SERV_tech_off,267491,35502849651
2027,TRNS_trns_off,38892,0
2027,TRNS_trns_ware,57150,16562019758
2027,UTL_othr_off,14710,0
2027,UTL_othr_off_li,17736,11334357417
2027,WHSL_offc_off,23662,0
2027,WHSL_whsl_ware,73628,22284455149
2028,CNST_main_xxx,28233,5388489814
2028,CNST_nres_xxx,29511,4665760215
2028,CNST_offc_off,65883,0
2028,CNST_othr_xxx,35383,5751051508
2028,CNST_res_xxx,34361,9105446628
2028,ENGY_elec_hi,3902,16341551637
2028,ENGY_ngas_hi,575,1409037225
2028,ENGY_offc_off,20034,0
2028,ENGY_ptrl_hi,7415,5362049752
2028,ENT_ent_ret,75225,4887053022
2028,FIRE_fnin_off,118399,28926615730
2028,FIRE_real_off,128107,28979988034
2028,GOV_admn_gov,62321,15765982501
2028,GOV_offc_off,99432,0
2028,HIED_hied_off_inst,55875,3755566923
2028,HLTH_care_inst,80135,5218599659
2028,HLTH_hosp_hosp,89982,15907794453
2028,HLTH_othr_off_li,167305,22253243335
2028,HOSP_acc_acc,25643,2640942839
2028,HOSP_eat_ret_acc,227939,14674000390
2028,INFO_info_off,40814,0
2028,INFO_info_off_li,8337,20421749462
2028,K12_k12_k12,125821,16864767083
2028,K12_k12_off,42029,0
2028,MFG_food_hi,18024,13017940122
2028,MFG_food_li,18174,13017940122
2028,MFG_htec_hi,2895,14743827562
2028,MFG_htec_li,2656,14743827562
2028,MFG_hvtw_hi,21084,17674040765
2028,MFG_hvtw_li,21265,17674040765
2028,MFG_lvtw_hi,13336,16579174364
2028,MFG_offc_off,137915,0
2028,MFG_wdppr_hi,23033,10253364994
2028,RES_agmin_ag,74244,9604655139
2028,RES_forst_log,7780,1212216388
2028,RES_offc_off,47937,0
2028,RET_auto_ret,73293,8977594769
2028,RET_nstor_off,35670,4763997415
2028,RET_stor_off,46275,0
2028,RET_stor_ret,186478,19551228336
2028,SERV_bus_off,182770,25613109375
2028,SERV_home_xxx,25084,355766870
2028,SERV_nonp_off_inst,112941,7189666634
2028,SERV_site_li,83966,6128096528
2028,SERV_stor_ret,83209,4066947580
2028,SERV_tech_off,271915,35990830392
2028,TRNS_trns_off,38744,0
2028,TRNS_trns_ware,56933,16792454164
2028,UTL_othr_off,14544,0
2028,UTL_othr_off_li,17536,11491583879
2028,WHSL_offc_off,23458,0
2028,WHSL_whsl_ware,72993,22739999375
2029,CNST_main_xxx,28555,5479224760
2029,CNST_nres_xxx,29848,4749762015
2029,CNST_offc_off,66634,0
2029,CNST_othr_xxx,35786,5854592765
2029,CNST_res_xxx,34753,9230619493
2029,ENGY_elec_hi,3813,16619484069
2029,ENGY_ngas_hi,562,1433001727
2029,ENGY_offc_off,19778,0
2029,ENGY_ptrl_hi,7354,5477154242
2029,ENT_ent_ret,75499,4974571078
2029,FIRE_fnin_off,118719,29407509422
2029,FIRE_real_off,127568,29461769020
2029,GOV_admn_gov,62474,16048322009
2029,GOV_offc_off,99677,0
2029,HIED_hied_off_inst,55060,3826997394
2029,HLTH_care_inst,81125,5353855825
2029,HLTH_hosp_hosp,91094,16320094193
2029,HLTH_othr_off_li,169372,22830005026
2029,HOSP_acc_acc,25699,2688237228
2029,HOSP_eat_ret_acc,228434,14936784524
2029,INFO_info_off,40657,0
2029,INFO_info_off_li,8305,20768232935
2029,K12_k12_k12,123986,17185533104
2029,K12_k12_off,41416,0
2029,MFG_food_hi,18118,13259100265
2029,MFG_food_li,18270,13259100265
2029,MFG_htec_hi,2863,14999766674
2029,MFG_htec_li,2627,14999766674
2029,MFG_hvtw_hi,21051,18144316998
2029,MFG_hvtw_li,21232,18144316998
2029,MFG_lvtw_hi,13276,16856744920
2029,MFG_offc_off,137652,0
2029,MFG_wdppr_hi,23263,10354798348
2029,RES_agmin_ag,73968,9770814615
2029,RES_forst_log,7793,1233163322
2029,RES_offc_off,47780,0
2029,RET_auto_ret,72886,9171209582
2029,RET_nstor_off,36005,4881620531
2029,RET_stor_off,46590,0
2029,RET_stor_ret,187745,20033948242
2029,SERV_bus_off,182822,26071792664
2029,SERV_home_xxx,25133,362137995
2029,SERV_nonp_off_inst,113761,7318420230
2029,SERV_site_li,84736,6236607846
2029,SERV_stor_ret,83648,4139173623
2029,SERV_tech_off,275708,36635359418
2029,TRNS_trns_off,38652,0
2029,TRNS_trns_ware,56798,17078055416
2029,UTL_othr_off,14426,0
2029,UTL_othr_off_li,17393,11689591836
2029,WHSL_offc_off,23283,0
2029,WHSL_whsl_ware,72450,23222387905
2030,CNST_main_xxx,29009,5597190738
2030,CNST_nres_xxx,30323,4852466271
2030,CNST_offc_off,67694,0
2030,CNST_othr_xxx,36355,5981186811
2030,CNST_res_xxx,35305,9427056013
2030,ENGY_elec_hi,3729,16937483786
2030,ENGY_ngas_hi,550,1460420998
2030,ENGY_offc_off,19550,0
2030,ENGY_ptrl_hi,7304,5593697918
2030,ENT_ent_ret,76470,5073795094
2030,FIRE_fnin_off,119478,29930069790
2030,FIRE_real_off,127412,29985293561
2030,GOV_admn_gov,63440,16368425780
2030,GOV_offc_off,101217,0
2030,HIED_hied_off_inst,54575,3908865657
2030,HLTH_care_inst,81972,5495431993
2030,HLTH_hosp_hosp,92045,16751659122
2030,HLTH_othr_off_li,171139,23433716584
2030,HOSP_acc_acc,25720,2741857467
2030,HOSP_eat_ret_acc,228621,15234717295
2030,INFO_info_off,40650,0
2030,INFO_info_off_li,8304,21187843898
2030,K12_k12_k12,122894,17553171121
2030,K12_k12_off,41051,0
2030,MFG_food_hi,18185,13502995833
2030,MFG_food_li,18337,13502995833
2030,MFG_htec_hi,2846,15359820465
2030,MFG_htec_li,2611,15359820465
2030,MFG_hvtw_hi,20982,18629501625
2030,MFG_hvtw_li,21162,18629501625
2030,MFG_lvtw_hi,13232,17179701598
2030,MFG_offc_off,137411,0
2030,MFG_wdppr_hi,23466,10514669217
2030,RES_agmin_ag,73910,9944061154
2030,RES_forst_log,7841,1254509828
2030,RES_offc_off,47771,0
2030,RET_auto_ret,72857,9374301455
2030,RET_nstor_off,36238,4999721576
2030,RET_stor_off,46807,0
2030,RET_stor_ret,188620,20518629550
2030,SERV_bus_off,183443,26591827041
2030,SERV_home_xxx,25229,369361289
2030,SERV_nonp_off_inst,114583,7464395237
2030,SERV_site_li,85651,6358881615
2030,SERV_stor_ret,84141,4220690812
2030,SERV_tech_off,280115,37366097291
2030,TRNS_trns_off,38469,0
2030,TRNS_trns_ware,56530,17404829506
2030,UTL_othr_off,14331,0
2030,UTL_othr_off_li,17278,11915614642
2030,WHSL_offc_off,23129,0
2030,WHSL_whsl_ware,71971,23713700500
2031,CNST_main_xxx,29587,5723770936
2031,CNST_nres_xxx,30926,4965517453
2031,CNST_offc_off,69042,0
2031,CNST_othr_xxx,37079,6120534558
2031,CNST_res_xxx,36008,9623094472
2031,ENGY_elec_hi,3651,17275044879
2031,ENGY_ngas_hi,538,1489526933
2031,ENGY_offc_off,19337,0
2031,ENGY_ptrl_hi,7257,5714700329
2031,ENT_ent_ret,77432,5176988762
2031,FIRE_fnin_off,120192,30482986827
2031,FIRE_real_off,127121,30539230780
2031,GOV_admn_gov,63069,16631675100
2031,GOV_offc_off,100626,0
2031,HIED_hied_off_inst,54170,3989212597
2031,HLTH_care_inst,82654,5639411699
2031,HLTH_hosp_hosp,92810,17190550723
2031,HLTH_othr_off_li,172563,24047677346
2031,HOSP_acc_acc,25875,2797622890
2031,HOSP_eat_ret_acc,230000,15544569453
2031,INFO_info_off,40600,0
2031,INFO_info_off_li,8294,21605523018
2031,K12_k12_k12,121982,17913977483
2031,K12_k12_off,40747,0
2031,MFG_food_hi,18230,13751557536
2031,MFG_food_li,18382,13751557536
2031,MFG_htec_hi,2838,15659267265
2031,MFG_htec_li,2604,15659267265
2031,MFG_hvtw_hi,20879,19127820194
2031,MFG_hvtw_li,21058,19127820194
2031,MFG_lvtw_hi,13165,17494577608
2031,MFG_offc_off,137081,0
2031,MFG_wdppr_hi,23557,10661838300
2031,RES_agmin_ag,73804,10114499671
2031,RES_forst_log,7896,1275793780
2031,RES_offc_off,47738,0
2031,RET_auto_ret,72802,9582563145
2031,RET_nstor_off,36628,5119507127
2031,RET_stor_off,47192,0
2031,RET_stor_ret,190172,21010223996
2031,SERV_bus_off,184498,27132666418
2031,SERV_home_xxx,25275,376873564
2031,SERV_nonp_off_inst,115175,7616210261
2031,SERV_site_li,86560,6486360658
2031,SERV_stor_ret,84471,4305623365
2031,SERV_tech_off,284505,38126069772
2031,TRNS_trns_off,38219,0
2031,TRNS_trns_ware,56162,17751704718
2031,UTL_othr_off,14250,0
2031,UTL_othr_off_li,17181,12154298346
2031,WHSL_offc_off,22980,0
2031,WHSL_whsl_ware,71507,24224394366
2032,CNST_main_xxx,30098,5820982850
2032,CNST_nres_xxx,31460,5070338126
2032,CNST_offc_off,70234,0
2032,CNST_othr_xxx,37719,6249737316
2032,CNST_res_xxx,36630,9680452379
2032,ENGY_elec_hi,3585,17613677857
2032,ENGY_ngas_hi,528,1518725291
2032,ENGY_offc_off,19156,0
2032,ENGY_ptrl_hi,7217,5835697976
2032,ENT_ent_ret,78415,5281358790
2032,FIRE_fnin_off,120811,31039727384
2032,FIRE_real_off,126692,31096998577
2032,GOV_admn_gov,63388,16966975883
2032,GOV_offc_off,101135,0
2032,HIED_hied_off_inst,53888,4071598490
2032,HLTH_care_inst,83483,5790680397
2032,HLTH_hosp_hosp,93741,17651661274
2032,HLTH_othr_off_li,174293,24692719959
2032,HOSP_acc_acc,25974,2854024013
2032,HOSP_eat_ret_acc,230882,15857953781
2032,INFO_info_off,40632,0
2032,INFO_info_off_li,8300,22011168646
2032,K12_k12_k12,121347,18283939974
2032,K12_k12_off,40535,0
2032,MFG_food_hi,18262,14000928949
2032,MFG_food_li,18414,14000928949
2032,MFG_htec_hi,2834,15891983094
2032,MFG_htec_li,2601,15891983094
2032,MFG_hvtw_hi,20793,19622330359
2032,MFG_hvtw_li,20972,19622330359
2032,MFG_lvtw_hi,13078,17797486153
2032,MFG_offc_off,136567,0
2032,MFG_wdppr_hi,23148,10776166399
2032,RES_agmin_ag,73683,10279409411
2032,RES_forst_log,7902,1296407160
2032,RES_offc_off,47669,0
2032,RET_auto_ret,72807,9791316036
2032,RET_nstor_off,36954,5238906320
2032,RET_stor_off,47534,0
2032,RET_stor_ret,191550,21500232841
2032,SERV_bus_off,185604,27679671109
2032,SERV_home_xxx,25307,384471476
2032,SERV_nonp_off_inst,115841,7769755905
2032,SERV_site_li,87439,6615210660
2032,SERV_stor_ret,84820,4391483678
2032,SERV_tech_off,287939,38894705582
2032,TRNS_trns_off,37998,0
2032,TRNS_trns_ware,55837,18099681391
2032,UTL_othr_off,14193,0
2032,UTL_othr_off_li,17112,12394234149
2032,WHSL_offc_off,22853,0
2032,WHSL_whsl_ware,71111,24735153902
2033,CNST_main_xxx,30559,5929917924
2033,CNST_nres_xxx,31943,5180030625
2033,CNST_offc_off,71311,0
2033,CNST_othr_xxx,38298,6384945124
2033,CNST_res_xxx,37192,9784954205
2033,ENGY_elec_hi,3525,17960794648
2033,ENGY_ngas_hi,519,1548655159
2033,ENGY_offc_off,18983,0
2033,ENGY_ptrl_hi,7176,5960646235
2033,ENT_ent_ret,79364,5388981896
2033,FIRE_fnin_off,121481,31598876313
2033,FIRE_real_off,126335,31657179187
2033,GOV_admn_gov,63729,17312727558
2033,GOV_offc_off,101678,0
2033,HIED_hied_off_inst,53595,4154093621
2033,HLTH_care_inst,84281,5944114857
2033,HLTH_hosp_hosp,94637,18119373688
2033,HLTH_othr_off_li,175960,25346997847
2033,HOSP_acc_acc,26125,2912183086
2033,HOSP_eat_ret_acc,232223,16181105891
2033,INFO_info_off,40643,0
2033,INFO_info_off_li,8302,22421477108
2033,K12_k12_k12,120687,18654393011
2033,K12_k12_off,40314,0
2033,MFG_food_hi,18300,14253479489
2033,MFG_food_li,18453,14253479489
2033,MFG_htec_hi,2828,16206935554
2033,MFG_htec_li,2595,16206935554
2033,MFG_hvtw_hi,20692,20145903893
2033,MFG_hvtw_li,20869,20145903893
2033,MFG_lvtw_hi,13002,18110271601
2033,MFG_offc_off,136152,0
2033,MFG_wdppr_hi,23059,10902672110
2033,RES_agmin_ag,73527,10450109921
2033,RES_forst_log,7922,1317888781
2033,RES_offc_off,47588,0
2033,RET_auto_ret,72712,10007377121
2033,RET_nstor_off,37387,5363121536
2033,RET_stor_off,47985,0
2033,RET_stor_ret,193367,22010006428
2033,SERV_bus_off,186862,28243725227
2033,SERV_home_xxx,25321,392306205
2033,SERV_nonp_off_inst,116449,7928087368
2033,SERV_site_li,88285,6747581048
2033,SERV_stor_ret,85127,4479776447
2033,SERV_tech_off,290920,39687298773
2033,TRNS_trns_off,37699,0
2033,TRNS_trns_ware,55398,18456375965
2033,UTL_othr_off,14147,0
2033,UTL_othr_off_li,17057,12640552765
2033,WHSL_offc_off,22717,0
2033,WHSL_whsl_ware,70689,25262386536
2034,CNST_main_xxx,31168,6062517580
2034,CNST_nres_xxx,32579,5292348552
2034,CNST_offc_off,72731,0
2034,CNST_othr_xxx,39060,6523389055
2034,CNST_res_xxx,37932,10021949009
2034,ENGY_elec_hi,3493,18324728365
2034,ENGY_ngas_hi,515,1580035053
2034,ENGY_offc_off,18859,0
2034,ENGY_ptrl_hi,7137,6089857248
2034,ENT_ent_ret,80264,5497882539
2034,FIRE_fnin_off,122225,32166568421
2034,FIRE_real_off,126183,32225918740
2034,GOV_admn_gov,64109,17662583469
2034,GOV_offc_off,102284,0
2034,HIED_hied_off_inst,53344,4235488350
2034,HLTH_care_inst,85014,6092107822
2034,HLTH_hosp_hosp,95461,18570498861
2034,HLTH_othr_off_li,177492,25978072021
2034,HOSP_acc_acc,26217,2971032534
2034,HOSP_eat_ret_acc,233037,16508093972
2034,INFO_info_off,40686,0
2034,INFO_info_off_li,8311,22807403562
2034,K12_k12_k12,120123,19019904575
2034,K12_k12_off,40126,0
2034,MFG_food_hi,18326,14510443693
2034,MFG_food_li,18479,14510443693
2034,MFG_htec_hi,2822,16446998452
2034,MFG_htec_li,2589,16446998452
2034,MFG_hvtw_hi,20592,20687479040
2034,MFG_hvtw_li,20770,20687479040
2034,MFG_lvtw_hi,12934,18451969988
2034,MFG_offc_off,135971,0
2034,MFG_wdppr_hi,23466,11087901523
2034,RES_agmin_ag,73501,10632002004
2034,RES_forst_log,8022,1340111998
2034,RES_offc_off,47625,0
2034,RET_auto_ret,72718,10229605306
2034,RET_nstor_off,37717,5492224759
2034,RET_stor_off,48323,0
2034,RET_stor_ret,194729,22539840174
2034,SERV_bus_off,188722,28814474938
2034,SERV_home_xxx,25330,400233936
2034,SERV_nonp_off_inst,116997,8088298301
2034,SERV_site_li,89157,6881585951
2034,SERV_stor_ret,85406,4569148372
2034,SERV_tech_off,293566,40489300425
2034,TRNS_trns_off,37376,0
2034,TRNS_trns_ware,54924,18830351484
2034,UTL_othr_off,14166,0
2034,UTL_othr_off_li,17079,12896512649
2034,WHSL_offc_off,22584,0
2034,WHSL_whsl_ware,70273,25807999566
2035,CNST_main_xxx,31855,6191775391
2035,CNST_nres_xxx,33297,5397723879
2035,CNST_offc_off,74334,0
2035,CNST_othr_xxx,39921,6653275484
2035,CNST_res_xxx,38768,10274262153
2035,ENGY_elec_hi,3470,18704886816
2035,ENGY_ngas_hi,511,1612813911
2035,ENGY_offc_off,18752,0
2035,ENGY_ptrl_hi,7098,6220680793
2035,ENT_ent_ret,81059,5607919199
2035,FIRE_fnin_off,122959,32755394447
2035,FIRE_real_off,126063,32815831205
2035,GOV_admn_gov,64464,18016088964
2035,GOV_offc_off,102852,0
