year,trade_activity,dollars
2019,sctg13_cms_mine_nonmet_expt,26591846
2019,sctg13_cms_mine_nonmet_impt,62449731
2019,sctg14_cms_mine_met_expt,16554007
2019,sctg14_cms_mine_met_impt,609238376
2019,sctg15_pcc_coal_expt,0
2019,sctg15_pcc_coal_impt,265071933
2019,sctg16_pcc_petr_crude_expt,17432387
2019,sctg16_pcc_petr_crude_impt,1140759462
2019,sctg17_pcc_fuel_expt,1260129
2019,sctg17_pcc_fuel_impt,2870823705
2019,sctg18_pcc_petr_oil_expt,630064
2019,sctg18_pcc_petr_oil_impt,1435411852
2019,sctg19_pcc_coal_prod_expt,800541194
2019,sctg19_pcc_coal_prod_impt,3230677930
2019,sctg20_pcc_chem_basic_expt,1447545535
2019,sctg20_pcc_chem_basic_impt,1849573460
2019,sctg21_pcc_chem_pharma_expt,611990284
2019,sctg21_pcc_chem_pharma_impt,5142979191
2019,sctg22_pcc_chem_fert_expt,380480806
2019,sctg22_pcc_chem_fert_impt,394019220
2019,sctg23_pcc_chem_prod_expt,1155400185
2019,sctg23_pcc_chem_prod_impt,2862609926
2019,sctg24_pcc_petr_plast_expt,2435276097
2019,sctg24_pcc_petr_plast_impt,4362566333
2019,sctg25_fwp_logs_expt,386807294
2019,sctg25_fwp_logs_impt,152918618
2019,sctg26_fwp_wood_expt,4912926358
2019,sctg26_fwp_wood_impt,1008658269
2019,sctg27_ppp_papr_puplp_expt,2973059907
2019,sctg27_ppp_papr_puplp_impt,898229514
2019,sctg28_ppp_papr_paper_expt,923651654
2019,sctg28_ppp_papr_paper_impt,1492498811
2019,sctg29_ppp_papr_print_expt,599319318
2019,sctg29_ppp_papr_print_impt,1214333130
2019,sctg30_oth_clth_expt,679240587
2019,sctg30_oth_clth_impt,2944507543
2019,sctg31_cms_min_expt,869920083
2019,sctg31_cms_min_impt,1187673361
2019,sctg32_mit_metl_base_expt,4302304897
2019,sctg32_mit_metl_base_impt,3792298976
2019,sctg33_mit_metl_prod_expt,2672891237
2019,sctg33_mit_metl_prod_impt,2995977711
2019,sctg34_mit_mach_expt,5140429265
2019,sctg34_mit_mach_impt,7512147026
2019,sctg35_mit_elct_expt,21354645288
2019,sctg35_mit_elct_impt,6956268697
2019,sctg36_mit_tran_expt,2652808435
2019,sctg36_mit_tran_impt,9868715324
2019,sctg37_mit_inst_transp_expt,2179151515
2019,sctg37_mit_inst_transp_impt,1359366632
2019,sctg38_mit_inst_prec_expt,3373888785
2019,sctg38_mit_inst_prec_impt,3073922488
2019,sctg39_oth_furn_expt,1445919144
2019,sctg39_oth_furn_impt,1939546661
2019,sctg40_oth_misc_expt,1277793627
2019,sctg40_oth_misc_impt,2078811165
2019,sctg41_waste_scrap_expt,116430380
2019,sctg41_waste_scrap_impt,207699415
2019,transport_expt,2233377730
2019,transport_impt,2447554995
2019,wholesale_trade_expt,3134243404
2019,wholesale_trade_impt,3596310729
2020,accommodations_expt,2140940157
2020,accommodations_impt,2211047318
2020,communications_and_utilities_expt,4548628004
2020,communications_and_utilities_impt,7563266474
2020,construction_expt,238631108
2020,construction_impt,282089047
2020,education_reports_to_sponsors_expt,1357657
2020,education_reports_to_sponsors_impt,113774336
2020,energy_expt,1843883715
2020,energy_impt,3606732592
2020,entertainment_services_expt,314678520
2020,entertainment_services_impt,1070043046
2020,fire_business_and_professional_services_expt,15108498276
2020,fire_business_and_professional_services_impt,25289022772
2020,food_services_expt,207805997
2020,food_services_impt,570440026
2020,government_administration_expt,56704415
2020,government_administration_impt,50385876
2020,health_services_expt,2535730897
2020,health_services_impt,2686064435
2020,higher_education_expt,135956735
2020,higher_education_impt,359572502
2020,personal_and_other_services_and_amusements_expt,766114893
2020,personal_and_other_services_and_amusements_impt,1665078692
2020,retail_trade_expt,708338478
2020,retail_trade_impt,3554811838
2020,sctg01_fkp_lvsk_expt,331052564
2020,sctg01_fkp_lvsk_impt,305909333
2020,sctg02_fkp_agri_cereal_expt,158792569
2020,sctg02_fkp_agri_cereal_impt,775377172
2020,sctg03_fkp_agri_other_expt,2652682101
2020,sctg03_fkp_agri_other_impt,1246552950
2020,sctg04_fkp_feed_expt,326700765
2020,sctg04_fkp_feed_impt,837007213
2020,sctg05_fkp_food_meat_expt,2149141756
2020,sctg05_fkp_food_meat_impt,2926800469
2020,sctg06_fkp_agri_grain_expt,1487515182
2020,sctg06_fkp_agri_grain_impt,1108579126
2020,sctg07_fkp_food_prep_expt,10433198707
2020,sctg07_fkp_food_prep_impt,6873018226
2020,sctg08_fkp_food_alc_expt,2940949976
2020,sctg08_fkp_food_alc_impt,1722286150
2020,sctg10_cms_clay_expt,36862745
2020,sctg10_cms_clay_impt,11027316
2020,sctg11_cms_sand_expt,141772284
2020,sctg11_cms_sand_impt,24312111
2020,sctg13_cms_mine_nonmet_expt,26119598
2020,sctg13_cms_mine_nonmet_impt,63815805
2020,sctg14_cms_mine_met_expt,16250117
2020,sctg14_cms_mine_met_impt,606587067
2020,sctg15_pcc_coal_expt,0
2020,sctg15_pcc_coal_impt,269724325
2020,sctg16_pcc_petr_crude_expt,17395275
2020,sctg16_pcc_petr_crude_impt,1177249418
2020,sctg17_pcc_fuel_expt,1282190
2020,sctg17_pcc_fuel_impt,2924812022
2020,sctg18_pcc_petr_oil_expt,641095
2020,sctg18_pcc_petr_oil_impt,1462406011
2020,sctg19_pcc_coal_prod_expt,828897123
2020,sctg19_pcc_coal_prod_impt,3290529457
2020,sctg20_pcc_chem_basic_expt,1497883159
2020,sctg20_pcc_chem_basic_impt,1860712991
2020,sctg21_pcc_chem_pharma_expt,634167543
2020,sctg21_pcc_chem_pharma_impt,5233110096
2020,sctg22_pcc_chem_fert_expt,387561301
2020,sctg22_pcc_chem_fert_impt,397668089
2020,sctg23_pcc_chem_prod_expt,1193818349
2020,sctg23_pcc_chem_prod_impt,2899182026
2020,sctg24_pcc_petr_plast_expt,2476291593
2020,sctg24_pcc_petr_plast_impt,4424518609
2020,sctg25_fwp_logs_expt,388466082
2020,sctg25_fwp_logs_impt,153525948
2020,sctg26_fwp_wood_expt,4941477698
2020,sctg26_fwp_wood_impt,1015157781
2020,sctg27_ppp_papr_puplp_expt,2881772492
2020,sctg27_ppp_papr_puplp_impt,910830554
2020,sctg28_ppp_papr_paper_expt,941765389
2020,sctg28_ppp_papr_paper_impt,1513398735
2020,sctg29_ppp_papr_print_expt,617569593
2020,sctg29_ppp_papr_print_impt,1239723194
2020,sctg30_oth_clth_expt,682606735
2020,sctg30_oth_clth_impt,2981939073
2020,sctg31_cms_min_expt,891737750
2020,sctg31_cms_min_impt,1206525227
2020,sctg32_mit_metl_base_expt,4256695304
2020,sctg32_mit_metl_base_impt,3759319106
2020,sctg33_mit_metl_prod_expt,2698836093
2020,sctg33_mit_metl_prod_impt,3022349347
2020,sctg34_mit_mach_expt,5313773197
2020,sctg34_mit_mach_impt,7633594982
2020,sctg35_mit_elct_expt,20081194344
2020,sctg35_mit_elct_impt,6989997316
2020,sctg36_mit_tran_expt,2694490876
2020,sctg36_mit_tran_impt,10010255286
2020,sctg37_mit_inst_transp_expt,2213612599
2020,sctg37_mit_inst_transp_impt,1377887381
2020,sctg38_mit_inst_prec_expt,3351464806
2020,sctg38_mit_inst_prec_impt,3125160602
2020,sctg39_oth_furn_expt,1462380207
2020,sctg39_oth_furn_impt,1962524973
2020,sctg40_oth_misc_expt,1277551313
2020,sctg40_oth_misc_impt,2106325952
2020,sctg41_waste_scrap_expt,117578450
2020,sctg41_waste_scrap_impt,205363567
2020,transport_expt,2303877691
2020,transport_impt,2493262169
2020,wholesale_trade_expt,3224527845
2020,wholesale_trade_impt,3647250233
2021,accommodations_expt,2167784416
2021,accommodations_impt,2241150068
2021,communications_and_utilities_expt,4674080145
2021,communications_and_utilities_impt,7686131199
2021,construction_expt,235546122
2021,construction_impt,289519850
2021,education_reports_to_sponsors_expt,1410926
2021,education_reports_to_sponsors_impt,115091243
2021,energy_expt,1911061463
2021,energy_impt,3708157416
2021,entertainment_services_expt,322213552
2021,entertainment_services_impt,1086890545
2021,fire_business_and_professional_services_expt,15542013634
2021,fire_business_and_professional_services_impt,25784989810
2021,food_services_expt,210414392
2021,food_services_impt,577986391
2021,government_administration_expt,57059024
2021,government_administration_impt,51478332
2021,health_services_expt,2621810634
2021,health_services_impt,2718006695
2021,higher_education_expt,140291803
2021,higher_education_impt,363880745
2021,personal_and_other_services_and_amusements_expt,785964130
2021,personal_and_other_services_and_amusements_impt,1687661513
2021,retail_trade_expt,728486129
2021,retail_trade_impt,3598116219
2021,sctg01_fkp_lvsk_expt,331328961
2021,sctg01_fkp_lvsk_impt,309393399
2021,sctg02_fkp_agri_cereal_expt,159087919
2021,sctg02_fkp_agri_cereal_impt,786351480
2021,sctg03_fkp_agri_other_expt,2654564084
2021,sctg03_fkp_agri_other_impt,1264462102
2021,sctg04_fkp_feed_expt,330963889
2021,sctg04_fkp_feed_impt,845359615
2021,sctg05_fkp_food_meat_expt,2179384541
2021,sctg05_fkp_food_meat_impt,2967310387
2021,sctg06_fkp_agri_grain_expt,1508389753
2021,sctg06_fkp_agri_grain_impt,1123137231
2021,sctg07_fkp_food_prep_expt,10579223818
2021,sctg07_fkp_food_prep_impt,6964967649
2021,sctg08_fkp_food_alc_expt,3029403768
2021,sctg08_fkp_food_alc_impt,1744677777
2021,sctg10_cms_clay_expt,36189933
2021,sctg10_cms_clay_impt,10974180
2021,sctg11_cms_sand_expt,138906456
2021,sctg11_cms_sand_impt,24122645
2021,sctg13_cms_mine_nonmet_expt,25597982
2021,sctg13_cms_mine_nonmet_impt,65214167
2021,sctg14_cms_mine_met_expt,15915208
2021,sctg14_cms_mine_met_impt,609842474
2021,sctg15_pcc_coal_expt,0
2021,sctg15_pcc_coal_impt,274085686
2021,sctg16_pcc_petr_crude_expt,17385553
2021,sctg16_pcc_petr_crude_impt,1212450057
2021,sctg17_pcc_fuel_expt,1311332
2021,sctg17_pcc_fuel_impt,2970144630
2021,sctg18_pcc_petr_oil_expt,655666
2021,sctg18_pcc_petr_oil_impt,1485072315
2021,sctg19_pcc_coal_prod_expt,861022328
2021,sctg19_pcc_coal_prod_impt,3360576334
2021,sctg20_pcc_chem_basic_expt,1554850542
2021,sctg20_pcc_chem_basic_impt,1893424115
2021,sctg21_pcc_chem_pharma_expt,670137365
2021,sctg21_pcc_chem_pharma_impt,5321517763
2021,sctg22_pcc_chem_fert_expt,396168678
2021,sctg22_pcc_chem_fert_impt,400855061
2021,sctg23_pcc_chem_prod_expt,1235632825
2021,sctg23_pcc_chem_prod_impt,2936378706
2021,sctg24_pcc_petr_plast_expt,2521455250
2021,sctg24_pcc_petr_plast_impt,4491716484
2021,sctg25_fwp_logs_expt,393052131
2021,sctg25_fwp_logs_impt,154586026
2021,sctg26_fwp_wood_expt,4889985294
2021,sctg26_fwp_wood_impt,1013304535
2021,sctg27_ppp_papr_puplp_expt,2790444337
2021,sctg27_ppp_papr_puplp_impt,922168422
2021,sctg28_ppp_papr_paper_expt,957347940
2021,sctg28_ppp_papr_paper_impt,1534740102
2021,sctg29_ppp_papr_print_expt,634447553
2021,sctg29_ppp_papr_print_impt,1263584233
2021,sctg30_oth_clth_expt,692268174
2021,sctg30_oth_clth_impt,3019204739
2021,sctg31_cms_min_expt,914012820
2021,sctg31_cms_min_impt,1219230145
2021,sctg32_mit_metl_base_expt,4240927477
2021,sctg32_mit_metl_base_impt,3792863797
2021,sctg33_mit_metl_prod_expt,2701608414
2021,sctg33_mit_metl_prod_impt,3047791269
2021,sctg34_mit_mach_expt,5514361755
2021,sctg34_mit_mach_impt,7737859401
2021,sctg35_mit_elct_expt,20231316575
2021,sctg35_mit_elct_impt,7079384699
2021,sctg36_mit_tran_expt,2693285206
2021,sctg36_mit_tran_impt,10129861274
2021,sctg37_mit_inst_transp_expt,2259768527
2021,sctg37_mit_inst_transp_impt,1397174124
2021,sctg38_mit_inst_prec_expt,3404321061
2021,sctg38_mit_inst_prec_impt,3178652183
2021,sctg39_oth_furn_expt,1511677659
2021,sctg39_oth_furn_impt,1979117942
2021,sctg40_oth_misc_expt,1297187536
2021,sctg40_oth_misc_impt,2133055201
2021,sctg41_waste_scrap_expt,118704845
2021,sctg41_waste_scrap_impt,203848274
2021,transport_expt,2369989644
2021,transport_impt,2536451136
2021,wholesale_trade_expt,3309376155
2021,wholesale_trade_impt,3701633009
2022,accommodations_expt,2197609058
2022,accommodations_impt,2270978987
2022,communications_and_utilities_expt,4783562062
2022,communications_and_utilities_impt,7806645159
2022,construction_expt,233621929
2022,construction_impt,297463109
2022,education_reports_to_sponsors_expt,1463368
2022,education_reports_to_sponsors_impt,116450744
2022,energy_expt,2006097273
2022,energy_impt,3875376253
2022,entertainment_services_expt,326527090
2022,entertainment_services_impt,1102032123
2022,fire_business_and_professional_services_expt,15944295967
2022,fire_business_and_professional_services_impt,26264651952
2022,food_services_expt,213315278
2022,food_services_impt,585589892
2022,government_administration_expt,58102838
2022,government_administration_impt,52379230
2022,health_services_expt,2701134235
2022,health_services_impt,2750835579
2022,higher_education_expt,144567736
2022,higher_education_impt,368331073
2022,personal_and_other_services_and_amusements_expt,803438638
2022,personal_and_other_services_and_amusements_impt,1710470286
2022,retail_trade_expt,752273378
2022,retail_trade_impt,3643598406
2022,sctg01_fkp_lvsk_expt,332164664
2022,sctg01_fkp_lvsk_impt,313416098
2022,sctg02_fkp_agri_cereal_expt,159631615
2022,sctg02_fkp_agri_cereal_impt,798709575
2022,sctg03_fkp_agri_other_expt,2660968463
2022,sctg03_fkp_agri_other_impt,1284098535
2022,sctg04_fkp_feed_expt,335840256
2022,sctg04_fkp_feed_impt,854225388
2022,sctg05_fkp_food_meat_expt,2213962361
2022,sctg05_fkp_food_meat_impt,3009913113
2022,sctg06_fkp_agri_grain_expt,1532071583
2022,sctg06_fkp_agri_grain_impt,1138260488
2022,sctg07_fkp_food_prep_expt,10744638825
2022,sctg07_fkp_food_prep_impt,7064593325
2022,sctg08_fkp_food_alc_expt,3116260219
2022,sctg08_fkp_food_alc_impt,1767701575
2022,sctg10_cms_clay_expt,36065762
2022,sctg10_cms_clay_impt,10971125
2022,sctg11_cms_sand_expt,138258706
2022,sctg11_cms_sand_impt,24317185
2022,sctg13_cms_mine_nonmet_expt,25479195
2022,sctg13_cms_mine_nonmet_impt,66958537
2022,sctg14_cms_mine_met_expt,15835872
2022,sctg14_cms_mine_met_impt,619743027
2022,sctg15_pcc_coal_expt,0
2022,sctg15_pcc_coal_impt,280929702
2022,sctg16_pcc_petr_crude_expt,17405734
2022,sctg16_pcc_petr_crude_impt,1249563785
2022,sctg17_pcc_fuel_expt,1349435
2022,sctg17_pcc_fuel_impt,3019545390
2022,sctg18_pcc_petr_oil_expt,674717
2022,sctg18_pcc_petr_oil_impt,1509772695
2022,sctg19_pcc_coal_prod_expt,899556790
2022,sctg19_pcc_coal_prod_impt,3445455796
2022,sctg20_pcc_chem_basic_expt,1623784666
2022,sctg20_pcc_chem_basic_impt,1942533618
2022,sctg21_pcc_chem_pharma_expt,709042873
2022,sctg21_pcc_chem_pharma_impt,5409529365
2022,sctg22_pcc_chem_fert_expt,411761082
2022,sctg22_pcc_chem_fert_impt,406481921
2022,sctg23_pcc_chem_prod_expt,1291487605
2022,sctg23_pcc_chem_prod_impt,2980332261
2022,sctg24_pcc_petr_plast_expt,2601686123
2022,sctg24_pcc_petr_plast_impt,4583132717
2022,sctg25_fwp_logs_expt,398774869
2022,sctg25_fwp_logs_impt,156291664
2022,sctg26_fwp_wood_expt,4843452045
2022,sctg26_fwp_wood_impt,1014922671
2022,sctg27_ppp_papr_puplp_expt,2788266174
2022,sctg27_ppp_papr_puplp_impt,941069219
2022,sctg28_ppp_papr_paper_expt,984040356
2022,sctg28_ppp_papr_paper_impt,1562226218
2022,sctg29_ppp_papr_print_expt,653066481
2022,sctg29_ppp_papr_print_impt,1286008964
2022,sctg30_oth_clth_expt,713414788
2022,sctg30_oth_clth_impt,3063791525
2022,sctg31_cms_min_expt,942123348
2022,sctg31_cms_min_impt,1235780079
2022,sctg32_mit_metl_base_expt,4254532345
2022,sctg32_mit_metl_base_impt,3845206872
2022,sctg33_mit_metl_prod_expt,2696903562
2022,sctg33_mit_metl_prod_impt,3084375693
2022,sctg34_mit_mach_expt,5687856010
2022,sctg34_mit_mach_impt,7860836588
2022,sctg35_mit_elct_expt,20499499572
2022,sctg35_mit_elct_impt,7188081551
2022,sctg36_mit_tran_expt,2743810064
2022,sctg36_mit_tran_impt,10266361883
2022,sctg37_mit_inst_transp_expt,2357907259
2022,sctg37_mit_inst_transp_impt,1425673509
2022,sctg38_mit_inst_prec_expt,3468065127
2022,sctg38_mit_inst_prec_impt,3233256814
2022,sctg39_oth_furn_expt,1557144610
2022,sctg39_oth_furn_impt,1998869782
2022,sctg40_oth_misc_expt,1324173837
2022,sctg40_oth_misc_impt,2161877578
2022,sctg41_waste_scrap_expt,119931922
2022,sctg41_waste_scrap_impt,204399537
2022,transport_expt,2428726270
2022,transport_impt,2580988864
2022,wholesale_trade_expt,3385453318
2022,wholesale_trade_impt,3763035037
2023,accommodations_expt,2227570056
2023,accommodations_impt,2301319739
2023,communications_and_utilities_expt,4877071569
2023,communications_and_utilities_impt,7930775403
2023,construction_expt,231824652
2023,construction_impt,305776165
2023,education_reports_to_sponsors_expt,1509040
2023,education_reports_to_sponsors_impt,117854719
2023,energy_expt,2098993362
2023,energy_impt,4040614320
2023,entertainment_services_expt,330217446
2023,entertainment_services_impt,1116815808
2023,fire_business_and_professional_services_expt,16317898929
2023,fire_business_and_professional_services_impt,26743885656
2023,food_services_expt,216228394
2023,food_services_impt,593348544
2023,government_administration_expt,59061340
2023,government_administration_impt,53252249
2023,health_services_expt,2781368531
2023,health_services_impt,2784709001
2023,higher_education_expt,148360465
2023,higher_education_impt,372916184
2023,personal_and_other_services_and_amusements_expt,819045879
2023,personal_and_other_services_and_amusements_impt,1733545449
2023,retail_trade_expt,777593013
2023,retail_trade_impt,3690169476
2023,sctg01_fkp_lvsk_expt,335498298
2023,sctg01_fkp_lvsk_impt,316783139
2023,sctg02_fkp_agri_cereal_expt,161265032
2023,sctg02_fkp_agri_cereal_impt,808693829
2023,sctg03_fkp_agri_other_expt,2687610110
2023,sctg03_fkp_agri_other_impt,1300815322
2023,sctg04_fkp_feed_expt,339443617
2023,sctg04_fkp_feed_impt,864174305
2023,sctg05_fkp_food_meat_expt,2238531364
2023,sctg05_fkp_food_meat_impt,3049633756
2023,sctg06_fkp_agri_grain_expt,1548600371
2023,sctg06_fkp_agri_grain_impt,1152877775
2023,sctg07_fkp_food_prep_expt,10862118711
2023,sctg07_fkp_food_prep_impt,7153552711
2023,sctg08_fkp_food_alc_expt,3191799986
2023,sctg08_fkp_food_alc_impt,1790733123
2023,sctg10_cms_clay_expt,36395393
2023,sctg10_cms_clay_impt,10982383
2023,sctg11_cms_sand_expt,139439035
2023,sctg11_cms_sand_impt,24734023
2023,sctg13_cms_mine_nonmet_expt,25692298
2023,sctg13_cms_mine_nonmet_impt,69021023
2023,sctg14_cms_mine_met_expt,15967075
2023,sctg14_cms_mine_met_impt,634731378
2023,sctg15_pcc_coal_expt,0
2023,sctg15_pcc_coal_impt,288839376
2023,sctg16_pcc_petr_crude_expt,17574104
2023,sctg16_pcc_petr_crude_impt,1286929225
2023,sctg17_pcc_fuel_expt,1398821
2023,sctg17_pcc_fuel_impt,3070470565
2023,sctg18_pcc_petr_oil_expt,699410
2023,sctg18_pcc_petr_oil_impt,1535235282
2023,sctg19_pcc_coal_prod_expt,943070774
2023,sctg19_pcc_coal_prod_impt,3543614270
2023,sctg20_pcc_chem_basic_expt,1701841029
2023,sctg20_pcc_chem_basic_impt,2008549898
2023,sctg21_pcc_chem_pharma_expt,751591642
2023,sctg21_pcc_chem_pharma_impt,5500043595
2023,sctg22_pcc_chem_fert_expt,432223636
2023,sctg22_pcc_chem_fert_impt,414765722
2023,sctg23_pcc_chem_prod_expt,1358171533
2023,sctg23_pcc_chem_prod_impt,3031196468
2023,sctg24_pcc_petr_plast_expt,2706094072
2023,sctg24_pcc_petr_plast_impt,4691997823
2023,sctg25_fwp_logs_expt,404098569
2023,sctg25_fwp_logs_impt,157737634
2023,sctg26_fwp_wood_expt,4782741038
2023,sctg26_fwp_wood_impt,1017487584
2023,sctg27_ppp_papr_puplp_expt,2832368249
2023,sctg27_ppp_papr_puplp_impt,964228049
2023,sctg28_ppp_papr_paper_expt,1015708411
2023,sctg28_ppp_papr_paper_impt,1591619364
2023,sctg29_ppp_papr_print_expt,675083522
2023,sctg29_ppp_papr_print_impt,1307584541
2023,sctg30_oth_clth_expt,741470568
2023,sctg30_oth_clth_impt,3113443683
2023,sctg31_cms_min_expt,979456532
2023,sctg31_cms_min_impt,1254670885
2023,sctg32_mit_metl_base_expt,4304052688
2023,sctg32_mit_metl_base_impt,3935896813
2023,sctg33_mit_metl_prod_expt,2701089217
2023,sctg33_mit_metl_prod_impt,3131826233
2023,sctg34_mit_mach_expt,5886294978
2023,sctg34_mit_mach_impt,7996116131
2023,sctg35_mit_elct_expt,21257207245
2023,sctg35_mit_elct_impt,7323461269
2023,sctg36_mit_tran_expt,2832515819
2023,sctg36_mit_tran_impt,10415351907
2023,sctg37_mit_inst_transp_expt,2451289212
2023,sctg37_mit_inst_transp_impt,1454039209
2023,sctg38_mit_inst_prec_expt,3558544016
2023,sctg38_mit_inst_prec_impt,3291069324
2023,sctg39_oth_furn_expt,1618385274
2023,sctg39_oth_furn_impt,2020476509
2023,sctg40_oth_misc_expt,1361252896
2023,sctg40_oth_misc_impt,2192352959
2023,sctg41_waste_scrap_expt,121163070
2023,sctg41_waste_scrap_impt,206843001
2023,transport_expt,2480550554
2023,transport_impt,2626004894
2023,wholesale_trade_expt,3455868936
2023,wholesale_trade_impt,3829628182
2024,accommodations_expt,2264341091
2024,accommodations_impt,2332087783
2024,communications_and_utilities_expt,4970047487
2024,communications_and_utilities_impt,8053112549
2024,construction_expt,231511658
2024,construction_impt,314085924
2024,education_reports_to_sponsors_expt,1557253
2024,education_reports_to_sponsors_impt,119304966
2024,energy_expt,2192328705
2024,energy_impt,4206746547
2024,entertainment_services_expt,334240978
2024,entertainment_services_impt,1131775113
2024,fire_business_and_professional_services_expt,16656602142
2024,fire_business_and_professional_services_impt,27216286213
2024,food_services_expt,219810788
2024,food_services_impt,601252019
2024,government_administration_expt,59933879
2024,government_administration_impt,54171289
2024,health_services_expt,2861360940
2024,health_services_impt,2819651522
2024,higher_education_expt,152348600
2024,higher_education_impt,377648962
2024,personal_and_other_services_and_amusements_expt,835164208
2024,personal_and_other_services_and_amusements_impt,1757084094
2024,retail_trade_expt,802397137
2024,retail_trade_impt,3736833525
2024,sctg01_fkp_lvsk_expt,339794317
2024,sctg01_fkp_lvsk_impt,320835187
2024,sctg02_fkp_agri_cereal_expt,163322171
2024,sctg02_fkp_agri_cereal_impt,820360488
2024,sctg03_fkp_agri_other_expt,2722040691
2024,sctg03_fkp_agri_other_impt,1319610610
2024,sctg04_fkp_feed_expt,343786462
2024,sctg04_fkp_feed_impt,874886307
2024,sctg05_fkp_food_meat_expt,2267221478
2024,sctg05_fkp_food_meat_impt,3093009080
2024,sctg06_fkp_agri_grain_expt,1568409319
2024,sctg06_fkp_agri_grain_impt,1168479744
2024,sctg07_fkp_food_prep_expt,11002768139
2024,sctg07_fkp_food_prep_impt,7251883552
2024,sctg08_fkp_food_alc_expt,3274457409
2024,sctg08_fkp_food_alc_impt,1815170640
2024,sctg10_cms_clay_expt,36807004
2024,sctg10_cms_clay_impt,11026462
2024,sctg11_cms_sand_expt,140939007
2024,sctg11_cms_sand_impt,25114232
2024,sctg13_cms_mine_nonmet_expt,25963235
2024,sctg13_cms_mine_nonmet_impt,71197394
2024,sctg14_cms_mine_met_expt,16134855
2024,sctg14_cms_mine_met_impt,648856559
2024,sctg15_pcc_coal_expt,0
2024,sctg15_pcc_coal_impt,296449274
2024,sctg16_pcc_petr_crude_expt,17798673
2024,sctg16_pcc_petr_crude_impt,1324921721
2024,sctg17_pcc_fuel_expt,1452298
2024,sctg17_pcc_fuel_impt,3123438410
2024,sctg18_pcc_petr_oil_expt,726149
2024,sctg18_pcc_petr_oil_impt,1561719205
2024,sctg19_pcc_coal_prod_expt,988305583
2024,sctg19_pcc_coal_prod_impt,3641635219
2024,sctg20_pcc_chem_basic_expt,1782816030
2024,sctg20_pcc_chem_basic_impt,2069553314
2024,sctg21_pcc_chem_pharma_expt,795630225
2024,sctg21_pcc_chem_pharma_impt,5592124883
2024,sctg22_pcc_chem_fert_expt,451887482
2024,sctg22_pcc_chem_fert_impt,423474035
2024,sctg23_pcc_chem_prod_expt,1426702779
2024,sctg23_pcc_chem_prod_impt,3082962425
2024,sctg24_pcc_petr_plast_expt,2809287564
2024,sctg24_pcc_petr_plast_impt,4801425868
2024,sctg25_fwp_logs_expt,409350198
2024,sctg25_fwp_logs_impt,159215237
2024,sctg26_fwp_wood_expt,4738630353
2024,sctg26_fwp_wood_impt,1021402450
2024,sctg27_ppp_papr_puplp_expt,2858645916
2024,sctg27_ppp_papr_puplp_impt,985406430
2024,sctg28_ppp_papr_paper_expt,1044186597
2024,sctg28_ppp_papr_paper_impt,1621728064
2024,sctg29_ppp_papr_print_expt,696879519
2024,sctg29_ppp_papr_print_impt,1328884967
2024,sctg30_oth_clth_expt,768998151
2024,sctg30_oth_clth_impt,3164245709
2024,sctg31_cms_min_expt,1018854491
2024,sctg31_cms_min_impt,1274861144
2024,sctg32_mit_metl_base_expt,4348932422
2024,sctg32_mit_metl_base_impt,4013704397
2024,sctg33_mit_metl_prod_expt,2716456042
2024,sctg33_mit_metl_prod_impt,3180964712
2024,sctg34_mit_mach_expt,6078213015
2024,sctg34_mit_mach_impt,8140536145
2024,sctg35_mit_elct_expt,21655718974
2024,sctg35_mit_elct_impt,7447470268
2024,sctg36_mit_tran_expt,2941526495
2024,sctg36_mit_tran_impt,10574122747
2024,sctg37_mit_inst_transp_expt,2554048938
2024,sctg37_mit_inst_transp_impt,1484286916
2024,sctg38_mit_inst_prec_expt,3662744754
2024,sctg38_mit_inst_prec_impt,3349755414
2024,sctg39_oth_furn_expt,1679872913
2024,sctg39_oth_furn_impt,2043892709
2024,sctg40_oth_misc_expt,1402579599
2024,sctg40_oth_misc_impt,2223872356
2024,sctg41_waste_scrap_expt,122479782
2024,sctg41_waste_scrap_impt,208814824
2024,transport_expt,2531982497
2024,transport_impt,2671460359
2024,wholesale_trade_expt,3526639958
2024,wholesale_trade_impt,3896438871
2025,accommodations_expt,2310272963
2025,accommodations_impt,2364298711
2025,communications_and_utilities_expt,5073473219
2025,communications_and_utilities_impt,8177263334
2025,construction_expt,231258785
2025,construction_impt,323299234
2025,education_reports_to_sponsors_expt,1608663
2025,education_reports_to_sponsors_impt,120803557
2025,energy_expt,2296901322
2025,energy_impt,4393168044
2025,entertainment_services_expt,341065601
2025,entertainment_services_impt,1148359458
2025,fire_business_and_professional_services_expt,17053986702
2025,fire_business_and_professional_services_impt,27705667829
2025,food_services_expt,224293880
2025,food_services_impt,609439612
2025,government_administration_expt,60780348
2025,government_administration_impt,54970223
2025,health_services_expt,2933957123
2025,health_services_impt,2855610540
2025,higher_education_expt,156585299
2025,higher_education_impt,382531945
2025,personal_and_other_services_and_amusements_expt,849681961
2025,personal_and_other_services_and_amusements_impt,1781364884
2025,retail_trade_expt,824500438
2025,retail_trade_impt,3783382712
2025,sctg01_fkp_lvsk_expt,347745784
2025,sctg01_fkp_lvsk_impt,326486408
2025,sctg02_fkp_agri_cereal_expt,166971768
2025,sctg02_fkp_agri_cereal_impt,835764001
2025,sctg03_fkp_agri_other_expt,2786090866
