104 104
1 73 2.8435801252636265E-8
1 74 1.6823031651605196E-9
1 75 -3.753827351194943E-9
1 76 9.89736996467837E-11
1 77 9.267643932419976E-10
1 78 3.724458897334097E-10
1 79 6.782968151682833E-9
1 80 2.3496757655599096E-9
1 81 7.231505713742214E-8
1 82 1.3708707862108423E-8
1 83 5.07861735647726E-10
1 84 6.04126873997792E-9
1 85 2.3464078504408705E-8
1 86 -5.366249840414605E-8
1 87 0.0
1 88 2.0570025289111097E-14
1 89 5.310380354263361E-10
1 90 1.59623826280706E-11
1 91 -1.1155287334678874E-9
1 92 1.9295220805426275E-9
1 93 0.0
1 94 -4.440892098500626E-12
1 95 2.0246944898672767E-9
1 96 3.729724241085446E-12
1 97 -1.4780304568820335E-10
1 98 -6.489564441380935E-11
1 99 -4.640482442752614E-12
1 100 -6.008693542725041E-12
1 101 -5.869933011881656E-12
1 102 -3.339994947282321E-12
1 103 -7.835065929384655E-12
2 0 8.93673215127227E-8
2 1 6.116770045643606E-8
2 2 9.346796269861015E9
2 3 -4.073429196924012E-8
2 4 -1.6683364472460757E-7
2 5 -1.2299283885890445E-7
2 6 -8.096529104566461E-7
2 7 -1.5013352932918405E-7
2 8 5.665779214704735E-9
2 9 7.45408030081571E-9
2 10 -2.5654184627729717E-10
2 11 2.7047340497538583E-8
2 12 3.3912359510990016E-9
2 13 2.1150502507451995E-8
2 14 -1.0035947078055743E-8
2 15 -3.5464245220416237E-9
2 16 -7.135249011640548E-10
2 17 9.043373708110475E-9
2 18 -5.597201006545695E-9
2 19 -1.1823128451889618E-8
2 20 -1.8089463002069164E-9
2 21 2.5918681254826196E-8
2 22 1.633178326613277E-8
2 23 -7.56941417102715E-9
2 24 2.8456206789658816E-9
2 25 4.81887722431654E-8
2 26 -1.3543111148474153E-9
2 27 -3.3896149388141302E-9
2 28 2.6056264304090162E-8
2 29 3.3370236493769654E-8
2 30 -1.8092472121266101E-9
2 31 4.313029142673718E-8
2 32 1.093212426664743E-8
2 33 -6.327709781310561E-9
2 34 -1.9975631900822927E-9
2 35 -3.57775396564364E-9
2 36 -5.582021854485314E-9
2 37 -5.074123126786066E-9
2 38 -1.287092518857889E-9
2 39 -2.604370907762451E-8
2 40 5.020629788015294E-7
2 41 1.8718733614137868E-8
2 42 8.374353382549348E-8
2 43 7.045351845820956E-9
2 44 -2.716279095412126E-8
2 45 -5.027352171864463E-9
2 46 -1.3294856647516426E-8
2 47 -9.868175755357447E-9
2 48 -1.4832689190459937E-7
2 49 2.4138660876881293E-8
2 50 -4.5789827746818604E-9
2 51 -4.259300274382708E-8
2 52 7.402285784407698E-7
2 53 7.099915846972356E-11
2 54 -2.6040122018620603E-8
2 55 4.4515570070397776E-10
2 56 -6.666787872453676E-9
2 57 1.1946475195503617E-7
2 58 -5.662624890224918E-11
2 59 -4.873391938460852E-8
2 60 -9.057282795336455E-14
2 61 -1.764878449003228E-11
2 62 -3.075738964532991E-10
2 63 -1.2636199696628555E-8
2 64 -6.998819289870979E-9
2 65 0.0
2 66 5.290339427667864E-8
2 67 -3.1795625884886196E-7
2 68 -3.828246867579251E-8
2 69 -6.357140912547109E-7
2 70 -5.215615570471519E-8
2 71 6.131968943941562E-8
2 72 -4.250494860434124E-8
2 73 -9.097978886275315E-9
2 74 4.594506021550739E-9
2 75 -1.9814684870363524E-8
2 76 1.38496996207912E-9
2 77 4.416995085627658E-9
2 78 -2.878564050403536E-8
2 79 -8.56969046560981E-8
2 80 -1.3757603945134638E-8
2 81 8.739495973381929E-10
2 82 2.3338543898745544E-8
2 83 -9.357738596517617E-9
2 84 -4.711865546292793E-9
2 85 2.5676246173989465E-8
2 86 -7.057510950271615E-7
2 87 -8.468690422383574E-11
2 88 2.8420916039849285E-13
2 89 -3.64089471997804E-9
2 90 -2.126553903396197E-9
2 91 -1.8040077743305453E-9
2 92 3.2290188474130163E-9
2 93 -1.046469617236301E-11
2 94 -4.667265633979059E-11
2 95 6.428404885287395E-10
2 96 -1.4951439959574457E-11
2 97 -8.065859752290671E-10
2 98 -2.35320385399973E-9
2 99 -1.1645973074791982E-10
2 100 -3.894946587479353E-10
2 101 -2.2816459832597502E-10
2 102 -1.9258550310041755E-10
2 103 -2.9463365081028314E-10
3 0 -2.6406045121285466E-8
3 1 -1.9544043148877264E-8
3 2 -5.5363824023668174E-8
3 3 5.5970693869955635E9
3 4 9.025483002769724E-8
3 5 5.432029568895026E-8
3 6 3.593419016086498E-7
3 7 6.588834718414405E-8
3 8 -2.688161335417953E-10
3 9 -3.3305544677688954E-10
3 10 -8.658712464137745E-12
3 11 -1.1452576709265763E-9
3 12 -4.513738227838954E-10
3 13 -7.990420177864722E-10
3 14 7.84931899686451E-10
3 15 2.83322116635122E-10
3 16 -4.096273084918876E-10
3 17 -7.36564483713489E-10
3 18 -3.2011706405408487E-9
3 19 5.746417014867515E-10
3 20 -1.1838483055496454E-9
3 21 -1.1689186459429871E-9
3 22 -9.579087778394752E-10
3 23 2.1061303282059988E-9
3 24 1.4676822657659383E-9
3 25 -1.6583692187414115E-8
3 26 -7.660309225585637E-11
3 27 -1.5505213614713607E-9
3 28 -3.3505550685591037E-9
3 29 -3.3192284547812858E-9
3 30 3.191237424929336E-9
3 31 -1.673970313803493E-8
3 32 -3.8348683032340805E-9
3 33 -4.721369661421074E-9
3 34 -1.901875220301653E-10
3 35 -7.956286936967251E-10
3 36 2.630679909942784E-10
3 37 -6.575456442039756E-10
3 38 -6.321918466160083E-11
3 39 3.1683491331125816E-9
3 40 -1.6752874635963915E-8
3 41 -6.332096246738978E-10
3 42 4.25892116383169E-9
3 43 -5.639756818940837E-9
3 44 9.747450965532447E-9
3 45 -1.542145647606069E-10
3 46 -1.3207278051382739E-8
3 47 1.4486644326928128E-9
3 48 -8.382163365324E-7
3 49 -1.733718803528525E-8
3 50 -2.236266964019054E-9
3 51 -3.088757977152915E-8
3 52 5.961560405390514E-9
3 53 1.5788926157161785E-11
3 54 1.0791606639477659E-9
3 55 -2.229843026995816E-9
3 56 0.0
3 57 -4.742433740123676E-8
3 58 -3.7617468404143063E-10
3 59 -2.2312678529969655E-11
3 60 0.0
3 61 0.0
3 62 0.0
3 63 -1.1221991307555101E-9
3 64 -1.5553003626451209E-9
3 65 0.0
3 66 3.8870055701953784E-8
3 67 4.317461489777689E-8
3 68 -2.5755107051904656E-8
3 69 9.715124318854616E-8
3 70 -6.37891438358801E-9
3 71 5.451353333571657E-9
3 72 5.960668873283946E-8
3 73 6.31035714720592E-8
3 74 1.2670097346766032E-8
3 75 -1.968855381802801E-9
3 76 1.2249617176401495E-9
3 77 8.47846625584602E-9
3 78 2.362345838851421E-9
3 79 1.3507390832396155E-8
3 80 6.808156073321017E-9
3 81 1.3993630753235856E-7
3 82 -7.1500132894599675E-9
3 83 2.4573630657904643E-9
3 84 1.8279901185533886E-9
3 85 1.4647758411875556E-8
3 86 2.955737024448993E-8
3 87 -1.3296064143646204E-9
3 88 1.1827763761725195E-14
3 89 1.4542502603105845E-9
3 90 1.740441481753634E-10
3 91 6.894548718448082E-10
3 92 -1.219524623815641E-9
3 93 -6.953092202793545E-11
3 94 -1.3147466589565945E-11
3 95 3.5211207516955463E-9
3 96 -3.3225575669380632E-12
3 97 -7.163151121481145E-11
3 98 -1.5463683666894212E-9
3 99 -1.722781917123939E-10
3 100 -2.1472956746038108E-10
3 101 -1.7373769090056612E-10
3 102 -1.2240874980307126E-10
3 103 -2.561932888056617E-10
4 0 -1.0796887140628225E-7
4 1 -7.386038661306483E-8
4 2 -1.8650207229832647E-7
4 3 7.835953233326569E-8
4 4 9.96322545092717E9
4 5 2.8722788052388395E-7
4 6 1.8645278267435482E-6
4 7 3.5019149140734275E-7
4 8 8.756616392208079E-11
4 9 1.1240119889876379E-10
4 10 -2.098112197288024E-10
4 11 7.281720430090572E-10
4 12 -5.659776839626349E-10
4 13 2.050666214403697E-9
4 14 1.494381691488325E-8
4 15 7.48434336845099E-9
4 16 1.0926438595417943E-8
4 17 2.499591243057703E-9
4 18 -7.1201107731383915E-9
4 19 7.352449302752596E-10
4 20 2.4329434303399603E-9
4 21 6.329209419434808E-8
4 22 -1.2170801521501379E-9
4 23 2.5013941846005707E-8
4 24 2.8092091118584772E-8
4 25 -4.631867364027519E-8
4 26 5.344368172952171E-9
4 27 -4.988076683562716E-10
4 28 1.989560418094579E-8
4 29 5.490747716100659E-9
4 30 4.874287407407608E-8
4 31 -4.1433253848420634E-8
4 32 1.0033833735646315E-8
4 33 -1.001798164256676E-8
4 34 -2.1787242269458256E-9
4 35 -6.504977383811744E-10
4 36 1.1010298315588055E-8
4 37 1.7170719692377978E-8
4 38 -2.23071911269354E-9
4 39 1.3656101969300328E-7
4 40 3.2506187569026116E-8
4 41 1.2350986083211314E-7
4 42 1.568748908405487E-7
4 43 1.0953404709335478E-8
4 44 1.7364760573301563E-7
4 45 -2.300332850140353E-7
4 46 -9.828608187213384E-10
4 47 1.6955449357621595E-8
4 48 -9.544118586211818E-6
4 49 5.199027829337791E-7
4 50 9.118143302207827E-8
4 51 -9.488515408655865E-8
4 52 1.1258196008911551E-6
4 53 2.743093910559155E-10
4 54 -8.154678417376051E-10
4 55 7.482956113673328E-10
4 56 0.0
4 57 -2.03559229151945E-7
4 58 -6.557396640885793E-11
4 59 -3.450338089647357E-9
4 60 -1.1740922444215414E-11
4 61 -3.74299441090706E-13
4 62 0.0
4 63 -1.3935832584897036E-7
4 64 -2.7021058375949346E-8
4 65 0.0
4 66 1.2543166216703066E-7
4 67 6.523788021600802E-7
4 68 -8.181750601019638E-8
4 69 9.032494124825054E-7
4 70 -6.365447695941449E-7
4 71 7.36287994769515E-7
4 72 3.217765716743457E-7
4 73 5.89252524953007E-7
4 74 -1.0011710032077943E-8
4 75 -2.475462625079618E-7
4 76 5.559329436917739E-8
4 77 7.618458752571363E-9
4 78 1.1967976030441913E-8
4 79 1.4106083053554017E-7
4 80 5.4002298180449846E-8
4 81 1.533526345486708E-6
4 82 -3.1337940765451253E-8
4 83 3.884284720697881E-9
4 84 1.928459270979701E-8
4 85 6.235204995093597E-8
4 86 -2.2101791745763145E-8
4 87 0.0
4 88 4.0722052543029235E-10
4 89 1.634834017212709E-8
4 90 -7.753138912664757E-11
4 91 2.99753050880218E-9
4 92 -5.245970245163678E-9
4 93 -1.1871845825231992E-11
4 94 -1.894512749554475E-9
4 95 4.0050208847080134E-8
4 96 -5.7724555417062553E-11
4 97 -8.89543326789718E-9
4 98 -6.369646143866703E-9
4 99 -3.9193537304527126E-10
4 100 -8.435421250396757E-10
4 101 -7.288241121727879E-10
4 102 -1.9938255491069867E-9
4 103 -7.208313945739064E-10
5 0 -7.743609615985213E-8
5 1 -5.807539861733877E-8
5 2 -1.3884193879015824E-7
5 3 4.6246931793716146E-8
5 4 2.852903008103556E-7
5 5 6.924555257435956E9
5 6 1.1176225502914803E-6
5 7 2.0554549599514174E-7
5 8 -2.5855099063589316E-11
5 9 -1.2800598120321624E-11
5 10 -8.854372270649038E-12
5 11 1.261058152407671E-10
5 12 2.852894975773708E-9
5 13 2.2419962372928737E-9
5 14 4.98735418519477E-9
5 15 2.485052656181561E-9
5 16 5.12384546495209E-10
5 17 -2.3989370764004444E-9
5 18 -6.721994739342316E-9
5 19 4.760491956863324E-12
5 20 -3.906929069354212E-9
5 21 -2.2580200308805918E-10
5 22 -1.2123969386766015E-9
5 23 7.0875611686766085E-9
5 24 5.737301125228513E-9
5 25 -4.846763966034972E-8
5 26 -1.5382699459633647E-9
5 27 -1.7493618067566912E-9
5 28 -8.903387308047475E-9
5 29 -9.98156000031318E-9
5 30 1.13457940876666E-8
5 31 -4.970331142903554E-8
5 32 -1.0057282711048482E-8
5 33 -9.607526172211617E-9
5 34 -2.4673874999681554E-10
5 35 -1.8098794296734735E-9
5 36 2.648084598775232E-9
5 37 1.68270978381808E-9
5 38 -3.224857418237994E-10
5 39 -3.594060069920641E-8
5 40 -1.6326843615654517E-8
5 41 5.4533124113450414E-9
5 42 -3.3157735891875576E-8
5 43 -5.615265608880124E-9
5 44 3.621922411663899E-8
5 45 -8.28027215801628E-8
5 46 -2.0499686953442723E-8
5 47 6.283865215054567E-9
5 48 -2.8400174142777495E-6
5 49 2.0440948822795384E-7
5 50 6.806996155623528E-8
5 51 -4.380348954140675E-8
5 52 2.3434622100414975E-7
5 53 8.505362692405675E-11
5 54 3.387380961599659E-11
5 55 4.838414131260092E-9
5 56 0.0
5 57 -1.4450938417102657E-7
5 58 0.0
5 59 -1.0528333984155651E-9
5 60 -1.1368194465078774E-11
5 61 -1.2204429921063745E-12
5 62 0.0
5 63 -5.745952112097131E-8
5 64 -8.378273194929423E-9
5 65 0.0
5 66 6.868637821258876E-8
5 67 1.5116985299609094E-7
5 68 -4.555554556669598E-8
5 69 2.5493686403936224E-7
5 70 -2.925526811434105E-7
5 71 3.242648850716758E-7
5 72 1.2568952037514045E-7
5 73 1.6800184504288715E-7
5 74 -7.645455928017598E-9
5 75 -1.1321693547019702E-7
5 76 4.3293248762538925E-10
5 77 -1.6301868667890131E-9
5 78 4.835193039355715E-9
5 79 4.367137437719966E-8
5 80 1.3098521609771816E-8
5 81 4.640080896829204E-7
5 82 -2.2249932635142427E-8
5 83 2.9242973523964414E-9
5 84 2.2437155733052744E-9
5 85 1.1242544459548948E-8
5 86 9.180887920400514E-10
5 87 0.0
5 88 2.8798034157533642E-12
5 89 4.273569024333483E-9
5 90 -6.211122383330668E-11
5 91 2.149852115533305E-9
5 92 -3.716083635170004E-9
5 93 2.407425930785447E-13
5 94 -6.918770341449117E-10
5 95 1.3525749063657409E-8
5 96 -1.789834019863779E-11
5 97 -3.6677201209410585E-9
5 98 -3.773607204493601E-9
5 99 -2.8987834355120867E-10
5 100 -3.035687257124664E-10
5 101 -3.701776662978773E-10
5 102 6.752998160663992E-11
5 103 -4.5206149934529094E-10
6 0 -6.176026801236864E-7
6 1 -4.7012363384672947E-7
6 2 -1.0764652118340305E-6
6 3 3.624394532742911E-7
6 4 2.186447189445673E-6
6 5 1.3234838438443405E-6
6 6 2.6674624839716076E10
6 7 1.6122095833903354E-6
6 8 3.35581217250149E-10
6 9 4.950562511256934E-10
6 10 -1.1885820268157002E-9
6 11 4.342783848163588E-10
6 12 2.6343856876109143E-9
6 13 8.8315041217553E-9
6 14 2.167876151380073E-8
6 15 1.097993044883489E-8
6 16 -4.7883940668241434E-9
6 17 2.9037288086461483E-9
6 18 -2.7208014318062327E-8
6 19 4.820470324951767E-9
6 20 -4.797224992580402E-9
6 21 -3.351453120182723E-8
6 22 1.2389553016339383E-9
6 23 -1.521133964630488E-8
6 24 2.7253704088462548E-8
6 25 -4.082303549110617E-7
6 26 -1.1922390221225794E-9
6 27 -7.48119621143994E-9
6 28 -5.7372469465380984E-8
6 29 -2.3515927026589837E-8
6 30 6.387614357658816E-8
6 31 -4.242288332127739E-7
6 32 -8.543345160638394E-8
6 33 -6.353497796336202E-8
6 34 -2.0540411637958833E-9
6 35 -2.876713319700455E-9
6 36 2.1185610570020662E-8
6 37 1.3803651569527037E-8
6 38 -6.152332710326388E-9
6 39 -9.698149179737123E-8
6 40 -1.0632127909713372E-7
6 41 -1.776871982704949E-8
6 42 -3.557626867243025E-7
6 43 -8.158040255648394E-8
6 44 2.574110524258682E-7
6 45 -2.521420142499847E-7
6 46 -1.4789126593009458E-7
6 47 9.37405670533296E-9
6 48 -1.874126779889968E-5
6 49 7.90377883153307E-7
6 50 1.0203453262409419E-7
6 51 -3.325563421298322E-7
6 52 1.6048475150953551E-6
6 53 3.4758781675155373E-10
6 54 -3.738435178402635E-9
6 55 1.1368984178762038E-8
6 56 0.0
6 57 -1.1710997892073823E-6
6 58 -5.472588395859036E-10
6 59 -5.441781900361106E-9
6 60 -3.671367840170822E-11
6 61 -3.275687024998495E-10
6 62 0.0
6 63 -2.3351169589429975E-7
6 64 -3.4239406281566083E-8
6 65 0.0
6 66 3.50190675114118E-7
6 67 1.0976292365643595E-6
6 68 -2.3278678198190892E-7
6 69 1.5469466514997572E-6
6 70 -1.0343008777300258E-6
6 71 1.2057614589960433E-6
6 72 7.172590244419387E-7
6 73 1.1774988450979963E-6
6 74 2.602290114956339E-10
6 75 -4.007825837952646E-7
6 76 6.78264985793609E-8
6 77 4.641219032623636E-8
6 78 3.1155594097465104E-8
6 79 2.8548002790712224E-7
6 80 1.0376805218710743E-7
6 81 3.0393463274591197E-6
6 82 -1.9776738022617823E-7
6 83 7.95966778760083E-9
6 84 1.2417309552377145E-8
6 85 -4.720623422578204E-8
6 86 -1.0111650973804647E-7
6 87 -8.919686618234127E-10
6 88 4.2082510207605756E-10
6 89 3.007616509232458E-8
6 90 -1.023219023601923E-10
6 91 1.7046601989361335E-8
6 92 -2.980385756466436E-8
6 93 -1.0037608838795302E-10
6 94 -1.9921260879978804E-9
6 95 8.059523329434233E-8
6 96 -7.31449700396177E-11
6 97 -1.4905372143695218E-8
6 98 -2.0225343178026378E-8
6 99 -1.1112675224467239E-9
6 100 -2.2458692683358095E-9
6 101 -1.7278409814025508E-9
6 102 -3.4469564980099676E-9
6 103 -1.910620994749479E-9
7 0 -1.1122732936028522E-7
7 1 -8.409037231964573E-8
7 2 -1.9933445033124832E-7
7 3 6.506658122296238E-8
7 4 3.964379266640707E-7
7 5 2.3818893609522082E-7
7 6 1.5798424652023514E-6
7 7 7.700534362430678E9
7 8 6.675190026271529E-11
7 9 1.670985014037737E-10
7 10 2.3265634162202126E-10
7 11 1.3347555560750101E-9
7 12 -1.452975996839036E-9
7 13 9.571300974320286E-10
7 14 3.361557767531681E-9
7 15 1.6251959673685548E-9
7 16 -1.9645003259952245E-9
7 17 -6.968419187102142E-9
7 18 -1.0666879349352759E-8
7 19 -1.3309633458724622E-9
7 20 -1.0296250204248155E-8
7 21 -7.264532624113231E-9
7 22 -1.6990472514627076E-9
7 23 9.185249367372188E-9
7 24 6.72796654992845E-9
7 25 -7.200767857969846E-8
7 26 2.0559371943832282E-11
7 27 -3.6601685053235174E-9
7 28 -2.1624975206135214E-8
7 29 -2.725288224010435E-8
7 30 1.3789636771568781E-8
7 31 -7.428375685607773E-8
7 32 -1.5133352154327335E-8
7 33 -1.5057161851330738E-8
7 34 -5.819419581243516E-10
7 35 -1.6309333197318272E-9
7 36 3.0627354163417842E-9
7 37 9.947206297135564E-10
7 38 3.8435766188818985E-10
7 39 1.6975844551774433E-8
7 40 -4.658999685149367E-8
7 41 3.929845140255924E-10
7 42 -6.063085810760374E-8
7 43 -1.7417130504671135E-8
7 44 4.4774448706397994E-8
7 45 -1.968651668312019E-8
7 46 -2.814661331165529E-8
7 47 -1.4524352643804688E-8
7 48 -3.5962228653608113E-6
7 49 -3.849734372193599E-8
7 50 7.866380731206292E-9
7 51 -9.118444437485352E-8
7 52 2.9532151285662904E-7
7 53 2.4787342086873994E-11
7 54 2.556232937307448E-12
7 55 -1.6776382175179246E-10
7 56 0.0
7 57 -2.0443474796864827E-7
7 58 -2.8249211718197456E-11
7 59 -6.464766444659042E-11
7 60 -3.149548838876444E-11
7 61 0.0
7 62 0.0
7 63 -7.215266035089033E-9
7 64 -2.441696271993545E-9
7 65 0.0
7 66 1.2493326834083123E-7
7 67 2.085186863565561E-7
7 68 -7.209714674725698E-8
7 69 3.551377497472144E-7
7 70 -4.750731135656741E-8
7 71 4.435222582765322E-8
7 72 1.6612555257692044E-7
7 73 2.3454173802406128E-7
7 74 2.6430449691791664E-9
7 75 -1.668019303475467E-8
7 76 2.3572436526945218E-9
7 77 1.946952482949457E-8
7 78 7.77069530756866E-9
7 79 5.68020544168797E-8
7 80 2.080982800801812E-8
7 81 5.938645974391412E-7
7 82 -3.301552459737982E-8
7 83 5.5505490855254086E-9
7 84 8.858463719849198E-9
7 85 3.1327261738876495E-8
7 86 6.928210426256025E-11
7 87 0.0
7 88 0.0
7 89 4.630355502413949E-9
7 90 -1.2535977698044161E-11
7 91 3.0636369168650917E-9
7 92 -5.337902511474353E-9
7 93 -4.554518329875473E-12
7 94 -1.481659239743749E-10
7 95 1.5703364625879903E-8
7 96 -5.2161477098091036E-12
7 97 -4.6056033706100777E-10
7 98 -4.659796104533598E-9
7 99 -5.317382090197498E-10
7 100 -5.495834898283647E-10
7 101 -7.579430416626565E-10
7 102 -9.905534170684405E-10
7 103 -7.742357865936356E-10
8 0 6.811425127149847E-10
8 1 1.6962891862679417E-10
8 2 6.150563874249446E-9
8 3 -1.9326706343945313E-10
8 4 4.304680442379215E-11
8 5 -2.2959609714892174E-11
8 6 -4.358587969889243E-11
8 7 8.226505658223434E-11
8 8 4.417289678260965E9
8 9 -1.7035118693821497E-9
8 10 -2.143939843118944E-9
8 11 -8.411436869891273E-9
8 12 -1.2751753521853617E-9
8 13 -3.9120622944929646E-9
8 14 -7.308513017187282E-9
8 15 -3.3811329932873652E-9
8 16 -2.1284880604147565E-10
8 17 3.17951570942242E-8
8 18 3.0015109520267787E-10
8 19 1.1193304412409574E-8
8 20 3.9205149719382915E-8
8 21 1.249956943990975E-8
8 22 2.9358500570759433E-10
8 23 -2.3824398811798972E-9
8 24 -8.572951588293182E-10
8 25 -2.442568115870004E-9
8 26 -1.1488347968386402E-10
8 27 -1.6065928448304643E-10
8 28 5.167878716458754E-8
8 29 1.0893875004919272E-7
8 30 -9.044475816940458E-9
8 31 -1.1752463212013019E-8
8 32 -9.064926117150485E-9
8 33 -2.8962909987007628E-9
8 34 -4.242322197435799E-11
8 35 -2.2839618592616367E-9
8 36 -2.5647104299914097E-9
8 37 -1.4899329889163274E-9
8 38 -8.021995991180697E-9
8 39 -2.463273025940214E-8
8 40 -9.09714422469193E-9
8 41 -2.047672861790443E-8
8 42 -2.894903949521461E-8
8 43 4.658999997994928E-8
8 44 1.2147835512617788E-8
8 45 -6.694415763229761E-10
8 46 -8.982321594876903E-10
8 47 6.711834177913009E-11
8 48 -1.1068828545966316E-9
8 49 -3.037957392661801E-10
8 50 -1.544098126312356E-10
8 51 -6.454569663761155E-10
8 52 -2.4392110383347133E-8
8 53 0.0
8 54 -7.500168597316079E-10
8 55 0.0
8 56 -3.20624474434651E-9
8 57 -2.7695413909193618E-8
8 58 0.0
8 59 0.0
8 60 -7.277507839063282E-11
8 61 0.0
8 62 -3.372879381666117E-9
8 63 0.0
8 64 0.0
8 65 0.0
8 66 5.342502653804361E-10
8 67 -1.65714163474553E-8
8 68 -7.10813068739646E-10
8 69 -6.90704138800416E-8
