Azone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
75.0,10.0,55499.47547,71636.33879,1903470.381,42.46293165,328346.5505,16.17564286,10.3426183,15087.62739,2162.23398,0.0,6910.186876,1131.641055,13441.65403,1559.270192,14.64382459,0.0,0.0
76.0,10.0,152415.6045,368235.9702,2446192.437,42.46293165,413396.4262,16.17564286,10.3426183,23374.06826,1592.747381,0.0,406258.3618,3819.764842,158749.938,41881.8467,14.64382459,0.0,0.0
77.0,10.0,15837.93311,79816.04241,1089897.435,42.46293165,183681.9219,16.17564286,10.3426183,10.8246642,15.12580609,0.0,14342.50425,1909.882421,17351.11809,13242.49757,2215.516926,0.0,0.0
78.0,955.4091368,3012.377876,45399.33658,1079736.151,123.8880758,180791.2017,16.17564286,10.3426183,10.8246642,15.12580609,0.0,11.38294885,2493.801585,4173.904739,10.74371542,14.64382459,0.0,0.0
79.0,10.0,135898.1326,200793.387,935525.4216,85.55177328,42.37674326,15.00124255,10.34324653,10.81063939,14.40630381,10.69541894,3356.069783,3910.052297,66883.91873,121466.6739,17.58202659,0.0,0.0
80.0,10.0,102867.7984,152060.8628,708460.0461,85.55177328,38.46906451,15.00124255,10.34324653,31742.60339,14.40630381,1002497.285,37336.3804,179618.6024,67316.3161,130205.0504,17.58202659,0.0,0.0
81.0,10.00123145,91796.56049,103332.3999,1311111.532,66.63124628,55.75703949,16.50150888,10.66042339,15018.79744,518.4407833,0.0,2814.371519,4028.167837,135159.9263,30952.54073,26256.92947,0.0,0.0
82.0,10.00123145,67515.86821,64343.99557,1756297.949,66.63124628,83.22829965,16.50150888,10.66042339,8448.07356,10.57955784,0.0,706.1513994,2308.465278,28247.09505,21726.24025,202553.456,0.0,0.0
83.0,10.00123145,46959.66722,18606.04242,1268399.633,66.63124628,55.75703949,16.50150888,10.66042339,3203.55083,10.57955784,0.0,6689.365694,7439.819828,71925.59818,12575.61836,17.2686885,0.0,0.0
84.0,5315.80338,230098.4434,3680.86904,206164.6883,66.63124628,55.75703949,16.50150888,10.66042339,2363.910492,646.2862412,0.0,5166.348776,14889.55149,105191.7063,290064.9298,17.2686885,0.0,0.0
