zoneNumber,No_Occupation,A1-Mgmt Bus,B1-Prof Specialty,B2-Education,B3-Health,B4-Technical Unskilled,C1-Sales Clerical Professionals,C2-Sales Service,C3-Clerical,C4-Sales Clerical Unskilled,D1-Production Specialists,D2-MaintConstRepair Specialists,D3-ProtectTrans Specialists,D4-Blue Collar Unskilled
1,0,4871448.0,2701613.2,678570.5,1091894.2,925508.8,1394903.1,512783.4,1299988.5,908335.4,362697.72,512994.4,761285.4,723812.4
2,0,4098769.8,2051396.9,459725.9,964028.56,573011.25,1063949.5,311915.97,730418.9,478347.6,207647.25,333435.62,475793.97,378412.75
3,0,4182905.2,2352249.8,599766.75,930718.44,827040.8,1214587.4,459196.3,1173345.0,826324.94,326597.12,455516.47,679227.4,658455.7
4,0,4844140.0,2747477.0,706365.4,1073014.0,979560.2,1418199.4,544438.44,1397348.8,987176.1,388551.53,537911.1,804033.2,786919.7
5,0,5135977.5,2846524.8,710533.6,1152705.1,963546.6,1466046.5,533106.5,1348995.9,934297.44,377394.38,536964.1,794555.5,746390.1
6,0,4213161.0,2334057.8,582292.1,945817.9,789303.44,1202068.8,436664.12,1104639.5,764768.75,309069.53,439984.0,650927.5,610980.56
7,0,1.3042969E7,7225417.5,1802467.4,2928091.2,2443144.2,3721150.5,1351598.2,3419087.2,2366985.8,956644.4,1361933.6,2014845.2,1891015.0
8,0,1.664286E7,9072106.0,2231861.0,3764700.8,2996245.5,4680709.5,1654831.2,4148639.5,2861272.0,1162033.5,1677079.1,2471319.5,2281554.5
9,0,7942263.5,4402914.5,1107432.0,1779970.4,1512549.9,2275196.2,838342.56,2125872.5,1489115.9,592658.1,837139.9,1243231.8,1185642.2
10,0,5776085.5,3396234.2,900051.8,1255797.4,1273226.2,1748391.8,710088.9,1851979.8,1319573.0,513779.56,692878.56,1044191.4,1054837.5
11,0,1.743006E7,9778378.0,2480599.2,3884993.2,3406211.2,5043194.0,1889432.9,4818704.5,3376172.5,1343387.1,1882447.4,2801317.5,2693518.5
12,0,1.0611313E7,5961209.0,1515644.8,2363043.8,2084810.1,3075537.8,1156878.9,2953271.8,2072986.5,822826.6,1150660.9,1713719.1,1653192.2
13,0,5966212.5,3058046.5,706076.1,1388304.1,902934.1,1585046.4,494120.06,1184837.8,793220.7,334742.78,517843.12,747381.2,628589.6
14,0,4898840.0,2523202.8,586028.25,1137393.8,753099.9,1307657.1,412535.3,993538.6,667786.9,280379.28,430723.78,622990.75,529353.06
15,0,1.1157763E7,5877432.0,1398963.2,2564244.5,1833023.9,3041761.2,1007887.6,2470912.8,1682594.1,694671.94,1037848.7,1513780.2,1336689.1
16,0,7639057.0,4186897.8,1035267.6,1723505.6,1394859.1,2159173.0,770884.6,1938817.8,1339592.9,542776.75,779418.0,1150276.8,1068737.4
17,0,2.4934296E7,1.3960292E7,4410409.0,6069771.0,5480831.0,8257256.0,3038298.8,7714426.0,4566544.0,2547713.8,3609236.0,5164437.0,4636258.5
18,0,3.6302228E7,1.9666246E7,5925647.0,9102509.0,6945607.0,1.1537096E7,3852917.5,9422712.0,5179225.5,3186007.5,4742933.0,6719920.0,5472740.5
19,0,4880394.0,2021437.9,926069.0,1500566.2,890090.25,1706655.5,479299.6,1127919.0,423440.5,540684.8,1038473.56,1321813.8,923247.25
20,0,4075217.8,1701486.6,791035.56,1241704.6,773852.3,1437242.6,412732.3,986557.7,382740.3,473685.9,908493.44,1146449.2,829007.3
21,0,4394539.0,1835001.2,853244.8,1338872.1,834858.1,1550000.5,445221.9,1064382.6,413051.5,511073.72,980217.0,1236830.4,894640.25
22,0,3268380.2,1364620.4,634435.25,995850.56,620670.56,1152702.4,331030.0,791282.8,307001.38,379923.78,728653.8,919500.5,664941.0
23,0,5547319.5,2316337.5,1077081.9,1690051.8,1053917.1,1956633.1,562039.9,1343709.5,521512.06,645175.8,1237361.5,1561300.4,1129478.4
24,0,1.4426975E7,6003336.5,2773805.8,4412814.0,2693651.5,5069811.0,1442360.1,3425427.2,1311146.2,1643604.2,3154270.2,3994603.0,2847629.8
25,0,5565876.5,2298042.5,1046523.5,1717463.9,998505.94,1939763.8,539831.8,1262064.8,467073.25,604582.5,1161935.0,1484326.9,1021397.8
26,0,4737414.0,1948776.9,881294.8,1467848.1,833566.5,1644553.8,452811.0,1050364.9,381999.16,502756.8,966957.25,1240633.4,838401.56
27,0,1.1076737E7,4555258.5,2058517.9,3433531.2,1945187.6,3843517.2,1057107.2,2450062.5,889204.9,1172698.8,2256077.8,2895689.0,1952759.0
28,0,1.7043432E7,8983647.0,2600524.0,4372687.5,2890468.2,5240686.0,1605927.1,3773957.5,1919749.4,1306202.8,2038565.4,2865299.0,2117823.0
29,0,3.7455448E7,2.2088788E7,7486777.0,8661420.0,1.0057599E7,1.325125E7,5575605.5,1.4774732E7,9502269.0,4742187.0,6307059.5,9154051.0,9236491.0
30,0,4.1448872E7,2.1918852E7,6377771.0,1.0605526E7,7140894.0,1.2797332E7,3967015.2,9373018.0,4827060.0,3232977.8,5012808.0,7054306.0,5288002.5
31,0,1.1399866E7,5658738.5,2062244.2,3129699.2,1991932.5,3674711.0,1073716.5,2542639.5,1117651.0,1027084.5,1690540.2,2252157.8,1666831.5
32,0,6292892.5,3124175.0,1138948.8,1727424.2,1100632.8,2029050.5,593251.56,1405319.6,618252.44,567657.06,934072.1,1244315.2,921742.4
33,0,1.087541E7,5757263.0,1678055.2,2780204.5,1883344.1,3362327.5,1046229.4,2476282.5,1280347.9,853180.0,1320062.6,1858411.1,1399469.6
34,0,3.9543296E7,1.9739086E7,7321133.0,1.0772349E7,7252669.5,1.2923442E7,3909542.8,9412468.0,4392946.5,3764852.8,6082804.0,8099707.5,6324667.0
35,0,1.0470448E7,5197435.0,1894126.9,2874510.2,1829389.9,3375072.0,986058.25,2335145.2,1025909.56,943377.75,1552828.4,2068583.6,1530685.8
36,0,4008334.5,1989543.5,724890.06,1100561.0,699955.75,1291859.0,377297.0,893266.2,392276.53,360897.7,594166.3,791561.8,585395.2
37,0,1.0929084E7,5364558.5,2258896.8,3047687.5,2296372.8,3994567.8,1220414.8,2761394.0,1249658.8,1250552.4,2035880.8,2656110.8,2064970.1
38,0,1.7397294E7,8654359.0,3175540.2,4762437.5,3099463.8,5638633.5,1670971.1,3982608.5,1796720.6,1602151.2,2617182.5,3486757.2,2638167.8
39,0,1.2914983E7,6430182.5,2360397.0,3535737.0,2301981.0,4186317.8,1240123.0,2955997.0,1327395.5,1191530.5,1949430.6,2594762.8,1958301.2
40,0,2.2675996E7,1.1139746E7,4709102.0,6313151.0,4815400.5,8313762.5,2559095.8,5812231.5,2668200.5,2628271.0,4260514.5,5556417.5,4375659.0
41,0,1.0196573E7,5009728.0,2119044.0,2838037.2,2168454.0,3739989.5,1152343.6,2618781.2,1204141.6,1183998.5,1918206.9,2501341.0,1973205.8
42,0,3.7729224E7,1.873154E7,6830485.5,1.0355632E7,6604306.5,1.2167937E7,3560110.0,8435248.0,3717881.2,3405901.5,5601890.5,7463300.0,5535356.5
43,0,6858007.5,3460335.0,1326002.4,1840833.6,1375628.0,2301940.0,741973.8,1834729.1,941532.1,721666.8,1128839.4,1503188.9,1283478.6
44,0,1.3291123E7,6694019.0,1513806.4,3116902.5,1902339.0,3472701.0,1037365.8,2446677.8,1615827.0,693906.8,1101364.9,1577413.2,1278179.4
45,0,7781982.0,4008178.5,930927.4,1806789.4,1196332.5,2077258.5,655331.25,1578285.1,1060824.5,445393.4,684218.2,989642.9,840907.1
46,0,1963972.2,993815.8,383863.12,524575.25,400104.72,662464.2,215437.16,536936.1,276461.62,210935.88,328407.06,436064.25,377047.9
47,0,3383260.2,1724733.1,680363.1,893666.56,726234.9,1160329.1,390736.2,989610.2,529571.75,385768.9,590477.06,782651.6,707802.5
48,0,1672532.1,844360.1,323969.62,448354.03,335440.97,561409.06,180729.25,447857.7,228259.28,176312.08,275909.5,366768.1,312806.5
49,0,7527560.0,3800039.5,1457182.1,2016974.2,1501775.1,2522849.2,808128.75,2004247.6,1008667.6,790619.8,1240077.0,1645350.4,1394603.8
50,0,3589166.2,1825380.2,715266.75,951417.44,757648.44,1224342.5,407705.66,1027567.06,543152.5,401563.03,617970.75,819451.6,730714.75
51,0,1.2708471E7,6323640.5,2322381.2,3477394.8,2269148.8,4121531.8,1223271.1,2918164.8,1319732.9,1173397.5,1915164.5,2551201.5,1935071.6
52,0,2.062408E7,1.013151E7,4283005.5,5741589.0,4377614.0,7560429.5,2326109.2,5283576.0,2421830.2,2389583.0,3874481.2,5051901.0,3975957.2
53,0,1.8154676E7,8915681.0,3763138.5,5057540.0,3838355.5,6647530.5,2039734.2,4625985.0,2110265.8,2093254.9,3399362.5,4433535.5,3472782.8
54,0,3.357032E7,1.6486669E7,6959919.5,9351178.0,7099097.0,1.2292892E7,3772243.0,8556931.0,3902712.0,3872107.8,6287776.5,8199679.0,6424201.0
55,0,2.1107304E7,1.0388783E7,4432318.0,5853011.5,4587959.0,7792117.0,2437117.0,5584085.0,2634617.5,2517799.5,4044460.2,5267052.5,4262328.0
56,0,2.028737E7,1.0081662E7,3687366.5,5561196.5,3581570.8,6558440.0,1930788.0,4587936.0,2045513.0,1849092.5,3031207.0,4038399.5,3024525.0
57,0,1598624.6,795457.56,292080.3,437363.16,284903.12,518193.88,153518.75,366309.72,164734.34,147410.75,240804.84,320563.8,242517.61
58,0,3493465.5,1737835.2,637571.1,956132.6,621201.5,1131684.8,334740.38,798065.3,357962.0,321296.06,525304.44,699339.56,527772.56
59,0,3830576.0,1908437.6,703472.94,1046141.2,689787.0,1245351.8,371651.03,890115.5,405149.1,357482.94,581680.94,774137.0,592334.1
60,0,4884447.5,2397311.2,1008936.94,1362394.5,1025143.0,1784675.1,544855.6,1232171.4,557003.8,558078.06,908939.94,1186027.9,920814.4
61,0,6294846.0,3090618.2,1303006.8,1754458.2,1326885.5,2302904.5,705140.8,1597451.6,725875.5,723132.06,1175739.8,1533647.8,1196964.2
62,0,1.8371816E7,9019559.0,3801552.5,5121074.5,3869426.2,6719543.0,2056298.4,4657130.5,2113722.0,2108438.8,3429248.2,4473216.5,3487734.8
63,0,1.6402743E7,8051999.5,3391835.8,4573366.0,3450403.8,5997172.5,1833765.4,4150722.5,1881601.4,1879406.4,3058209.0,3989875.8,3106241.8
64,0,3623807.0,1781287.9,755168.25,1007670.25,775410.06,1331577.5,412061.12,938438.94,435019.22,423922.3,685113.25,893211.9,709797.9
65,0,8336089.5,4099108.0,1740962.5,2316106.8,1791110.2,3066857.8,951595.3,2171114.8,1010349.3,980394.2,1581993.0,2061504.4,1645961.6
66,0,1.2627169E7,6199045.5,2612223.2,3520134.8,2658582.5,4617957.0,1412911.5,3199250.2,1451880.9,1448427.1,2356069.0,3073646.0,2395529.5
67,0,1.9944162E7,9792316.0,4128582.2,5558692.5,4204915.5,7296804.5,2234656.5,5062534.5,2301444.8,2291625.5,3725669.0,4859987.0,3793966.0
68,0,1.3189531E7,6488809.0,2762552.8,3660777.5,2851318.5,4861236.5,1514739.6,3463818.5,1623907.5,1562817.9,2515718.5,3277154.0,2635497.2
69,0,5745628.0,2828740.8,1208326.2,1592526.4,1253902.0,2123629.8,666211.9,1527976.4,725491.06,688454.25,1104066.2,1438114.1,1169298.2
70,0,9327137.0,4580650.5,1933683.6,2598226.2,1973049.6,3415773.8,1048541.44,2378315.2,1086028.0,1076060.6,1747048.4,2278659.0,1786106.4
71,0,7650094.0,3755658.2,1582663.0,2132596.8,1610632.4,2797734.0,855944.5,1938217.8,879361.06,877530.0,1427459.2,1862108.8,1451213.4
72,0,6533486.5,3207453.8,1351388.6,1821495.0,1375040.4,2389110.2,730756.9,1654394.4,750285.6,749093.4,1218768.0,1589956.2,1238450.8
73,0,9725122.0,4773570.5,2009798.1,2712114.8,2043000.6,3554323.5,1085779.4,2456436.5,1111389.8,1112526.6,1811355.2,2363282.5,1836741.1
74,0,2.534894E7,1.2448504E7,5254051.0,7061760.5,5357949.5,9281061.0,2847151.0,6457027.0,2943749.2,2921967.0,4745697.0,6189129.5,4846349.5
75,0,2.08277E7,1.0233051E7,4328715.5,5796827.5,4429673.0,7639546.0,2353923.8,5349851.0,2459782.8,2418776.2,3918586.8,5109616.0,4031120.0
76,0,2.8407756E7,1.3986986E7,5977834.0,7871271.5,6199462.5,1.0499593E7,3292515.0,7556508.5,3579017.5,3405741.8,5462848.5,7111218.0,5780481.5
77,0,1.204423E7,5919138.0,2507091.2,3350202.8,2568290.2,4421146.5,1364429.6,3105070.2,1430279.4,1403664.1,2272007.5,2961142.2,2342932.0
78,0,1.1705535E7,5749151.5,2427553.8,3260341.0,2476501.0,4286909.5,1315845.8,2985481.8,1361858.6,1351033.0,2193721.2,2860454.5,2241922.0
79,0,1.0469876E7,5620226.0,2285228.5,2923555.8,2693500.8,4091499.2,1395113.2,3379604.2,1803823.8,1553516.9,2268207.0,2912073.0,2596440.0
80,0,7928770.0,4256156.0,1730579.1,2213995.2,2039744.5,3098454.0,1056495.9,2559309.2,1365980.4,1176451.8,1717683.4,2205274.0,1966222.2
81,0,1.2596124E7,6718894.0,2653545.8,3202399.5,3184417.2,4946746.5,1709273.0,4044063.0,2199118.8,1810613.8,2626769.2,3432433.2,3117442.8
82,0,1.6243474E7,8646792.0,3392103.8,4144707.5,4029981.5,6341605.5,2162261.5,5087607.5,2719779.5,2284726.0,3339432.0,4363782.0,3891836.5
83,0,1.156363E7,6152025.5,2408811.5,2953683.0,2854180.8,4507256.5,1531327.4,3597100.0,1914574.4,1616592.2,2367703.0,3094398.2,2745849.0
84,0,2716484.8,1485400.6,633958.3,660347.56,853140.6,1147675.4,461070.78,1146989.1,735093.9,497017.16,666527.75,875396.8,951083.06
85,0,5747933.0,3081917.8,1237796.6,1448065.6,1525035.5,2292334.0,819831.1,1964344.4,1115461.6,872502.9,1242300.1,1624867.1,1543049.6
86,0,1.2865156E7,6881461.5,2741152.2,3255808.2,3334812.8,5092618.0,1791240.5,4265910.0,2371377.0,1903104.6,2734900.0,3575384.5,3321849.8
87,0,1.1430594E7,6128085.5,2460274.2,2880304.5,3029378.5,4556996.0,1628481.4,3900809.5,2212998.2,1732928.9,2468442.8,3228526.0,3062927.0
88,0,2.3453466E7,1.2503589E7,4929511.5,5968312.0,5899545.0,9196160.0,3166189.2,7480674.0,4048778.5,3352066.2,4872689.0,6366786.5,5754776.5
89,0,1.1560446E7,6284608.5,2515671.5,2798079.8,3091089.5,4492819.5,1706496.4,4037347.8,2261735.5,1746286.5,2591876.8,3375756.0,3161457.2
90,0,1.2643467E7,6905799.0,2795218.8,3039753.0,3489509.0,4963245.0,1926341.4,4593070.5,2642480.8,1975874.1,2901781.5,3780398.5,3638062.2
91,0,1.6760067E7,8927266.0,3509066.2,4271588.0,4177660.5,6553218.5,2241130.0,5282944.5,2831718.8,2371450.8,3460014.2,4519112.0,4048403.5
92,0,6087656.0,3351154.5,1384080.9,1444600.8,1776889.4,2434296.5,981175.3,2372449.5,1426384.4,1009132.1,1452353.9,1893630.4,1912363.2
93,0,9433354.0,5040503.5,2001845.8,2390841.0,2421000.0,3722520.0,1299716.0,3089215.8,1700422.4,1380117.9,1990586.6,2600337.5,2395336.2
94,0,1.1992666E7,6402815.0,2535899.2,3044421.0,3057571.2,4722265.0,1641649.2,3892509.2,2133443.8,1740497.4,2516853.2,3289580.8,3011108.0
95,0,8412858.0,4490139.5,1775088.2,2137810.8,2134040.2,3307535.8,1145355.2,2711884.8,1476215.8,1214938.8,1761334.0,2301587.5,2093895.2
96,0,6141839.0,3294855.5,1324226.0,1546710.2,1632933.2,2451245.0,877603.06,2103944.8,1193542.4,935481.6,1331860.8,1741608.6,1654271.5
97,0,5102589.0,2733295.0,1093631.4,1288143.8,1339214.2,2027973.9,719495.5,1719340.0,965145.1,765804.4,1095464.6,1432124.4,1345229.8
98,0,8927280.0,4778372.5,1907973.2,2256261.5,2329576.0,3541365.5,1251582.1,2986100.0,1670308.1,1330404.4,1906723.0,2492936.5,2331124.5
99,0,1.8980296E7,1.0102605E7,3961787.8,4844005.5,4704513.0,7407872.0,2524159.8,5937249.0,3171414.8,2666687.8,3899221.0,5095443.5,4540053.5
100,0,3808240.8,2044034.4,830801.44,1063597.2,978768.3,1487754.1,506947.4,1227700.9,654710.7,564422.8,824384.1,1058425.4,942829.1
101,0,1.811249E7,9694698.0,3902809.0,5082394.0,4541933.5,7021098.5,2350936.0,5651698.5,2945270.5,2608024.5,3845182.2,4939117.0,4295056.0
102,0,1.8945924E7,1.0088529E7,3988558.2,5362154.0,4532484.0,7238354.0,2343048.0,5550267.0,2755731.8,2580488.2,3875845.2,4983091.0,4127777.5
103,0,1.6063251E7,6730536.5,3149294.0,4874496.0,3104239.8,5686638.0,1648934.9,3967587.8,1560064.8,1906297.8,3653880.2,4594259.5,3370094.2
104,0,1.5197898E7,7998747.5,3068024.5,4211469.5,3450488.2,5840852.0,1771646.2,3999627.8,1870886.1,1999503.4,3221118.2,4155281.0,3165676.0
105,0,7768427.0,4152865.8,1664576.1,2184411.8,1926365.5,3000836.8,996812.0,2388111.8,1231038.9,1103926.5,1634674.1,2100226.2,1805955.0
106,0,5213284.5,2798274.8,1137494.9,1455924.8,1340261.9,2036843.5,694182.3,1681288.9,896798.94,772929.7,1128809.0,1449257.2,1291314.5
107,0,2263474.5,1208192.2,481709.94,638136.1,554328.56,870917.25,286854.34,684080.3,349107.4,316736.03,471269.22,606027.44,514679.97
108,0,1.0626024E7,5671939.5,2261417.2,2995759.8,2602207.8,4088525.0,1346569.6,3211288.2,1638574.9,1486896.0,2212396.0,2844955.5,2415979.8
109,0,2957028.8,1578300.6,624597.8,751017.8,752431.56,1163617.0,404021.66,957283.2,524207.66,428070.22,619430.0,809765.8,739980.3
110,0,4970666.5,2651740.2,1047479.06,1263685.9,1258259.2,1952824.6,675490.4,1598193.4,870550.1,715468.06,1037558.9,1356236.0,1232870.0
111,0,5278159.5,2836705.5,1147364.0,1324436.4,1428015.4,2118559.5,767914.94,1849426.9,1065143.1,819585.0,1158833.9,1515692.6,1463153.0
112,0,3074412.8,1655077.1,672839.06,769272.5,844038.1,1239974.2,454089.3,1097373.5,639357.4,485304.38,682557.8,893097.1,872752.3
113,0,1.1763803E7,6311429.5,2539241.8,2960361.5,3132355.0,4697434.0,1683317.6,4039677.5,2294387.5,1794659.5,2552567.2,3336245.8,3176800.0
114,0,1.3849196E7,7534629.0,3073681.2,3595151.2,4011687.5,5676651.0,2136131.5,4964084.5,2985730.8,2241648.0,3186781.0,4189469.0,4107317.5
115,0,5826262.0,3156936.0,1270240.0,1523985.5,1626817.9,2360282.5,865631.7,1990376.1,1161128.0,905303.75,1304923.9,1715254.0,1625697.6
116,0,3505001.5,1912958.9,771909.8,844233.9,958004.2,1371650.0,528548.3,1257640.4,715159.25,542874.1,800780.1,1042206.75,992876.06
117,0,1.0573361E7,5545810.5,2382721.0,2721447.5,2948495.0,4323796.0,1579323.4,3645857.0,2068386.9,1720184.6,2612864.8,3480120.8,3140210.5
118,0,1.1806348E7,6441635.0,2652968.2,3048722.2,3510176.0,4880289.0,1870425.2,4376139.0,2689287.0,1965849.6,2767992.0,3641070.0,3652587.0
119,0,7386914.0,4008397.0,1620819.9,1927752.1,2096906.4,3007616.8,1117053.8,2576826.5,1532593.9,1166756.5,1670907.0,2200286.2,2117956.5
120,0,2.6778226E7,1.4454456E7,5739165.5,7056560.0,7230959.5,1.0733879E7,3847425.0,8746274.0,4970516.5,4002272.2,5843902.5,7690556.0,7056304.0
121,0,1.7282362E7,9372335.0,3781692.5,4514092.5,4866262.5,7019507.0,2590228.5,5968040.5,3510853.0,2709476.2,3893068.8,5119589.0,4890039.0
122,0,2.1750826E7,1.187035E7,4891788.0,5613959.0,6472575.5,8994149.0,3447941.5,8072011.5,4954253.0,3628235.8,5108228.5,6716290.0,6739517.5
123,0,2984019.2,1633891.9,680823.1,765393.7,914911.75,1246134.8,487825.72,1150595.0,723250.5,513952.66,715721.56,941741.06,969699.75
124,0,2542773.5,1392536.1,580592.25,651985.5,780747.4,1062388.4,416293.1,982282.3,618000.7,438669.78,610576.2,803364.3,828203.9
125,0,2026726.4,1098990.4,456918.84,500349.72,590304.8,834084.9,317861.88,779984.7,472437.2,342292.56,471445.34,616537.2,632176.0
126,0,1676693.5,898810.94,360597.75,422657.9,443480.0,668031.75,238350.06,570667.3,322827.94,253739.31,361810.3,473139.94,447781.66
127,0,3.3134598E7,1.7660692E7,7004935.0,9363517.0,7992871.0,1.2691302E7,4132398.0,9816184.0,4914090.0,4558545.5,6824797.5,8771847.0,7328860.0
128,0,6219769.5,3352918.8,1382796.2,1724641.4,1661569.8,2460156.8,861831.06,2108461.8,1165643.4,963671.25,1387414.2,1781464.4,1645492.6
129,0,2.3810058E7,1.2529682E7,4803872.5,6599158.0,5400342.0,9148042.0,2772887.5,6257827.0,2924527.2,3128370.2,5040871.5,6503630.5,4949742.5
130,0,9866896.0,5193281.0,1992733.1,2733722.0,2242108.2,3793058.5,1151196.0,2599881.8,1217312.5,1299650.8,2092921.1,2699547.0,2059083.5
131,0,2.029561E7,1.0682008E7,4098104.2,5623544.0,4610017.0,7801123.5,2366985.8,5344750.5,2501344.5,2671864.5,4303427.0,5551062.5,4231745.0
132,0,5919641.5,3116442.0,1197792.1,1638910.2,1350319.5,2278330.5,693321.1,1568197.8,737566.6,783699.44,1260029.6,1624477.1,1245498.4
133,0,3.5016852E7,1.8678918E7,7430404.0,9881793.0,8509763.0,1.3442804E7,4400420.5,1.0478619E7,5286451.5,4860065.0,7254459.5,9322047.0,7850074.0
134,0,9719672.0,5190926.0,2071264.5,2738906.5,2384050.0,3741905.0,1233000.1,2942921.5,1497184.1,1364585.5,2030746.8,2609789.8,2215598.5
135,0,1229793.1,675359.6,294785.66,330695.6,379372.44,510992.03,197444.84,500088.8,305475.8,225033.11,309071.72,396350.12,410325.53
136,0,873335.3,480141.1,210293.61,234380.8,271668.8,363971.03,141419.66,358854.8,220316.61,161325.39,220991.66,283375.3,295168.72
137,0,1151168.4,637108.94,284619.6,305348.16,375741.8,488283.94,195816.7,502008.72,316738.03,224543.06,303142.16,388558.9,418584.75
138,0,265126.3,146842.19,65743.016,70232.23,86990.86,112676.71,45340.066,116363.34,73620.63,52021.375,70123.586,89877.875,97161.22
139,0,268140.28,148478.88,66433.82,71057.83,87843.81,113892.06,45782.906,117463.836,74254.65,52521.156,70829.14,90782.55,98038.28
140,0,256896.64,141075.0,61605.84,69060.484,79250.16,106749.08,41241.39,104508.56,63810.598,47011.266,64552.2,82749.84,85711.25
141,0,283963.34,156345.81,68802.6,75997.13,89297.53,118814.54,46493.03,118295.734,73068.53,53107.754,72496.39,92929.016,97582.51
142,0,1309275.2,716758.7,298483.9,335948.6,400827.7,546479.9,213717.0,503861.0,316422.22,225121.52,313665.9,412733.4,424453.34
143,0,3836842.2,2122127.2,912815.5,965460.8,1277614.1,1648449.8,682251.9,1641515.1,1088112.2,723451.2,979729.0,1290291.8,1416603.0
144,0,2522585.0,1380981.5,575090.75,647272.5,772281.7,1052906.1,411772.84,970799.8,609667.25,433744.28,604341.06,795215.06,817807.06
145,0,4825220.0,2632765.8,1084357.2,1246135.5,1436353.4,1995220.9,765590.4,1790869.0,1103329.1,804017.75,1131523.6,1489284.5,1495550.5
146,0,1.6552893E7,9011328.0,3683875.2,4292306.5,4825334.5,6798480.5,2570157.5,5981180.0,3619662.5,2696968.8,3824955.0,5030521.0,4959881.0
147,0,1.3185222E7,7147265.5,2879705.0,3446653.8,3697862.2,5348655.0,1968177.8,4529671.5,2655839.8,2057908.2,2961236.0,3894019.8,3706016.2
148,0,2.9229774E7,1.5838017E7,6372148.5,7647434.5,8172628.5,1.1845171E7,4350451.5,9999405.0,5854898.5,4544445.0,6546679.0,8612351.0,8172890.0
149,0,5597771.5,3038205.5,1229261.4,1460364.6,1591628.2,2280326.2,847886.1,1956787.4,1165267.4,885819.8,1267905.2,1669582.4,1609323.1
150,0,1.1001106E7,5853204.0,2392647.0,3074537.2,2800528.0,4346324.0,1442182.9,3232819.2,1598700.9,1608708.8,2558795.2,3307337.0,2654151.5
151,0,2.3195054E7,1.234256E7,5050103.5,6479632.0,5915785.5,9169417.0,3046163.8,6834354.5,3384689.2,3400316.0,5404471.0,6982976.0,5616878.5
152,0,2.1179332E7,1.1267209E7,4603065.5,5920521.5,5381019.0,8362302.0,2770705.8,6207903.0,3060998.5,3089866.8,4918800.0,6357365.0,5089696.5
153,0,1.5463412E7,8229552.5,3370772.8,4317701.5,3952768.5,6117383.0,2035242.9,4570680.0,2268309.2,2273536.8,3610255.2,4663137.0,3761372.5
154,0,1.1551339E7,6461548.0,2678138.5,2880402.5,3613546.5,4830270.0,1847622.5,4469081.5,2686798.0,2227637.2,3186147.2,4082608.5,4032486.2
155,0,3503742.2,1971554.8,840503.56,860487.06,1173611.1,1502031.2,602057.25,1477240.1,936990.1,730208.56,1019316.94,1303961.1,1369068.6
156,0,2577678.0,1450073.9,617420.75,633488.9,860814.1,1103796.5,441525.4,1082720.5,685200.75,535392.7,748151.75,957118.75,1002319.6
157,0,429104.66,246402.89,115086.75,99686.555,176682.56,199653.1,91368.97,232867.97,166459.2,112676.875,147335.23,187294.36,229792.22
158,0,283303.3,162646.22,75959.305,65825.22,116470.69,131732.17,60216.746,153531.95,109615.6,74277.65,97135.18,123408.73,151408.88
159,0,2559294.0,1440398.4,614948.5,628023.2,858347.2,1097732.8,440128.72,1081413.5,685089.4,534561.06,745798.44,952981.06,1002387.75
160,0,831975.44,477616.47,222966.69,193357.19,341836.44,386757.6,176737.23,450511.78,321597.56,217978.52,285126.16,362302.34,444241.7
161,0,7547702.0,4208263.0,1554842.1,1873636.0,2018604.9,2976373.5,1046317.7,2517758.5,1381920.1,1201068.4,1732965.6,2279587.2,2057052.2
162,0,9294390.0,5170941.5,1896468.0,2316524.0,2438062.2,3642244.2,1263262.6,3021622.8,1631164.4,1445349.2,2101257.2,2765375.8,2448672.5
163,0,4190561.8,2207055.2,850658.8,1158757.8,962135.0,1616088.2,494011.4,1120272.5,530808.8,559592.75,897305.25,1155896.1,893927.0
164,0,1.2820501E7,7133677.0,2617216.0,3194810.2,3366604.8,5025696.0,1744342.8,4173234.2,2254449.5,1996435.4,2901684.2,3818774.8,3383980.8
165,0,9578188.0,5041675.0,1935524.6,2653147.5,2178990.5,3683364.8,1118786.6,2527866.0,1185152.6,1263541.4,2033800.8,2622896.5,2003718.9
166,0,3.677068E7,1.9354734E7,7429679.0,1.0185862E7,8363340.0,1.4139506E7,4294097.0,9701536.0,4547296.0,4849342.5,7806215.0,1.0067591E7,7688736.5
167,0,1.9380612E7,1.0188463E7,3899751.8,5375104.5,4379122.5,7439195.5,2249517.8,5071228.5,2367263.5,2533321.2,4080541.0,5268034.5,4003629.8
168,0,1.5031323E7,7912505.0,3038927.0,4162889.8,3422867.2,5782132.0,1757448.6,3972456.8,1864541.1,1985461.1,3194505.2,4119294.2,3151014.2
169,0,1.698922E7,8943484.0,3435839.5,4704549.0,3871149.5,6536547.0,1987614.2,4493869.5,2110803.2,2245956.8,3612676.5,4658136.0,3566241.2
170,0,2.5944472E7,1.4411264E7,5256063.0,6485735.5,6706694.0,1.0119396E7,3473883.0,8270416.5,4405508.5,3965055.2,5798627.0,7634078.0,6660040.0
171,0,1.4912123E7,8264307.0,2990213.5,3743722.8,3775407.8,5777976.0,1954817.6,4621363.0,2414936.8,2222828.8,3278575.5,4319283.5,3687501.0
172,0,1.1053371E7,6147326.5,2252007.5,2756818.8,2892609.8,4328020.5,1498977.0,3581394.0,1931598.9,1713499.0,2493324.0,3282574.0,2900117.8
