AZone,FLR.MH,FLR.MF,FLR.AT,FLR.SFD,FLR.RRMH,FLR.RRSFD,FLR.Accommodation,FLR.Government.Support,FLR.K12,FLR.Heavy.Industry,FLR.Hospital,FLR.Institutional,FLR.Light.Industry,FLR.Office,FLR.Retail,FLR.Warehouse,FLR.Agriculture,FLR.Logging
657,0.000194332271402814,0.0049447388267009,0.00300932996065858,0.0085628228709039,0,0,0.00037664132388602,0.0000852384666741725,0.000749265140130403,0.000193407120299813,0.0000717431982256205,0.000773581749597672,0.000981997961740596,0.00571216130487484,0.00418838570681363,0.000707423201235445,0,0
658,0.000194301714921308,0.0069405464935818,0.0024412202898321,0,0,0,0.000276625865095681,0.0000852384666741725,0.00074926284791038,0.000180118060953415,0.0000717431982256205,0.000278475053735641,0.000653787514055871,0.00425582446417333,0.00324829208610958,0.000525359837017493,0,0
659,0.000194310945077667,0,0.00165503523631931,0.00779878124825217,0,0,0,0.0000852384666741726,0.00178435444266092,0,0.0000717431982256206,0.00027847505373608,0,0,0,0.000490106182504658,0,0
660,0.000194351450428545,0,0.00306469968086861,0.0116122863710151,0,0,0.000276625865095396,0.0000852384666741726,0.00235778510458735,0.000180117917183962,0.0000717431982256206,0.000278475053736266,0.000551880552623185,0,0,0.000512156757920818,0,0
661,0.000194320850868695,0,0.00178327559765668,0.0119668905177746,0,0,0,0.0000852384666741726,0.000749265156220413,0,0.0000717431982256206,0.000278475053736268,0,0,0,0.000557862359264179,0,0
662,0.000232808969314714,0,0.00182007174780354,0.0221472271912868,0,0,0,0.0000852384666741726,0.000749265156220413,0,0.0000717431982256206,0.000278475053736268,0,0,0,0.000559085503600152,0,0
663,0.000299623634229264,0.00681954195351246,0.00320505142806411,0.0137304579169045,0,0,0.000276625601644596,0.0000852384666741726,0.000749265156220409,0.000180015612487715,0.0000717431982256206,0.000278475053736268,0.000551877327905638,0.00341851465905718,0,0.000505574935029926,0,0
664,0.00022238196240593,0.00394156580692861,0.00222840269672346,0.00986320767798735,0,0,0.000276625865095681,0.0000852384666741726,0.000749265156220202,0.000180118061475978,0.0000717431982256206,0.000278475053736268,0.000551880553962031,0.0039814290806806,0,0.00312074269546942,0,0
665,0.000789676888288231,0.00756743483969537,0.00689104586275133,0,0,0,0.000276625865095518,0.0000852384666741726,0.000749265155754024,0.000180117976592445,0.0000717431982256205,0.000278475053736125,0.000551880553193779,0.00361548177724925,0.00265342507037341,0.000505618160805087,0,0
666,0.000332554368848704,0,0.00870977054156668,0.013477792654546,0,0,0.000276625865095679,0.0000852384666741726,0.00243828923108187,0.000180118059903113,0.0000717431982256206,0.000278475053736267,0.000551880553947512,0.00410352228606859,0,0.000545599958638868,0,0
667,0.000267928357698966,0.00468961522195306,0.00352706204494764,0.00759061455371997,0,0,0.000276625865095682,0.0000852384666741726,0.000749263628455959,0.000315413708205162,0.0000717431982256206,0.000278475053736224,0.000863075920864745,0.00398602309780565,0.00304788740446677,0.000518739691651265,0,0
668,0.000249781560258914,0.00779382669909745,0.00401190778313049,0,0,0,0.000276625865095682,0.0000852384666741726,0.00098864646825791,0.000230488964736946,0.0000717431982256206,0.000278475053735853,0.000752227736864028,0.00381370566517514,0.00279440437127236,0.000505618263410468,0,0
669,0.000294818600583162,0,0,0,0,0,0.00108446102148730,0.0000852384666741726,0.000749265083531894,0.000180118061651309,0.0000717431982256206,0.000278475053733904,0.000551880553963591,0.00505697896089519,0,0.000505618268686621,0,0
670,0.000196202123926496,0,0.00197022662150518,0.0100063183365682,0,0,0.000269922840777154,0.0000852384666663794,0.000749265156159688,0.000165921856451265,0.0000717431981819712,0.000278475053736253,0.000532183503202845,0.00290839953835617,0,0.000492868289486028,0,0
671,0.000208867322608179,0,0.00194798932761891,0.0104182532968675,0,0,0.000276625865091841,0.0000852384666741725,0.000749265156183142,0.000180116130723907,0.0000717431982256204,0.000278475053736258,0.000551880523798763,0.00361547909952072,0.00252374914824795,0.000526301669635998,0,0
672,0.000205555333108340,0,0.00188836777085051,0,0,0,0.000276625865093746,0.0000852384666741726,0.000749265151031795,0.000180117088678327,0.0000717431982256205,0.000278475053733735,0.000551880532717347,0.00369512206589343,0.00252381878359350,0.000505617317989524,0,0
673,0.000231903539812965,0.00333686795338348,0.00303705095658422,0.00900555864126521,0,0,0.000276496829747533,0.0000864699577841965,0.00266062567368763,0.000180123286228613,0.0000693351595726829,0.000277857840859703,0.000550963739579806,0.00366029285316644,0.00301109466344028,0.000504804506443281,0,0
674,0.000215802467161111,0.00307435337602537,0.00226410073756863,0.0086751882033293,0,0,0.000276496829747533,0.0000864699577841965,0.00074864424947843,0.000180123286228610,0.0000693351595726829,0.000277857840859703,0.000550963739579806,0.00360838382464439,0.00252026920000755,0.00050480450644042,0,0
675,0.000356788711583886,0.00847717584530104,0.00826049998507312,0.0158397570309019,0,0,0.000276496829747533,0.00122722252503677,0.000748644269405164,0.000358873778534339,0.0000693351595726829,0.00044223782748062,0.000550963739579761,0.00379446668555666,0.00280541714503252,0.00050480450644458,0,0
676,0.000245502632125729,0,0.00184330819511890,0,0,0,0.00027649682974753,0.000086469957784195,0.000748608842804667,0.000199058128576376,0.0000693351595726829,0.000277857840852597,0.000550963739575372,0.00369298865976482,0.00256913772256505,0.000504804494402814,0,0
677,0.000199550145689059,0.00276613955097321,0.00119927824420505,0.00711318856556292,0,0,0.000299064006349249,0.0000921949758939664,0.000748660338712665,0.000187978723307473,0.0000751953905659271,0.000287861748161366,0.000573767679721146,0.00390416749165151,0.00252121769882494,0.000634035416134535,0,0
678,0.000191938308106201,0.00267320932144974,0.00125754191357258,0.00729146289587146,0,0,0.000299064006349249,0.0000921949758939664,0.000748660338712669,0.00266376042899028,0.0000751953905659271,0.000287861748161366,0.000573767679721146,0.00390416749165484,0.00252121769901123,0.000523076941197018,0,0
679,0.000209502103443990,0.0030098172796562,0.00148446480805971,0.00762133209800926,0,0,0.000299064006349249,0.0000921949758939664,0.000748660338712669,0.000873701376693731,0.0000751953905659271,0.000287861748161366,0.000589507161862857,0.00477698439857844,0.00271025564780586,0.00685326361099846,0,0
680,0.000193458411109784,0.00348123478773780,0.00172488809793972,0,0,0,0.000276496829747532,0.000086469957784196,0.000748632761752384,0.000180123286115707,0.0000693351595726829,0.000277857840858559,0.00055096373957896,0.00360838165417214,0.00252009169954814,0.000504804494396571,0,0
681,0.000237426099461631,0.00488869868851637,0.00273940522038154,0.00930786848945828,0,0,0.000276496829747533,0.0000864699577841965,0.000991879504731053,0.000225690399404009,0.0000693351595726829,0.000277857840859703,0.000550963739579806,0.00362936405857178,0.00252026928984652,0.000504804506445691,0,0
682,0.000224694238587056,0.00370025829979878,0.00249500891478926,0.00974101034737906,0,0,0.000276496829747533,0.0000864699577841965,0.0107079356501629,0.000180123286225021,0.0000693351595726829,0.000277857840859703,0.000550963739579788,0.00377567341307157,0.00252026928995220,0.000504804506446469,0,0
683,0.000200335372749825,0.00309949096213489,0.00171104024906898,0.0085790150416277,0,0,0.000276496829747532,0.0000864699577841965,0.000748644269398655,0.000180123285983952,0.0000693351595726829,0.000277857840859702,0.000550963739577825,0.00360838382545396,0.00258255250216917,0.000504804506207714,0,0
684,0.000231658257727229,0.0148955733113964,0.00354437375774705,0,0,0,0.000276625865095608,0.0000852384666741726,0.00213013816888161,0,0.00461733734755882,0.000278475053736267,0.000551880553614349,0.0050485090388789,0,0.000505618232356962,0,0
685,0.000250695132038470,0.0105356679074210,0.0038436296218282,0,0,0,0.000276625865095668,0.0000852384666741726,0.000749265156218958,0.000180118053482594,0.0000717431982256206,0.000278475053736267,0.00059452226450549,0.00449353489996508,0.00347103849013526,0.000505618259527426,0,0
686,0.000308067699019289,0,0,0,0,0,0.000276625865095657,0.0000852384666741723,0.000749264422458475,0.000180118049460856,0.0000717431982256203,0.00027847499179868,0.00055188055384649,0.00403745493818486,0.00311157148144027,0.000564627657106218,0,0
687,0.000238248886594501,0.00578074566021485,0.00337122350496666,0,0,0,0.00027662586509568,0.0000852384666741726,0.000749264858536096,0.000180118060779246,0.0000717431982256205,0.000278475033081421,0.000551880553955197,0.00429948202793401,0.00426037115340285,0.00059209224217198,0,0
688,0.000270449857142285,0.00458653812585319,0.00299934019418819,0,0,0,0.000263073148980981,0.0000851375655632574,0.000749262439897964,0.000153330266868517,0.0000688822613470319,0.000278474434889488,0.000524886767225404,0.00276758491781355,0,0,0,0
689,0.000338623014987751,0.00862418786240282,0.00546712656040346,0.0187360041865930,0,0,0.000276625865095614,0.0000852384666741726,0.000749265156220182,0.000189624517498789,0.0000717431982256205,0.000278475053736268,0.000551880553644944,0.00364721545758717,0.00266048368220264,0.000505618233494453,0,0
690,0.000207791874433371,0.00274412647215504,0.00133886230764317,0.00918972548629793,0.000130337202793985,0.00371202214962911,0.000276625865095682,0.0000852384666741726,0.0007492651562203,0.000176701097330794,0.0000717431982252226,0.000278475053736268,0.000448378142618954,0.00362605235261226,0.00254742965111569,0.000505618270394679,0,0
691,0.000202965747423689,0.00340402855833766,0.00237603788792885,0.0138912979709337,0,0,0.000276625865094031,0.0000852384666741726,0.00204638867117585,0.000180117232599246,0.0000717431982256206,0.000278475053736268,0.000551880534052561,0.00361548070643848,0.00256294636760177,0.000505618259525784,0,0
692,0.000194334881214161,0.00306834956552328,0.00188729641164375,0.0120880780251665,0,0,0.000276621345574082,0.0000852384666741726,0.000749265156219306,0.000175459831152281,0.0000717431982256206,0.00291663297260795,0.000551658827591005,0.00359630374365769,0,0.000498143744028792,0,0
693,0.000194311179753995,0.00307524469619436,0.00184242905939456,0.0110455851114778,0.000109467534374801,0,0.000276598462594173,0.0000852384666741726,0.00212958090386168,0,0.0000717431982256206,0.000278475053736266,0,0.00368807573391887,0.00251177166712513,0.000505611977821966,0,0
694,0.000309988073977424,0.0205643638925082,0.0183242593961546,0.0299213291895328,0,0,0.000276625865095674,0.0000852384666741726,0.000749265156220411,0.000180118053771133,0.0000717431982256206,0.000278475053736268,0.000551880553882141,0.00370068393472984,0.00299053539883836,0.000518739566168592,0,0
695,0.000208886930438804,0.00690757954802145,0.00326589714540080,0,0,0,0.00027662586509009,0.0000852384666741726,0.00074926515619397,0.000180115248400428,0.0000717431982256206,0.000278475053736257,0.00055188050342217,0.00363655450802712,0.00252368519341813,0.000505615515308502,0,0
696,0.000194382847135333,0.00305361539278634,0.00135565042852831,0.0069424366702794,0,0,0.000276625843131286,0.0000852384666741726,0.000749265156218984,0.000180103407457310,0.0000717431982256206,0.0191538832694059,0.000668122798173021,0.00372985870346576,0,0.000505604413775509,0,0
697,0.000206258618078084,0.0038347219973754,0.00230628770706190,0.00990967199585426,0,0,0.000276496829747427,0.0000864699577841965,0.000748644269220955,0.000180123227721616,0.0000693351595726829,0.000277857840859652,0.000550963739145897,0.00410310603998737,0.00252026582047667,0.000504804455938627,0,0
698,0.000213649682652100,0.00386050705241039,0.00292003836669789,0.0122758374874829,0,0,0,0.0000864699577841965,0.000748644269403167,0,0.0000693351595726829,0.000277857840859703,0,0,0,0.000584172760240871,0,0
699,0.000195857063235644,0.00321786698768938,0.00162726351007745,0.0121080190353244,0,0,0,0.0000864699577841965,0.000748644269404837,0,0.0000693351595726829,0.000277857840859703,0,0,0,0.000489668923407403,0,0
700,0.000229899719138813,0.00406726945925542,0.00263295224056591,0.0109371799623535,0,0,0.000276495837730698,0.0000864699577841965,0.000748644269403827,0.000177303331833156,0.0000693351595726829,0.000277857840859703,0.000550919909467708,0.00360495638949185,0,0.000500700060438685,0,0
701,0.000273819875556228,0.00419483057651978,0.00246810050102719,0.0192813477363798,0,0,0.000276496829747532,0.0000864699577841965,0.000748644269405263,0.000180123286227917,0.0000693351595726829,0.000277857840859703,0.000550963739576062,0.00362936405489289,0.00252026922575497,0.000504804506445769,0,0
702,0.000239678960473033,0.00500213768107918,0.00281931058473707,0.009740321089449,0,0,0.00185453854945162,0.0000864699577841965,0.000748644268723382,0.000180123286228527,0.0000693351595726829,0.000277857840859679,0.000550963739579804,0.00390581103982629,0.0063616178524782,0.00058162518481458,0,0
703,0.000232158995141274,0.00347504413444039,0.00213813500134989,0,0,0,0.000276496829747533,0.0000864699577841965,0.00207422375418246,0.000180123286222166,0.0000693351595726829,0.000277857840859683,0.000550963739579753,0.00371769436924409,0.00320110518706862,0.000621235206976747,0,0
704,0.000203708582280574,0.00387373041881128,0.00237481939963076,0.0151167076653102,0,0,0.000276496829747533,0.0000864699577841965,0.00262455201881986,0.000180123286228477,0.0000693351595726829,0.000277857840859703,0.000550963739579804,0.00360838382551875,0.00321480906698365,0.000504804506446519,0,0
705,0.000217798671611801,0.00381800263879434,0.00302634856772896,0.0198710612474576,0.000145194870545614,0,0.000276625865095681,0.0000852384666741726,0.000749265156220402,0,0.0000717431982256206,0.000278475053736268,0,0.00362605235250078,0.00256317682142566,0.000505618270395441,0,0
706,0.000196597143966301,0.00291095840750400,0.00159297720343102,0.00882171382580296,0.000113881003931818,0,0.000276625865095679,0.0000852384666741726,0.00074926515622039,0.000179757920392678,0.0000717431982256206,0.000278475053736268,0.000551874433547261,0.00361548189531028,0.00253957192736752,0.000505618270395327,0,0
707,0.000284783194844793,0,0.00144124653133532,0.0129145881161263,0.000247241252624674,0.00625242368673067,0.000276625865095682,0.0000852384666741726,0.0135829298293474,0,0,0.000278475053736268,0,0.00361548189577139,0.00267568407562559,0.00202140059180525,0,0
708,0.000217602785602257,0,0.00159296578557001,0.0101835966978986,0.00014490381207574,0,0.000276625865095682,0.0000852384666741726,0.000749265156220228,0,0,0.000278475053736268,0,0.00361548189575071,0.00252388952520887,0.000505618270394313,0,0
709,0.000298242268467289,0.00837202826743026,0.00622929290781962,0.0163959584582598,0,0,0.000276625865095217,0.0000852384666741726,0.00302784193438755,0.000180117825137709,0.0000717431982256206,0.000278475053736268,0.000551880551786268,0.00385487069246105,0,0.000548109262145838,0,0
710,0.000195181557003737,0.00323809236498721,0.00145015510370271,0.0154525415180222,0,0,0.000276273072367576,0.0000864757632136667,0.00109519393932944,0.000179832213253057,0.0000693809237640475,0.000277053117233774,0.00054975914756727,0.0040466319803915,0.00266648709743877,0.00067625852441906,0,0
711,0.000193568100897497,0.00337529732760338,0.00163479527514896,0.0124378354822802,0,0,0.000276273072367575,0.0000864757632136667,0.000748183761122228,0.000179832213141200,0.0000693809237640475,0.000277053117233774,0.000549759147566618,0.00374372331997006,0.00285496249881388,0.000894301178123717,0,0
712,0.000214947339509401,0,0.00156165702223749,0.0142775864440239,0,0,0,0.0000864757632136667,0.000748183761122263,0,0.0000693809237640475,0.000277053117233774,0,0,0,0.000489742296932019,0,0
713,0.000213804400168453,0.00352936952856960,0.00176859537330849,0,0,0,0.000276525601904532,0.0000852417781196463,0.000748070967190667,0.000180127231135421,0.0000693166644525927,0.000265510548268992,0.00055184475769351,0.00361276827513148,0.00258403891378984,0.000505760768015426,0,0
714,0.000193651053432566,0.0305198652791341,0.0123053639339072,0,0,0,0.000308106750409426,0.0000949714498088994,0.000833840462398749,0.000187855215347071,0.0000796898029708991,0.00029621354379784,0.000574850770053234,0.00909193732265511,0.0138776976758120,0.000556777170459157,0,0
715,0.000202692330979523,0.0317595913958977,0.00962106774472792,0,0,0,0.00304866674329973,0.0000885572850148723,0.00257682891395641,0.000187777533125873,0.0201088615320613,0.000284015102735849,0.000574004471410943,0.00957029446464686,0,0.000535999227312539,0,0
716,0.00020259468600932,0.00308965096870809,0.00204461413674719,0,0,0,0.000282564845742255,0.0000885572850148723,0.00122328704223827,0.000161335047758444,0.0000731978727752401,0.000284015102735848,0.000564556716725176,0,0,0.00051090776670985,0,0
717,0.000202568316061421,0.00710830989365544,0.00269027575379803,0,0,0,0.000427254985611197,0.0000885572850148722,0.000766568849854766,0.000187777533027091,0.0000731978727752401,0.000284015102735679,0.000574004471410216,0.00959158199480478,0,0.000530992976136772,0,0
718,0.000202608873336981,0.0141606035865157,0.00681053342556115,0,0,0,0.000282945125645216,0.0000885572850148723,0.000766568869238472,0.000187777533030265,0.0000731978727752401,0.000284015102735849,0.000954572125167976,0.0106139046080838,0.00549318898149804,0.000704643018979542,0,0
719,0.000206340872884044,0.0111891850506283,0.00566186990530755,0,0,0,0.000282945125645216,0.0000885572850148723,0.000766568869145517,0.000187777533118461,0.0000731978727752401,0.000284015102735842,0.000574004471410877,0,0.00288594653815662,0.000666567198121714,0,0
720,0.000208042381757508,0.0134798422214265,0.00789183549470179,0,0,0,0.000282945125644993,0.0000885572850148723,0.0112014515077529,0,0.0000731978727752401,0.000284015102735849,0,0.00535231494435129,0,0.000566126519388233,0,0
721,0.000198764541056659,0.005065790615416,0.00313601040965546,0,0,0,0.00162008801370736,0.000088422363321174,0.00143397029794946,0.000187775371595476,0.000071137340060481,0.000283727849410822,0.00057556438893589,0.00396919417871799,0.00296770334363396,0.000539981428860116,0,0
722,0.000197551628561451,0.00527989180439426,0.00238277339721146,0,0,0,0.000283083360732063,0.0000884223633211741,0.00202593142187458,0.000205773520531375,0.000071137340060481,0.000283727849410850,0.000646152734611063,0.00391651654055188,0.00296540941937646,0.000677490966086735,0,0
723,0.000204470217408895,0.00608166800865095,0.00325928432697379,0.0157874567315789,0,0,0.000283082977362462,0.0000884223633211359,0.00235432938085903,0.000186894774968968,0.0000711373400604805,0.000283727849410850,0.000575547370393154,0.00367295764796957,0,0.000611512145212755,0,0
724,0.000194364543243164,0.00519968961463094,0.00196059853376989,0.0181262322911517,0,0,0,0.000086467093054943,0.000747966576794465,0,0.000071454577774643,0.000276936088297747,0,0,0,0,0,0
725,0.000987482854728168,0.00532972119084754,0.00152891656240163,0,0,0,0.000271137653078153,0.0000864670930549456,0.000747966576551179,0.000187778147824682,0.00225028841786419,0.000276936088297746,0.000575673413611968,0.0133300240434848,0,0.000531152064340732,0,0
726,0.00093562303214995,0.0048597828947988,0.00163672535234884,0,0,0,0.000271137653078152,0.0000864670930549456,0.000747966576682593,0.000187778143531441,0.0000714545777746445,0.00187305610210558,0.000680449770922052,0.00547192460200908,0.00378586603661721,0.000635856687466581,0,0
727,0.000202436068188366,0.0105231017406101,0.0029082039178513,0,0,0,0.000276361269180375,0.0000852455651807068,0.000747893886368858,0,0.0000714413501490643,0.00027637563885881,0.00123481583117500,0.00812476552374144,0.00265994401124701,0.00058133829112538,0,0
728,0.000202413070574484,0.00853528214280187,0.00229569130584965,0,0,0,0.00640204109828568,0.0000852455651807068,0.000747893885271552,0.000179998385932154,0.0000714413501490643,0.000997637042485136,0.000551171334892307,0.0161825894411686,0,0.000554880894918955,0,0
729,0.000197105072354213,0.00533253949907757,0.00190994228307735,0,0,0,0.000276361269180375,0.0000852455651807068,0.00241589138713782,0.000179998385911789,0.0162826743562917,0.00036901885759489,0.000551171334892111,0.0141148091664748,0.00316095236176184,0.00090401728859922,0,0
730,0.000211405167698431,0.00300883146757374,0.00150101879507466,0.0115935361010864,0,0,0.000276361269180374,0.0000852455651807068,0.00074789388639559,0.000179998385571958,0.0000714413501490643,0.000276375638858811,0.000551171334889991,0.00445113527747715,0.00298678945854441,0.00056685629353549,0,0
731,0.000237996799495908,0.00424193559273359,0.00230304195860167,0,0,0,0.000276361269180375,0.0000852455651807068,0.00136654752484532,0.000179998385919363,0.0000714413501490643,0.000276375638858811,0.000708305599038996,0.00402755847169634,0,0.000556413195944123,0,0
732,0.000197723999435212,0.00368877308320239,0.00240776831209709,0.0158283867891715,0,0,0.000276361269164372,0.0000852455651807068,0.000747893886398833,0.000179989874047614,0.0000714413501490643,0.00042356782728259,0.000551171203793197,0.00364084223693584,0.00259556016949073,0.00050518872211083,0,0
733,0.000205103216936363,0.00309953276817425,0.00209999574257278,0,0,0,0.000271293886590466,0.0000864218111458974,0.00196663641797000,0,0.0000695686235196881,0.00026631048353099,0.000550718839073058,0.00365632207604371,0.00247569721770272,0.000503886284031231,0,0
734,0.000203075693581399,0.00426439519726333,0.00284261040030116,0,0,0,0.000271293886591224,0.0000864218111458974,0.000748164838470315,0.000179902408394626,0.0000695686235196881,0.00026631048353099,0.000607115427406011,0.00397470316433122,0.00277506246545453,0.00164732557224278,0,0
735,0.000236736373427075,0.00331423131972661,0.00204376741726007,0.0158304671460447,0,0,0.000276273072367569,0.0000864757632136667,0.0007481837611221,0.000179832209844856,0.0000693809237640475,0.00227934758370090,0.000583800507452608,0.00361919506622631,0.00324901582258926,0.000559320154142549,0,0
736,0.000266489855660031,0.00592280249758569,0.00343325569530048,0,0,0,0.000276361203148738,0.0000852455651807068,0.000747893886399308,0.000179841304396387,0.0000714413501490643,0.00180463773155158,0.000551168791912382,0.00360501193757493,0,0.00050802485011906,0,0
737,0.000268586886909970,0.00753507357142087,0.00440687692113115,0,0,0,0.000276361269178681,0.0000852455651807068,0.000747893886399177,0.000179997422954066,0.0000714413501490643,0.000276375638858811,0.00055117132750103,0.00365837681180577,0,0.000522018233475794,0,0
738,0.000256985724586291,0.00667786922892811,0.00422300483618143,0,0,0,0.000276273072367482,0.0000864757632136454,0.000748183761093028,0.000179832160179977,0.0000693809237640475,0.000648442899027022,0.000549759147246527,0.00378632172235675,0.00337849235287422,0.000504777225036548,0,0
739,0.000284798588561823,0.00806742404235882,0.00548548542728213,0,0,0,0.000276361269180374,0.0000852455651807068,0.0023548790971111,0.000213982199405443,0.0000714413501490643,0.000276375638858811,0.00057620504986297,0.00499063608897051,0.00509431654636192,0.000505199034469339,0,0
740,0.000244507604638756,0.0102393372045528,0.00478720012041442,0,0,0,0.000276361269180338,0.0000852455651807068,0.00248952861359871,0.00017999836761701,0.0000714413501490643,0.000276375638858811,0.000633848773229916,0.00397287734703675,0.00331526577505424,0.000549442404317965,0,0
741,0.000253489181530428,0.00880117454146135,0.00493128004169733,0,0,0,0.000271137390120331,0.0000864670859141074,0,0.000183380738296753,0.0000714545216128597,0.000276936088297739,0.000575573028110833,0,0,0.000460572860670884,0,0
742,0.000237787012960995,0.00711761198000113,0.00389728893247933,0.0102234440226973,0,0,0.000271137653078153,0.0000864670930549455,0.000747966576385581,0.000187778147549539,0.0000714545777746445,0.000859393700729643,0.000575673413609016,0.00543945004605201,0.00483468262321277,0.000621457873812084,0,0
743,0.000225160679446782,0.00749123559594821,0.00340059427691186,0,0,0,0.000271137653078153,0.0000864670930549456,0.00287454420361657,0.000187778146488349,0.0000714545777746445,0.000276936088297747,0.000575673413599053,0.00523955554079309,0.00385987510948397,0.000536215139889541,0,0
744,0.000211679140237427,0.00423010728046649,0.00171723345903100,0.00857201242209449,0,0,0.000271137653078152,0.0000864670930549456,0.000747966576242261,0.000187778144861552,0.0000714545777746445,0.000276936088297503,0.000575673413578331,0.00393580155975568,0.0037590198866695,0.000522497450783304,0,0
745,0.000208096575696294,0.00600727345286145,0.00192639101658823,0.0135977935690822,0,0,0.000271137653078142,0.0000864670930549454,0.00225087051348973,0.000187778117299136,0.0000714545777746445,0.000276936088297745,0.000575673413323865,0.00415233288768495,0,0.000522497401450249,0,0
746,0.000195210919114139,0.00340584312241872,0.00169504395840277,0.00840859780213648,0,0,0.000271137653078150,0.0000864670930549431,0.00219283249128431,0.000187778139236579,0.0000714545777746443,0.00135393184968301,0.00108244960027606,0.00425552532861301,0,0.000522496817730105,0,0
747,0.000195331113748628,0.0065151148563625,0.00227248049771770,0,0,0,0.000271137653078145,0.0000864670930549388,0.000747966576789163,0.000187778126058841,0.0000714545777746442,0.000276936088297746,0.000575673413396824,0.00441557625851989,0.00338841518396865,0.00053620291383147,0,0
748,0.000195696415422654,0.00380773920873358,0.00197060069929837,0.00964786375112338,0,0,0,0.0000864670930549456,0.000747966576794224,0,0.0000714545777746445,0.000276936088297747,0,0,0,0.000506351539883619,0,0
749,0.000211531069629049,0.00510267775205919,0.00239076165992790,0.0111222981354958,0,0,0.00027113765302224,0.0000864670930548816,0.000747966576774002,0,0.0000714545777746294,0.000276936088297743,0.000575670810226419,0.00363575544277159,0.00251768470295265,0.000522327001110981,0,0
750,0.000224963631939419,0.0063902853164243,0.00305343528990932,0.0110229741690829,0,0,0.000271137653077368,0.0000864670930540229,0.000747966576751728,0.000187775710147149,0.0000714545777746143,0.00027693608829774,0.000575673368131078,0,0,0.00052235434722553,0,0
751,0.000200818632191022,0.00345372050088422,0.00159093699949201,0.00804600047839855,0,0,0.000271137653078137,0.000086467093054945,0,0.000187778105940695,0.0000714545777746444,0.000276936088295774,0.000575673413195063,0.00378486197797443,0.00255797130755065,0.000522497303438399,0,0
752,0.00019544868459217,0.00341279642158447,0.00193263639569211,0.00875994030715522,0,0,0,0,0.000747966558980887,0,0,0.000276936088297233,0,0,0,0,0,0
753,0.000209178735227175,0.00444618583322745,0.00208437749989801,0.00886858476287256,0,0,0.000271137653078147,0.0000864670930549456,0.00338984506401344,0.000187778133816833,0.0000714545777746445,0.000276936088297739,0.000575673413453087,0.00366716044369519,0.00266029248428751,0.000522497435353767,0,0
754,0.000195515582457904,0.00415639765755408,0.00244051956866069,0,0,0,0,0.0000864670930511078,0.00074796655900159,0,0.0000714545777724646,0.000276936088297191,0,0,0,0.00050634245180837,0,0
755,0.000235545581152919,0.00614009785133264,0.00375473418141866,0.00996107291609687,0,0,0.000271084694163519,0.0000864670930549362,0.000747966576789866,0.000159329663669111,0.0000714545777746402,0.000276936088297746,0.000565405467045257,0.0035043998214755,0,0.000528295276580216,0,0
756,0.00021932957732423,0.00525739320450817,0.00370685806797975,0,0,0,0.000276273072364493,0.0000864757632136636,0.000748183761060504,0.000179830271579369,0.0000693809237640475,0.000277053117233759,0.000549759112852424,0.00365806004430929,0.00278514216472951,0.00052140634659789,0,0
757,0.000195852105875313,0.00556993918025293,0.00321121253475841,0,0,0,0,0,0.000747966560471503,0,0,0.000276936088297542,0,0,0,0,0,0
758,0.000194382383857768,0.00408792178772676,0.00195720438068686,0.00922630688333302,0,0,0,0.0000864670930549456,0.000747966576634605,0,0.0000714545777746445,0.00027693608829769,0,0,0,0.000506351539865032,0,0
759,0.000199094388268483,0.00847165914792168,0.00322991781814886,0,0,0,0.000271137653078149,0.0000864670930549428,0.000747966576659112,0.000214611954830961,0.0000714545777746443,0.000276936088297723,0.000575673413515257,0.00396508499353023,0.00314348256747190,0.000550067057480689,0,0
760,0.000197794950063842,0.00732894707130187,0.00258217498238947,0.0109955384125760,0,0,0.000271136272380273,0.0000864670930549452,0.000747966576764114,0.000180143563476099,0.0000714545777746443,0.000276936088297721,0.000593712236097258,0.00353566557206401,0,0.000567288923609149,0,0
761,0.000194471270189949,0.00730250267589288,0.00235604459949407,0.0106879813020217,0,0,0,0.0000864670930549456,0.00197429707593110,0,0.0000714545777746445,0.000276936088297747,0,0,0,0.000512557953783295,0,0
762,0.000219517488140644,0.0167425851418206,0.00501714208289037,0.0145901908250040,0,0,0.000271137653031225,0.0000864670930549383,0.000980254986233077,0.000187614856026554,0.0000714545777746426,0.000276936088297747,0.00057567037050521,0.00374700521616042,0,0.000522234404724971,0,0
763,0.000197512007264498,0.00995673952424981,0.00209258697201340,0.00884744646259946,0,0,0.00028387825957512,0.000088653222334375,0.00083258614871016,0.000223406174016741,0.0000710390371062244,0.000284597721076969,0.000684515427103179,0.014690907374652,0.0170371178120482,0.000652224554531923,0,0
764,0.000197631376061709,0.0144633450612171,0.00455023213998268,0,0,0,0.000781438965983894,0.000088653222334375,0,0.000223406174016682,0.0000710390371062244,0.000284597721076969,0.000684515427103177,0.0201601970050144,0.0195651013967165,0.00056163238447451,0,0
765,0.000197511194581041,0.0231671013294618,0.0084946381054462,0,0,0,0.00097614777704755,0.000088653222334375,0.00133629354272541,0.000223406174010622,0.0000710390371062244,0.000284597721076968,0.000684515427103133,0,0.0103944852153468,0.000535063390982059,0,0
