taz,commodity,quantity
14,FLR Heavy Industry,1000.0
14,FLR Hospital,1026.5308924224935
14,FLR Institutional,1000.0
14,FLR Light Industry,1012.5611157347248
14,FLR Office,163135.44624854397
14,FLR Retail,4774.395331716425
14,FLR Warehouse,1000.0
14,FLR Agriculture,1000.0
14,FLR Logging,1000.0
15,FLR MH,1000.0
15,FLR MF,879293.8633222596
15,FLR AT,157349.96166618037
15,FLR SFD,1000.0
15,FLR RRMH,1000.0
15,FLR RRSFD,1000.0
15,FLR Accommodation,33328.5821810161
15,FLR Government Support,1000.0
15,FLR K12,21405.7348454784
15,FLR Heavy Industry,1000.0
15,FLR Hospital,540868.4794037333
15,FLR Institutional,79624.15469017971
15,FLR Light Industry,1012.5611157347248
15,FLR Office,2590850.312580133
15,FLR Retail,131642.0713978076
15,FLR Warehouse,1000.0
15,FLR Agriculture,1000.0
15,FLR Logging,1000.0
16,FLR MH,1000.0
16,FLR MF,676226.3150282792
16,FLR AT,1137.660233399329
16,FLR SFD,1000.0
16,FLR RRMH,1000.0
16,FLR RRSFD,1000.0
16,FLR Accommodation,33566.25963344633
16,FLR Government Support,18185.280580551414
16,FLR K12,1004.9915931550909
16,FLR Heavy Industry,1000.0
16,FLR Hospital,1026.5308924224935
16,FLR Institutional,238494.55713401758
16,FLR Light Industry,1012.5611157347248
16,FLR Office,238847.6349817612
16,FLR Retail,65693.73643793777
16,FLR Warehouse,1000.0
16,FLR Agriculture,1000.0
16,FLR Logging,1000.0
17,FLR MH,5423.766265094428
17,FLR MF,1722708.2160883325
17,FLR AT,1124372.675858372
17,FLR SFD,928400.085734551
17,FLR RRMH,1000.0
17,FLR RRSFD,1000.0
17,FLR Accommodation,107950.20100910142
17,FLR Government Support,1000.0
17,FLR K12,252147.62323067116
17,FLR Heavy Industry,190789.8445344523
17,FLR Hospital,1057.7205927542625
17,FLR Institutional,46942.97564779317
17,FLR Light Industry,141973.48557710674
17,FLR Office,1721161.0536008726
17,FLR Retail,499258.5723284186
17,FLR Warehouse,5049201.059332271
17,FLR Agriculture,1000.0
17,FLR Logging,1000.0
18,FLR MH,1304.5967607527361
18,FLR MF,1118748.0620409567
18,FLR AT,1227960.2795381853
18,FLR SFD,1840170.5132435607
18,FLR RRMH,1000.0
18,FLR RRSFD,1000.0
18,FLR Accommodation,49985.32532856373
18,FLR Government Support,1000.0
18,FLR K12,7640.840647544915
18,FLR Heavy Industry,416530.00314906624
18,FLR Hospital,1057.7205927542625
18,FLR Institutional,5313.532711823032
18,FLR Light Industry,68667.63819654957
18,FLR Office,845353.9602771767
18,FLR Retail,148675.05648269688
18,FLR Warehouse,17955.65477192941
18,FLR Agriculture,1000.0
18,FLR Logging,1000.0
19,FLR MH,3564.843002794527
19,FLR MF,1000.0
19,FLR AT,1000.0
19,FLR SFD,191709.75086187627
19,FLR RRMH,1000.0
19,FLR RRSFD,1000.0
19,FLR Accommodation,1000.0
19,FLR Government Support,1000.0
19,FLR K12,1409.631219582371
19,FLR Heavy Industry,669558.90076109
19,FLR Hospital,1000.0
19,FLR Institutional,10628.898966525434
19,FLR Light Industry,585592.488990901
19,FLR Office,1317328.567684349
19,FLR Retail,151612.4693584858
19,FLR Warehouse,11750755.996604202
19,FLR Agriculture,1000.0
19,FLR Logging,1000.0
20,FLR MH,1000.0
20,FLR MF,1000.0
20,FLR AT,1000.0
20,FLR SFD,84415.68177388489
20,FLR RRMH,1000.0
20,FLR RRSFD,1000.0
20,FLR Accommodation,1000.0
20,FLR Government Support,1000.0
20,FLR K12,1000.0
20,FLR Heavy Industry,1001.9403340388171
20,FLR Hospital,1000.0
20,FLR Institutional,1000.0
20,FLR Light Industry,1001.2730069147259
20,FLR Office,1027.2491716110094
20,FLR Retail,1000.0
20,FLR Warehouse,1033.9233762170572
20,FLR Agriculture,1000.0
20,FLR Logging,48562.5
21,FLR MH,1000.0
21,FLR MF,1000.0
21,FLR AT,1000.0
21,FLR SFD,306933.9879885294
21,FLR RRMH,1000.0
21,FLR RRSFD,1000.0
21,FLR Accommodation,1584.1794842978404
21,FLR Government Support,1000.0
21,FLR K12,1000.0
21,FLR Heavy Industry,1001.9403340388171
21,FLR Hospital,1000.0
21,FLR Institutional,1000.0
21,FLR Light Industry,1001.2730069147259
21,FLR Office,26043.963805977357
21,FLR Retail,5336.975738070502
21,FLR Warehouse,1033.9233762170572
21,FLR Agriculture,1000.0
21,FLR Logging,1000.0
22,FLR MH,1000.0
22,FLR MF,1000.0
22,FLR AT,1000.0
22,FLR SFD,239168.70122432138
22,FLR RRMH,1000.0
22,FLR RRSFD,1000.0
22,FLR Accommodation,1000.0
22,FLR Government Support,1000.0
22,FLR K12,1000.0
22,FLR Heavy Industry,1001.9403340388171
22,FLR Hospital,1000.0
