ZoneNumber,Commodity,BuyingSize,SellingSize,SpecifiedExchange,ImportFunctionMidpoint,ImportFunctionMidpointPrice,ImportFunctionEta,ImportFunctionDelta,ImportFunctionSlope,ExportFunctionMidpoint,ExportFunctionMidpointPrice,ExportFunctionEta,ExportFunctionDelta,ExportFunctionSlope,MonitorExchange
-1,D1-Production Specialists,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,D2-MaintConstRepair Specialists,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,D3-ProtectTrans Specialists,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,D4-Blue Collar Unskilled,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,Education Reports to Sponsors,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,Energy,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,Entertainment Services,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,Fire Business and Professional Services,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,FLR Accommodation,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,FLR Agriculture,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,FLR AT,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,FLR Government Support,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,FLR Heavy Industry,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
-1,FLR Hospital,1,1,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
